run_id,dataset,hop,rep,seed,algorithm,query_count,iteration,selected_count,total_before,tdg_remaining_before,tdg_remaining_after_remove,random_remaining_before,random_remaining_after_remove,tdg_selected_score_sum,random_selected_score_sum,mean_selected_tdg_score,mean_random_tdg_score,mean_all_query_tdg_score,max_selected_tdg_score,max_random_tdg_score,max_all_query_tdg_score,tdg_node_count,tdg_route_arc_count,tdg_same_edge_arc_count,tdg_edge_timeline_count,tdg_max_out_degree,tdg_max_flow,tdg_mean_flow,tdg_max_congestion_ratio,tdg_mean_congestion_ratio
Hop40Rep2-12_gamma25,Hop40Rep2-12,40,2,12,tdg_selection_no_candidate_vs_random,2048,0,362,152002746,124912856,115245207,125732685,115598000,697302265468,547790731631,1926249352.12,1513234065.28,1610583893.17,15931027153,15930476360,15931027153,100366,100672,99288,100366,7,312,33.171043979,312,4.13504195572
Hop40Rep2-12_gamma50,Hop40Rep2-12,40,2,12,tdg_selection_no_candidate_vs_random,2048,0,790,152002746,92829117,78025274,93605152,77615789,1435438376034,1347791077848,1817010602.57,1706064655.5,1610583893.17,15931027153,15930476360,15931027153,100366,100672,99288,100366,7,312,33.171043979,312,4.13504195572
Hop40Rep2-12_gamma75,Hop40Rep2-12,40,2,12,tdg_selection_no_candidate_vs_random,2048,0,1327,152002746,53244839,38901967,53521668,39075043,2296083502426,2179341938159,1730281463.77,1642307413.83,1610583893.17,15931027153,15931027153,15931027153,100366,100672,99288,100366,7,312,33.171043979,312,4.13504195572
Hop40Rep2-12_gamma100,Hop40Rep2-12,40,2,12,tdg_selection_no_candidate_vs_random,2048,0,2048,152002746,0,0,0,0,3298475813213,3298475813213,1610583893.17,1610583893.17,1610583893.17,15931027153,15931027153,15931027153,100366,100672,99288,100366,7,312,33.171043979,312,4.13504195572
Hop40Rep2-13_gamma0,Hop40Rep2-13,40,2,13,tdg_selection_no_candidate_vs_random,2048,0,0,197723662,197723662,197723662,197723662,197723662,0,0,0,0,-1.54677476823e+15,0,0,2408680131748849433,85008,91264,83098,85008,8,340,66.7992071334,226,5.63130948345
Hop40Rep2-13_gamma25,Hop40Rep2-13,40,2,13,tdg_selection_no_candidate_vs_random,2048,0,357,197723662,162110302,144965782,163377974,144488367,8252735764010671797,3238308622825141949,2.3116906902e+16,9.07089250091e+15,-1.54677476823e+15,2408680131748849433,1946522754134675023,2408680131748849433,85008,91264,83098,85008,8,340,66.7992071334,226,5.63130948345
Hop40Rep2-13_gamma50,Hop40Rep2-13,40,2,13,tdg_selection_no_candidate_vs_random,2048,0,762,197723662,121991236,94696395,124818191,94955234,6043143780974873009,-4093042305820062835,7.93063488317e+15,-5.37144659556e+15,-1.54677476823e+15,2408680131748849433,2206557483496616718,2408680131748849433,85008,91264,83098,85008,8,340,66.7992071334,226,5.63130948345
Hop40Rep2-13_gamma75,Hop40Rep2-13,40,2,13,tdg_selection_no_candidate_vs_random,2048,0,1314,197723662,68157301,45234817,71216286,45914822,-2765587053217926126,8835446839867578121,-2.10470856409e+15,6.72408435302e+15,-1.54677476823e+15,2408680131748849433,2206557483496616718,2408680131748849433,85008,91264,83098,85008,8,340,66.7992071334,226,5.63130948345
Hop40Rep2-13_gamma100,Hop40Rep2-13,40,2,13,tdg_selection_no_candidate_vs_random,2048,0,2048,197723662,0,0,0,0,-3167794725330270530,-3167794725330270530,-1.54677476823e+15,-1.54677476823e+15,-1.54677476823e+15,2408680131748849433,2408680131748849433,2408680131748849433,85008,91264,83098,85008,8,340,66.7992071334,226,5.63130948345
Hop40Rep2-14_gamma0,Hop40Rep2-14,40,2,14,tdg_selection_no_candidate_vs_random,2048,0,0,199914767,199914767,199914767,199914767,199914767,0,0,0,0,3.7361297148e+15,0,0,5189943780460570736,91317,97332,89959,91317,10,356,64.5493829188,91.3333333333,3.35734872352
Hop40Rep2-14_gamma25,Hop40Rep2-14,40,2,14,tdg_selection_no_candidate_vs_random,2048,0,259,199914767,171081921,162061668,174530005,162201717,1110258410403712406,-6468623066870088493,4.28671200928e+15,-2.49753786366e+16,3.7361297148e+15,5189943780460570736,5188852606403911182,5189943780460570736,91317,97332,89959,91317,10,356,64.5493829188,91.3333333333,3.35734872352
Hop40Rep2-14_gamma50,Hop40Rep2-14,40,2,14,tdg_selection_no_candidate_vs_random,2048,0,802,199914767,120701269,95763635,121126109,96942991,794124872656813007,-8611698062280301111,9.90180639223e+14,-1.07377781325e+16,3.7361297148e+15,5189943780460570736,5189943780460570736,5189943780460570736,91317,97332,89959,91317,10,356,64.5493829188,91.3333333333,3.35734872352
Hop40Rep2-14_gamma75,Hop40Rep2-14,40,2,14,tdg_selection_no_candidate_vs_random,2048,0,1331,199914767,68437501,46131819,69534135,46382968,4542010673166762104,-8466069768435020287,3.4124798446e+15,-6.36068352249e+15,3.7361297148e+15,5189943780460570736,5189943780460570736,5189943780460570736,91317,97332,89959,91317,10,356,64.5493829188,91.3333333333,3.35734872352
Hop40Rep2-14_gamma100,Hop40Rep2-14,40,2,14,tdg_selection_no_candidate_vs_random,2048,0,2048,199914767,0,0,0,0,7651593655912314308,7651593655912314308,3.7361297148e+15,3.7361297148e+15,3.7361297148e+15,5189943780460570736,5189943780460570736,5189943780460570736,91317,97332,89959,91317,10,356,64.5493829188,91.3333333333,3.35734872352
Hop40Rep2-15_gamma0,Hop40Rep2-15,40,2,15,tdg_selection_no_candidate_vs_random,2048,0,0,185544747,185544747,185544747,185544747,185544747,0,0,0,0,56323958.0864,0,0,234653262,103655,103504,101698,103655,7,161,37.010891901,26.6,1.7376136257
Hop40Rep2-15_gamma25,Hop40Rep2-15,40,2,15,tdg_selection_no_candidate_vs_random,2048,0,359,185544747,152049762,138339764,153105680,138166801,21877318770,19706336365,60939606.6017,54892301.8524,56323958.0864,234653262,230869222,234653262,103655,103504,101698,103655,7,161,37.010891901,26.6,1.7376136257
Hop40Rep2-15_gamma50,Hop40Rep2-15,40,2,15,tdg_selection_no_candidate_vs_random,2048,0,767,185544747,114366927,93551325,116685817,93982977,45910850064,42130285366,59857692.3911,54928664.1017,56323958.0864,234653262,234653262,234653262,103655,103504,101698,103655,7,161,37.010891901,26.6,1.7376136257
Hop40Rep2-15_gamma75,Hop40Rep2-15,40,2,15,tdg_selection_no_candidate_vs_random,2048,0,1317,185544747,64461439,45992058,66382822,46233864,76844585371,73621304489,58348204.5338,55900762.7099,56323958.0864,234653262,234653262,234653262,103655,103504,101698,103655,7,161,37.010891901,26.6,1.7376136257
Hop40Rep2-15_gamma100,Hop40Rep2-15,40,2,15,tdg_selection_no_candidate_vs_random,2048,0,2048,185544747,0,0,0,0,115351466161,115351466161,56323958.0864,56323958.0864,56323958.0864,234653262,234653262,234653262,103655,103504,101698,103655,7,161,37.010891901,26.6,1.7376136257
Hop40Rep2-16_gamma0,Hop40Rep2-16,40,2,16,tdg_selection_no_candidate_vs_random,2048,0,0,202958926,202958926,202958926,202958926,202958926,0,0,0,0,-3.40540975941e+15,0,0,1191429840026710916,85433,88064,82638,85433,7,207,61.6417075369,64,4.56278391895
Hop40Rep2-16_gamma25,Hop40Rep2-16,40,2,16,tdg_selection_no_candidate_vs_random,2048,0,388,202958926,163258141,146736210,164759857,147546395,1358786867489546863,-2341139915192001139,3.50202800899e+15,-6.0338657608e+15,-3.40540975941e+15,1191429840026710916,1191429840026710916,1191429840026710916,85433,88064,82638,85433,7,207,61.6417075369,64,4.56278391895
Hop40Rep2-16_gamma50,Hop40Rep2-16,40,2,16,tdg_selection_no_candidate_vs_random,2048,0,781,202958926,124135845,97787679,125232003,96786099,1371208410858581592,7169341965313990399,1.75570859265e+15,9.17969521807e+15,-3.40540975941e+15,1191429840026710916,1191429840026710916,1191429840026710916,85433,88064,82638,85433,7,207,61.6417075369,64,4.56278391895
Hop40Rep2-16_gamma75,Hop40Rep2-16,40,2,16,tdg_selection_no_candidate_vs_random,2048,0,1340,202958926,68034098,41435636,69652886,41101939,-3361082354994077700,4356597787147060923,-2.50827041417e+15,3.25119237847e+15,-3.40540975941e+15,1191429840026710916,1191429840026710916,1191429840026710916,85433,88064,82638,85433,7,207,61.6417075369,64,4.56278391895
Hop40Rep2-16_gamma100,Hop40Rep2-16,40,2,16,tdg_selection_no_candidate_vs_random,2048,0,2048,202958926,0,0,0,0,-6974279187267978354,-6974279187267978354,-3.40540975941e+15,-3.40540975941e+15,-3.40540975941e+15,1191429840026710916,1191429840026710916,1191429840026710916,85433,88064,82638,85433,7,207,61.6417075369,64,4.56278391895
Hop40Rep2-17_gamma0,Hop40Rep2-17,40,2,17,tdg_selection_no_candidate_vs_random,2048,0,0,138525033,138525033,138525033,138525033,138525033,0,0,0,0,91506447.8701,0,0,1384294197,85403,84924,83463,85403,7,215,31.4482980692,26.5,1.67151204931
Hop40Rep2-17_gamma25,Hop40Rep2-17,40,2,17,tdg_selection_no_candidate_vs_random,2048,0,45,138525033,134765506,133241733,135437444,134258170,27690717884,3954598280,615349286.311,87879961.7778,91506447.8701,1384294197,1351069400,1384294197,85403,84924,83463,85403,7,215,31.4482980692,26.5,1.67151204931
Hop40Rep2-17_gamma50,Hop40Rep2-17,40,2,17,tdg_selection_no_candidate_vs_random,2048,0,804,138525033,82463371,67148954,83891980,68858171,85789270384,76533886054,106703072.617,95191400.5647,91506447.8701,1384294197,1379164304,1384294197,85403,84924,83463,85403,7,215,31.4482980692,26.5,1.67151204931
Hop40Rep2-17_gamma75,Hop40Rep2-17,40,2,17,tdg_selection_no_candidate_vs_random,2048,0,1343,138525033,45812334,32242660,47348561,32985520,135132010070,126958662953,100619516.061,94533628.4088,91506447.8701,1384294197,1383609367,1384294197,85403,84924,83463,85403,7,215,31.4482980692,26.5,1.67151204931
Hop40Rep2-17_gamma100,Hop40Rep2-17,40,2,17,tdg_selection_no_candidate_vs_random,2048,0,2048,138525033,0,0,0,0,187405205238,187405205238,91506447.8701,91506447.8701,91506447.8701,1384294197,1384294197,1384294197,85403,84924,83463,85403,7,215,31.4482980692,26.5,1.67151204931
Hop40Rep2-18_gamma0,Hop40Rep2-18,40,2,18,tdg_selection_no_candidate_vs_random,2048,0,0,130746188,130746188,130746188,130746188,130746188,0,0,0,0,65609411.6021,0,0,1537109967,101191,101468,99723,101191,7,158,20.3827415482,23.6666666667,1.14444830583
Hop40Rep2-18_gamma25,Hop40Rep2-18,40,2,18,tdg_selection_no_candidate_vs_random,2048,0,342,130746188,108437767,101246787,109011513,102366981,27973515236,25233476121,81793904.1988,73782093.9211,65609411.6021,1537109967,1537109967,1537109967,101191,101468,99723,101191,7,158,20.3827415482,23.6666666667,1.14444830583
Hop40Rep2-18_gamma50,Hop40Rep2-18,40,2,18,tdg_selection_no_candidate_vs_random,2048,0,759,130746188,81117176,69741920,81911461,69447068,58085860874,53363843161,76529460.9671,70308093.7563,65609411.6021,1537109967,1537109967,1537109967,101191,101468,99723,101191,7,158,20.3827415482,23.6666666667,1.14444830583
Hop40Rep2-18_gamma75,Hop40Rep2-18,40,2,18,tdg_selection_no_candidate_vs_random,2048,0,1303,130746188,46400787,34528713,47699242,34416459,92987126450,85007260180,71363872.947,65239647.1067,65609411.6021,1537109967,1537109967,1537109967,101191,101468,99723,101191,7,158,20.3827415482,23.6666666667,1.14444830583
Hop40Rep2-18_gamma100,Hop40Rep2-18,40,2,18,tdg_selection_no_candidate_vs_random,2048,0,2048,130746188,0,0,0,0,134368074961,134368074961,65609411.6021,65609411.6021,65609411.6021,1537109967,1537109967,1537109967,101191,101468,99723,101191,7,158,20.3827415482,23.6666666667,1.14444830583
Hop40Rep2-19_gamma0,Hop40Rep2-19,40,2,19,tdg_selection_no_candidate_vs_random,2048,0,0,169044447,169044447,169044447,169044447,169044447,0,0,0,0,81531519.9312,0,0,735690804,110733,111086,108926,110733,6,145,26.9682840707,72,1.8898433123
Hop40Rep2-19_gamma25,Hop40Rep2-19,40,2,19,tdg_selection_no_candidate_vs_random,2048,0,373,169044447,136738131,126002603,138183711,126216884,35657494767,30279059120,95596500.7158,81177102.1984,81531519.9312,735690804,733959453,735690804,110733,111086,108926,110733,6,145,26.9682840707,72,1.8898433123
Hop40Rep2-19_gamma50,Hop40Rep2-19,40,2,19,tdg_selection_no_candidate_vs_random,2048,0,796,169044447,100938572,83595895,103846399,85881435,71705199700,65387869173,90081909.1709,82145564.2877,81531519.9312,735690804,735690804,735690804,110733,111086,108926,110733,6,145,26.9682840707,72,1.8898433123
Hop40Rep2-19_gamma75,Hop40Rep2-19,40,2,19,tdg_selection_no_candidate_vs_random,2048,0,1341,169044447,56247509,39395098,58017500,40260626,117076198627,108006821504,87305144.39,80541999.6301,81531519.9312,735690804,735690804,735690804,110733,111086,108926,110733,6,145,26.9682840707,72,1.8898433123
Hop40Rep2-19_gamma100,Hop40Rep2-19,40,2,19,tdg_selection_no_candidate_vs_random,2048,0,2048,169044447,0,0,0,0,166976552819,166976552819,81531519.9312,81531519.9312,81531519.9312,735690804,735690804,735690804,110733,111086,108926,110733,6,145,26.9682840707,72,1.8898433123
Hop40Rep4-0_gamma0,Hop40Rep4-0,40,4,0,tdg_selection_no_candidate_vs_random,4096,0,0,460985702,460985702,460985702,460985702,460985702,0,0,0,0,-6.92556236186e+14,0,0,7988206556347173814,107363,157548,105796,107363,18,643,151.160045826,80.375,8.51959368249
Hop40Rep4-0_gamma25,Hop40Rep4-0,40,4,0,tdg_selection_no_candidate_vs_random,4096,0,444,460985702,397218514,396002281,410469750,402285011,5676911645201476037,-4215701773083473572,1.27858370387e+16,-9.49482381325e+15,-6.92556236186e+14,7988206556347173814,7800568493797292061,7988206556347173814,107363,157548,105796,107363,18,643,151.160045826,80.375,8.51959368249
Hop40Rep4-0_gamma50,Hop40Rep4-0,40,4,0,tdg_selection_no_candidate_vs_random,4096,0,1740,460985702,262513891,226337653,265008877,225917928,8129524484759871903,3667311024306927800,4.67214050848e+15,2.10765001397e+15,-6.92556236186e+14,7988206556347173814,7800974485805652645,7988206556347173814,107363,157548,105796,107363,18,643,151.160045826,80.375,8.51959368249
Hop40Rep4-0_gamma75,Hop40Rep4-0,40,4,0,tdg_selection_no_candidate_vs_random,4096,0,2818,460985702,141259428,86261726,142866850,88611194,1165513100900451638,7828247469787858117,4.13595848439e+14,2.77794445344e+15,-6.92556236186e+14,7988206556347173814,7988206556347173814,7988206556347173814,107363,157548,105796,107363,18,643,151.160045826,80.375,8.51959368249
Hop40Rep4-0_gamma100,Hop40Rep4-0,40,4,0,tdg_selection_no_candidate_vs_random,4096,0,4096,460985702,0,0,0,0,-2836710343419555399,-2836710343419555399,-6.92556236186e+14,-6.92556236186e+14,-6.92556236186e+14,7988206556347173814,7988206556347173814,7988206556347173814,107363,157548,105796,107363,18,643,151.160045826,80.375,8.51959368249
Hop40Rep4-1_gamma0,Hop40Rep4-1,40,4,1,tdg_selection_no_candidate_vs_random,4096,0,0,672406056,672406056,672406056,672406056,672406056,0,0,0,0,-1.77356508945e+15,0,0,8245854167444363258,159960,241920,156439,159960,23,919,213.497793198,306.333333333,17.09507915
Hop40Rep4-1_gamma25,Hop40Rep4-1,40,4,1,tdg_selection_no_candidate_vs_random,4096,0,837,672406056,533224909,496966339,534201901,499821885,5676250083674745479,2594030793832858998,6.78166079292e+15,3.09920047053e+15,-1.77356508945e+15,8245854167444363258,8044480961260898539,8245854167444363258,159960,241920,156439,159960,23,919,213.497793198,306.333333333,17.09507915
Hop40Rep4-1_gamma50,Hop40Rep4-1,40,4,1,tdg_selection_no_candidate_vs_random,4096,0,1739,672406056,383028231,325076307,386575579,326375861,-3524750748998996770,-1444452505942850837,-2.02688369695e+15,-8.30622487604e+14,-1.77356508945e+15,8245854167444363258,8044480961260898539,8245854167444363258,159960,241920,156439,159960,23,919,213.497793198,306.333333333,17.09507915
Hop40Rep4-1_gamma75,Hop40Rep4-1,40,4,1,tdg_selection_no_candidate_vs_random,4096,0,2794,672406056,210945377,142767011,213006036,143094639,3810726424145098214,-2048839930939369222,1.36389635796e+15,-7.33299903701e+14,-1.77356508945e+15,8245854167444363258,8245854167444363258,8245854167444363258,159960,241920,156439,159960,23,919,213.497793198,306.333333333,17.09507915
Hop40Rep4-1_gamma100,Hop40Rep4-1,40,4,1,tdg_selection_no_candidate_vs_random,4096,0,4096,672406056,0,0,0,0,-7264522606369348760,-7264522606369348760,-1.77356508945e+15,-1.77356508945e+15,-1.77356508945e+15,8245854167444363258,8245854167444363258,8245854167444363258,159960,241920,156439,159960,23,919,213.497793198,306.333333333,17.09507915
Hop40Rep4-2_gamma0,Hop40Rep4-2,40,4,2,tdg_selection_no_candidate_vs_random,4096,0,0,582427736,582427736,582427736,582427736,582427736,0,0,0,0,6.52937100472e+14,0,0,7308280375927007637,149829,202128,148724,149829,18,821,173.308731954,368.5,11.78224556
Hop40Rep4-2_gamma25,Hop40Rep4-2,40,4,2,tdg_selection_no_candidate_vs_random,4096,0,176,582427736,549272882,549363402,557576678,554337802,-4362283077146876554,9030175051699544825,-2.4785699302e+16,5.13078127937e+16,6.52937100472e+14,7308280375927007637,7307085803432277634,7308280375927007637,149829,202128,148724,149829,18,821,173.308731954,368.5,11.78224556
Hop40Rep4-2_gamma50,Hop40Rep4-2,40,4,2,tdg_selection_no_candidate_vs_random,4096,0,1762,582427736,321533661,273054007,331283456,280061287,940465719816596613,6965507611567476273,5.3374898968e+14,3.95318252643e+15,6.52937100472e+14,7308280375927007637,7308279324564891707,7308280375927007637,149829,202128,148724,149829,18,821,173.308731954,368.5,11.78224556
Hop40Rep4-2_gamma75,Hop40Rep4-2,40,4,2,tdg_selection_no_candidate_vs_random,4096,0,2803,582427736,173879890,117847432,184718251,124819923,-3910176509517576116,-5559754844807080776,-1.39499697093e+15,-1.98350155006e+15,6.52937100472e+14,7308280375927007637,7308279324564891707,7308280375927007637,149829,202128,148724,149829,18,821,173.308731954,368.5,11.78224556
Hop40Rep4-2_gamma100,Hop40Rep4-2,40,4,2,tdg_selection_no_candidate_vs_random,4096,0,4096,582427736,0,0,0,0,2674430363533295008,2674430363533295008,6.52937100472e+14,6.52937100472e+14,6.52937100472e+14,7308280375927007637,7308280375927007637,7308280375927007637,149829,202128,148724,149829,18,821,173.308731954,368.5,11.78224556
Hop40Rep4-3_gamma0,Hop40Rep4-3,40,4,3,tdg_selection_no_candidate_vs_random,4096,0,0,482555018,482555018,482555018,482555018,482555018,0,0,0,0,1.97665927432e+15,0,0,9056766151659277173,113869,162304,111739,113869,17,645,176.458061457,113.666666667,12.6915043378
Hop40Rep4-3_gamma25,Hop40Rep4-3,40,4,3,tdg_selection_no_candidate_vs_random,4096,0,814,482555018,384106176,368841892,384646240,368431896,-2609243968430711162,4555914057145360995,-3.20545942068e+15,5.59694601615e+15,1.97665927432e+15,9056766151659277173,9056766151390569976,9056766151659277173,113869,162304,111739,113869,17,645,176.458061457,113.666666667,12.6915043378
Hop40Rep4-3_gamma50,Hop40Rep4-3,40,4,3,tdg_selection_no_candidate_vs_random,4096,0,1697,482555018,278274338,235883136,280491727,244805174,1580663252495290888,-1558594616357303599,9.31445640834e+14,-9.18441141047e+14,1.97665927432e+15,9056766151659277173,9056766151659277173,9056766151659277173,113869,162304,111739,113869,17,645,176.458061457,113.666666667,12.6915043378
Hop40Rep4-3_gamma75,Hop40Rep4-3,40,4,3,tdg_selection_no_candidate_vs_random,4096,0,2771,482555018,152270493,95842790,154032724,96657261,2851191053348066174,6488524895148499122,1.02893939132e+15,2.34158242337e+15,1.97665927432e+15,9056766151659277173,9056766151659277173,9056766151659277173,113869,162304,111739,113869,17,645,176.458061457,113.666666667,12.6915043378
Hop40Rep4-3_gamma100,Hop40Rep4-3,40,4,3,tdg_selection_no_candidate_vs_random,4096,0,4096,482555018,0,0,0,0,8096396387595541274,8096396387595541274,1.97665927432e+15,1.97665927432e+15,1.97665927432e+15,9056766151659277173,9056766151659277173,9056766151659277173,113869,162304,111739,113869,17,645,176.458061457,113.666666667,12.6915043378
Hop40Rep4-4_gamma0,Hop40Rep4-4,40,4,4,tdg_selection_no_candidate_vs_random,4096,0,0,436421680,436421680,436421680,436421680,436421680,0,0,0,0,2.14982882473e+15,0,0,6282064413582230358,157763,173084,155690,157763,13,409,74.7955794451,128,6.52240430137
Hop40Rep4-4_gamma25,Hop40Rep4-4,40,4,4,tdg_selection_no_candidate_vs_random,4096,0,772,436421680,350929296,321746042,354413454,320608656,-8814635933081730246,8120773967950824059,-1.14179221931e+16,1.05191372642e+16,2.14982882473e+15,6282064413582230358,6282064413582230358,6282064413582230358,157763,173084,155690,157763,13,409,74.7955794451,128,6.52240430137
Hop40Rep4-4_gamma50,Hop40Rep4-4,40,4,4,tdg_selection_no_candidate_vs_random,4096,0,1633,436421680,256835373,205021973,263369007,207702859,-4272989432201740556,7298943261824700483,-2.6166499891e+15,4.46965294662e+15,2.14982882473e+15,6282064413582230358,6282064413582230358,6282064413582230358,157763,173084,155690,157763,13,409,74.7955794451,128,6.52240430137
Hop40Rep4-4_gamma75,Hop40Rep4-4,40,4,4,tdg_selection_no_candidate_vs_random,4096,0,2725,436421680,142102971,91547164,148347645,90653275,-457444264651017136,-2754705356422862373,-1.67869454918e+14,-1.01090104823e+15,2.14982882473e+15,6282064413582230358,6282064413582230358,6282064413582230358,157763,173084,155690,157763,13,409,74.7955794451,128,6.52240430137
Hop40Rep4-4_gamma100,Hop40Rep4-4,40,4,4,tdg_selection_no_candidate_vs_random,4096,0,4096,436421680,0,0,0,0,8805698866109490899,8805698866109490899,2.14982882473e+15,2.14982882473e+15,2.14982882473e+15,6282064413582230358,6282064413582230358,6282064413582230358,157763,173084,155690,157763,13,409,74.7955794451,128,6.52240430137
Hop40Rep4-5_gamma0,Hop40Rep4-5,40,4,5,tdg_selection_no_candidate_vs_random,4096,0,0,682106836,682106836,682106836,682106836,682106836,0,0,0,0,-1.08396631423e+15,0,0,9180669371552178535,221422,259968,219738,221422,18,384,76.3393113602,40.7142857143,3.48474097371
Hop40Rep4-5_gamma25,Hop40Rep4-5,40,4,5,tdg_selection_no_candidate_vs_random,4096,0,204,682106836,636832526,634088263,647941359,638547060,1055909798246450631,2296001267489596155,5.17602842278e+15,1.1254908174e+16,-1.08396631423e+15,9180669371552178535,8591187490480114229,9180669371552178535,221422,259968,219738,221422,18,384,76.3393113602,40.7142857143,3.48474097371
Hop40Rep4-5_gamma50,Hop40Rep4-5,40,4,5,tdg_selection_no_candidate_vs_random,4096,0,1652,682106836,401472751,332665715,405945769,335006131,-8073456688136013718,6021892306074143831,-4.88708031969e+15,3.64521326034e+15,-1.08396631423e+15,9180669371552178535,9149562494172376679,9180669371552178535,221422,259968,219738,221422,18,384,76.3393113602,40.7142857143,3.48474097371
Hop40Rep4-5_gamma75,Hop40Rep4-5,40,4,5,tdg_selection_no_candidate_vs_random,4096,0,2697,682106836,227466277,149348773,231042897,153205521,8010358587712496706,4147831708713050501,2.97009958758e+15,1.53794279151e+15,-1.08396631423e+15,9180669371552178535,9149562494172376679,9180669371552178535,221422,259968,219738,221422,18,384,76.3393113602,40.7142857143,3.48474097371
Hop40Rep4-5_gamma100,Hop40Rep4-5,40,4,5,tdg_selection_no_candidate_vs_random,4096,0,4096,682106836,0,0,0,0,-4439926023093851640,-4439926023093851640,-1.08396631423e+15,-1.08396631423e+15,-1.08396631423e+15,9180669371552178535,9180669371552178535,9180669371552178535,221422,259968,219738,221422,18,384,76.3393113602,40.7142857143,3.48474097371
Hop40Rep4-6_gamma0,Hop40Rep4-6,40,4,6,tdg_selection_no_candidate_vs_random,4096,0,0,513597388,513597388,513597388,513597388,513597388,0,0,0,0,-1.1261906129e+14,0,0,9218730676289268576,123350,174336,122388,123350,17,446,125.123931901,89.2,6.31104229195
Hop40Rep4-6_gamma25,Hop40Rep4-6,40,4,6,tdg_selection_no_candidate_vs_random,4096,0,271,513597388,473059738,473133373,479299209,474491735,379636816213138405,4120226560850245346,1.40087386057e+15,1.52037880474e+16,-1.1261906129e+14,9218730676289268576,9176374115204649971,9218730676289268576,123350,174336,122388,123350,17,446,125.123931901,89.2,6.31104229195
Hop40Rep4-6_gamma50,Hop40Rep4-6,40,4,6,tdg_selection_no_candidate_vs_random,4096,0,1711,513597388,294644118,267100862,298017047,269520084,5319150498595069117,1489564517975085366,3.10879631712e+15,8.70581249547e+14,-1.1261906129e+14,9218730676289268576,9176374115204649971,9218730676289268576,123350,174336,122388,123350,17,446,125.123931901,89.2,6.31104229195
Hop40Rep4-6_gamma75,Hop40Rep4-6,40,4,6,tdg_selection_no_candidate_vs_random,4096,0,2734,513597388,165190488,120395673,169726312,123789506,-7425550562446150966,8840282967115145177,-2.71600240031e+15,3.23346121694e+15,-1.1261906129e+14,9218730676289268576,9185025106351483028,9218730676289268576,123350,174336,122388,123350,17,446,125.123931901,89.2,6.31104229195
Hop40Rep4-6_gamma100,Hop40Rep4-6,40,4,6,tdg_selection_no_candidate_vs_random,4096,0,4096,513597388,0,0,0,0,-461287675045831040,-461287675045831040,-1.1261906129e+14,-1.1261906129e+14,-1.1261906129e+14,9218730676289268576,9218730676289268576,9218730676289268576,123350,174336,122388,123350,17,446,125.123931901,89.2,6.31104229195
Hop40Rep4-7_gamma0,Hop40Rep4-7,40,4,7,tdg_selection_no_candidate_vs_random,4096,0,0,562882531,562882531,562882531,562882531,562882531,0,0,0,0,9.99966702685e+14,0,0,9159175313740971278,90630,169728,89397,90630,26,923,319.339093016,184.6,16.0054943857
Hop40Rep4-7_gamma25,Hop40Rep4-7,40,4,7,tdg_selection_no_candidate_vs_random,4096,0,848,562882531,443736635,432043592,447058173,432820942,4016024954340352446,-7931885612533072184,4.73587848389e+15,-9.35363869402e+15,9.99966702685e+14,9159175313740971278,9159175313719614724,9159175313740971278,90630,169728,89397,90630,26,923,319.339093016,184.6,16.0054943857
Hop40Rep4-7_gamma50,Hop40Rep4-7,40,4,7,tdg_selection_no_candidate_vs_random,4096,0,1813,562882531,309134652,283260654,316562306,283007646,6721427192399684855,-9116772359842859090,3.7073509059e+15,-5.02855618304e+15,9.99966702685e+14,9159175313740971278,9159175313719614724,9159175313740971278,90630,169728,89397,90630,26,923,319.339093016,184.6,16.0054943857
Hop40Rep4-7_gamma75,Hop40Rep4-7,40,4,7,tdg_selection_no_candidate_vs_random,4096,0,2849,562882531,167223206,119475462,173404655,120606729,6321753587574434966,3167252483840947532,2.21893772818e+15,1.11170673353e+15,9.99966702685e+14,9159175313740971278,9159175313740971278,9159175313740971278,90630,169728,89397,90630,26,923,319.339093016,184.6,16.0054943857
Hop40Rep4-7_gamma100,Hop40Rep4-7,40,4,7,tdg_selection_no_candidate_vs_random,4096,0,4096,562882531,0,0,0,0,4095863614197959250,4095863614197959250,9.99966702685e+14,9.99966702685e+14,9.99966702685e+14,9159175313740971278,9159175313740971278,9159175313740971278,90630,169728,89397,90630,26,923,319.339093016,184.6,16.0054943857
Hop40Rep4-8_gamma0,Hop40Rep4-8,40,4,8,tdg_selection_no_candidate_vs_random,4096,0,0,614696489,614696489,614696489,614696489,614696489,0,0,0,0,-1.06992827376e+15,0,0,9212990608032387878,113746,191488,111348,113746,24,670,264.807975665,335,28.955623842
Hop40Rep4-8_gamma25,Hop40Rep4-8,40,4,8,tdg_selection_no_candidate_vs_random,4096,0,722,614696489,504771033,488112550,505197805,488411922,6817431177344091740,5030377266845448999,9.44242545339e+15,6.96728153303e+15,-1.06992827376e+15,9212990608032387878,9110347745623643669,9212990608032387878,113746,191488,111348,113746,24,670,264.807975665,335,28.955623842
