run_id,dataset,hop,rep,seed,query_count,selection_method,selection_fraction,random_seed,selected_count,lambda,reroute_method,impact_weight,total_before,tdg_after,tdg_prepare_sec,normalize_sec,reroute_sec,evaluate_after_sec,method_total_sec,mean_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count,normal_after,normal_reroute_sec,normal_evaluate_after_sec,normal_total_sec,normal_reduction,tdg_reduction,gain_vs_normal,pct_vs_normal_after,pct_extra_reduction_vs_normal,pct_of_total_before,tdg_better,extra_total_sec,extra_reroute_sec
Hop20Rep2-7_random30_tdg_impact_w50,Hop20Rep2-7,20,2,7,2048,random,30,0,614,45,tdg_impact_reroute,50,110101353,85278189,0.433098,0.010127,0.072381,1.610602,2.126208,3053631.90065,3081019.17236,43022,43022,97172996,0.021681,2.052669,2.07435,12928357,24823164,11894807,12.240856502973315,92.00555801483515,10.803506656271518,True,0.05185800000000018,0.0507
Hop20Rep2-8_random30_tdg_impact_w0,Hop20Rep2-8,20,2,8,2048,random,30,0,614,45,tdg_impact_reroute,0,119095184,114050251,0.425632,0.007743,0.15963,2.319843,2.912848,2297245.65961,2369224.36572,36601,36601,114050251,0.020063,2.342018,2.362081,5044933,5044933,0,0.0,0.0,0.0,False,0.550767,0.139567
Hop20Rep2-8_random30_tdg_impact_w100,Hop20Rep2-8,20,2,8,2048,random,30,0,614,45,tdg_impact_reroute,100,119095184,112516645,0.425632,0.007743,0.13587,2.25606,2.825305,2297245.65961,2369224.36572,36601,36601,114050251,0.020063,2.342018,2.362081,5044933,6578539,1533606,1.3446756903673978,30.398936913532847,1.287714539321758,True,0.4632240000000003,0.115807
Hop20Rep2-8_random30_tdg_impact_w15,Hop20Rep2-8,20,2,8,2048,random,30,0,614,45,tdg_impact_reroute,15,119095184,113706909,0.425632,0.007743,0.147099,2.299666,2.88014,2297245.65961,2369224.36572,36601,36601,114050251,0.020063,2.342018,2.362081,5044933,5388275,343342,0.3010444930980467,6.805680075434103,0.2882920941622627,True,0.518059,0.127036
Hop20Rep2-8_random30_tdg_impact_w30,Hop20Rep2-8,20,2,8,2048,random,30,0,614,45,tdg_impact_reroute,30,119095184,113024171,0.425632,0.007743,0.157479,2.306215,2.897069,2297245.65961,2369224.36572,36601,36601,114050251,0.020063,2.342018,2.362081,5044933,6071013,1026080,0.8996736008936973,20.338823132041593,0.8615629663076888,True,0.5349880000000002,0.137416
Hop20Rep2-8_random30_tdg_impact_w5,Hop20Rep2-8,20,2,8,2048,random,30,0,614,45,tdg_impact_reroute,5,119095184,113982972,0.425632,0.007743,0.154573,2.319293,2.907241,2297245.65961,2369224.36572,36601,36601,114050251,0.020063,2.342018,2.362081,5044933,5112212,67279,0.058990663685606445,1.3335955105845807,0.056491788954287185,True,0.5451600000000001,0.13451
Hop20Rep2-8_random30_tdg_impact_w50,Hop20Rep2-8,20,2,8,2048,random,30,0,614,45,tdg_impact_reroute,50,119095184,112743088,0.425632,0.007743,0.13599,2.290822,2.860187,2297245.65961,2369224.36572,36601,36601,114050251,0.020063,2.342018,2.362081,5044933,6352096,1307163,1.1461289988743646,25.91041347823648,1.0975783873846654,True,0.49810599999999994,0.115927
Hop20Rep2-9_random30_tdg_impact_w0,Hop20Rep2-9,20,2,9,2048,random,30,0,614,45,tdg_impact_reroute,0,124483855,120895925,0.50305,0.007953,0.812154,4.127291,5.450448,4895137.4316,4875785.36621,34164,34164,120895925,0.016993,4.34112,4.358113,3587930,3587930,0,0.0,0.0,0.0,False,1.0923349999999994,0.795161
Hop20Rep2-9_random30_tdg_impact_w100,Hop20Rep2-9,20,2,9,2048,random,30,0,614,45,tdg_impact_reroute,100,124483855,122450815,0.50305,0.007953,0.808161,3.777342,5.096506,4895137.4316,4875785.36621,34164,34164,120895925,0.016993,4.34112,4.358113,3587930,2033040,-1554890,-1.286139297085489,-43.336687170596974,-1.2490696082636579,False,0.7383929999999994,0.791168
Hop20Rep2-9_random30_tdg_impact_w15,Hop20Rep2-9,20,2,9,2048,random,30,0,614,45,tdg_impact_reroute,15,124483855,120854794,0.50305,0.007953,0.808508,4.039788,5.359299,4895137.4316,4875785.36621,34164,34164,120895925,0.016993,4.34112,4.358113,3587930,3629061,41131,0.03402182497052734,1.146371306017676,0.033041232535737264,True,1.0011859999999997,0.791515
Hop20Rep2-9_random30_tdg_impact_w30,Hop20Rep2-9,20,2,9,2048,random,30,0,614,45,tdg_impact_reroute,30,124483855,121215955,0.50305,0.007953,0.804942,3.994578,5.310523,4895137.4316,4875785.36621,34164,34164,120895925,0.016993,4.34112,4.358113,3587930,3267900,-320030,-0.26471529127222443,-8.919627751934959,-0.2570855473587318,False,0.9524099999999995,0.787949
Hop20Rep2-9_random30_tdg_impact_w5,Hop20Rep2-9,20,2,9,2048,random,30,0,614,45,tdg_impact_reroute,5,124483855,120797301,0.50305,0.007953,0.811304,4.041115,5.363422,4895137.4316,4875785.36621,34164,34164,120895925,0.016993,4.34112,4.358113,3587930,3686554,98624,0.08157760486964304,2.7487715758111224,0.07922633822675239,True,1.0053089999999996,0.794311
Hop20Rep2-9_random30_tdg_impact_w50,Hop20Rep2-9,20,2,9,2048,random,30,0,614,45,tdg_impact_reroute,50,124483855,121001303,0.50305,0.007953,0.816318,3.929865,5.257186,4895137.4316,4875785.36621,34164,34164,120895925,0.016993,4.34112,4.358113,3587930,3482552,-105378,-0.08716422824011645,-2.9370138213398813,-0.08465194141039414,False,0.8990729999999996,0.799325
Hop20Rep2-10_random30_tdg_impact_w0,Hop20Rep2-10,20,2,10,2048,random,30,0,614,45,tdg_impact_reroute,0,79793659,70951334,0.315835,0.008621,0.116635,0.919836,1.360927,1895146.21987,1871532.03516,40519,40519,70951334,0.021375,0.922076,0.943451,8842325,8842325,0,0.0,0.0,0.0,False,0.41747599999999996,0.09526
Hop20Rep2-10_random30_tdg_impact_w100,Hop20Rep2-10,20,2,10,2048,random,30,0,614,45,tdg_impact_reroute,100,79793659,67047533,0.315835,0.008621,0.070723,0.826831,1.22201,1895146.21987,1871532.03516,40519,40519,70951334,0.021375,0.922076,0.943451,8842325,12746126,3903801,5.5020825965019915,44.14903320110944,4.892369956364577,True,0.278559,0.04934799999999999
Hop20Rep2-10_random30_tdg_impact_w15,Hop20Rep2-10,20,2,10,2048,random,30,0,614,45,tdg_impact_reroute,15,79793659,66036428,0.315835,0.008621,0.100971,0.831664,1.257091,1895146.21987,1871532.03516,40519,40519,70951334,0.021375,0.922076,0.943451,8842325,13757231,4914906,6.927150939825881,55.58386510335234,6.159519517710048,True,0.3136399999999999,0.079596
Hop20Rep2-10_random30_tdg_impact_w30,Hop20Rep2-10,20,2,10,2048,random,30,0,614,45,tdg_impact_reroute,30,79793659,66285626,0.315835,0.008621,0.079789,0.856763,1.261008,1895146.21987,1871532.03516,40519,40519,70951334,0.021375,0.922076,0.943451,8842325,13508033,4665708,6.575927099552491,52.76562442570252,5.847216506263988,True,0.31755699999999987,0.058413999999999994
Hop20Rep2-10_random30_tdg_impact_w5,Hop20Rep2-10,20,2,10,2048,random,30,0,614,45,tdg_impact_reroute,5,79793659,67476279,0.315835,0.008621,0.102924,0.855552,1.282932,1895146.21987,1871532.03516,40519,40519,70951334,0.021375,0.922076,0.943451,8842325,12317380,3475055,4.897800793992118,39.300240604139745,4.3550515712031705,True,0.3394809999999999,0.081549
Hop20Rep2-10_random30_tdg_impact_w50,Hop20Rep2-10,20,2,10,2048,random,30,0,614,45,tdg_impact_reroute,50,79793659,66636629,0.315835,0.008621,0.077325,0.849487,1.251268,1895146.21987,1871532.03516,40519,40519,70951334,0.021375,0.922076,0.943451,8842325,13157030,4314705,6.081217584999882,48.79604628873062,5.4073281687709045,True,0.307817,0.05595
Hop20Rep2-11_random30_tdg_impact_w0,Hop20Rep2-11,20,2,11,2048,random,30,0,614,45,tdg_impact_reroute,0,104343545,81601671,0.380774,0.009997,0.098795,1.261316,1.750882,2431927.73127,2385358.73047,41461,41461,81601671,0.01839,1.297152,1.315542,22741874,22741874,0,0.0,0.0,0.0,False,0.43534000000000006,0.08040499999999999
Hop20Rep2-11_random30_tdg_impact_w100,Hop20Rep2-11,20,2,11,2048,random,30,0,614,45,tdg_impact_reroute,100,104343545,80506889,0.380774,0.009997,0.070233,1.218591,1.679595,2431927.73127,2385358.73047,41461,41461,81601671,0.01839,1.297152,1.315542,22741874,23836656,1094782,1.3416171342863799,4.813948050191466,1.0492091293237162,True,0.36405299999999996,0.051843
Hop20Rep2-11_random30_tdg_impact_w15,Hop20Rep2-11,20,2,11,2048,random,30,0,614,45,tdg_impact_reroute,15,104343545,78888487,0.380774,0.009997,0.084347,1.222692,1.69781,2431927.73127,2385358.73047,41461,41461,81601671,0.01839,1.297152,1.315542,22741874,25455058,2713184,3.324912304798268,11.930344878350835,2.6002413469850962,True,0.38226800000000005,0.065957
Hop20Rep2-11_random30_tdg_impact_w30,Hop20Rep2-11,20,2,11,2048,random,30,0,614,45,tdg_impact_reroute,30,104343545,79403118,0.380774,0.009997,0.069491,1.216946,1.677208,2431927.73127,2385358.73047,41461,41461,81601671,0.01839,1.297152,1.315542,22741874,24940427,2198553,2.694249974366334,9.667422306534633,2.107033070421366,True,0.36166600000000004,0.051100999999999994
Hop20Rep2-11_random30_tdg_impact_w5,Hop20Rep2-11,20,2,11,2048,random,30,0,614,45,tdg_impact_reroute,5,104343545,80597339,0.380774,0.009997,0.096472,1.233842,1.721085,2431927.73127,2385358.73047,41461,41461,81601671,0.01839,1.297152,1.315542,22741874,23746206,1004332,1.2307738158940398,4.416223570669682,0.9625243228989392,True,0.405543,0.078082
Hop20Rep2-11_random30_tdg_impact_w50,Hop20Rep2-11,20,2,11,2048,random,30,0,614,45,tdg_impact_reroute,50,104343545,80136960,0.380774,0.009997,0.070308,1.199734,1.660813,2431927.73127,2385358.73047,41461,41461,81601671,0.01839,1.297152,1.315542,22741874,24206585,1464711,1.7949522136623892,6.440590603922966,1.4037389663155493,True,0.3452710000000001,0.05191799999999999
Hop20Rep2-12_random30_tdg_impact_w0,Hop20Rep2-12,20,2,12,2048,random,30,0,614,45,tdg_impact_reroute,0,134623649,127639542,0.546141,0.008333,0.253246,4.060131,4.867851,4846915.59609,4676916.00049,37548,37548,127639542,0.031207,4.13167,4.162877,6984107,6984107,0,0.0,0.0,0.0,False,0.704974,0.22203900000000004
Hop20Rep2-12_random30_tdg_impact_w100,Hop20Rep2-12,20,2,12,2048,random,30,0,614,45,tdg_impact_reroute,100,134623649,124309606,0.546141,0.008333,0.108515,3.150204,3.813193,4846915.59609,4676916.00049,37548,37548,127639542,0.031207,4.13167,4.162877,6984107,10314043,3329936,2.6088592514692666,47.67876551719497,2.4735148874177373,True,-0.3496839999999999,0.077308
Hop20Rep2-12_random30_tdg_impact_w15,Hop20Rep2-12,20,2,12,2048,random,30,0,614,45,tdg_impact_reroute,15,134623649,125048055,0.546141,0.008333,0.22283,3.908951,4.686255,4846915.59609,4676916.00049,37548,37548,127639542,0.031207,4.13167,4.162877,6984107,9575594,2591487,2.0303167493346224,37.10548821774925,1.9249864487033777,True,0.5233780000000001,0.191623
Hop20Rep2-12_random30_tdg_impact_w30,Hop20Rep2-12,20,2,12,2048,random,30,0,614,45,tdg_impact_reroute,30,134623649,123831928,0.546141,0.008333,0.200714,3.778945,4.534133,4846915.59609,4676916.00049,37548,37548,127639542,0.031207,4.13167,4.162877,6984107,10791721,3807614,2.9830990775570156,54.51826554203708,2.828339618100829,True,0.3712559999999998,0.16950700000000002
Hop20Rep2-12_random30_tdg_impact_w5,Hop20Rep2-12,20,2,12,2048,random,30,0,614,45,tdg_impact_reroute,5,134623649,126510003,0.546141,0.008333,0.239737,4.014725,4.808936,4846915.59609,4676916.00049,37548,37548,127639542,0.031207,4.13167,4.162877,6984107,8113646,1129539,0.8849444163627601,16.172991049535753,0.8390346037938698,True,0.6460590000000002,0.20853
Hop20Rep2-12_random30_tdg_impact_w50,Hop20Rep2-12,20,2,12,2048,random,30,0,614,45,tdg_impact_reroute,50,134623649,122857380,0.546141,0.008333,0.165797,3.517105,4.237376,4846915.59609,4676916.00049,37548,37548,127639542,0.031207,4.13167,4.162877,6984107,11766269,4782162,3.7466148225445686,68.47206092346522,3.5522451185378285,True,0.07449900000000031,0.13459
Hop20Rep2-13_random30_tdg_impact_w0,Hop20Rep2-13,20,2,13,2048,random,30,0,614,45,tdg_impact_reroute,0,87434751,79109459,0.341384,0.009465,0.106252,1.17247,1.629571,2534004.18893,2498277.90332,41524,41524,79109459,0.010612,1.16995,1.180562,8325292,8325292,0,0.0,0.0,0.0,False,0.4490090000000002,0.09564
Hop20Rep2-13_random30_tdg_impact_w100,Hop20Rep2-13,20,2,13,2048,random,30,0,614,45,tdg_impact_reroute,100,87434751,79730609,0.341384,0.009465,0.069896,1.187907,1.608652,2534004.18893,2498277.90332,41524,41524,79109459,0.010612,1.16995,1.180562,8325292,7704142,-621150,-0.7851779140595564,-7.460999566141344,-0.7104154731337886,False,0.4280900000000001,0.059284
Hop20Rep2-13_random30_tdg_impact_w15,Hop20Rep2-13,20,2,13,2048,random,30,0,614,45,tdg_impact_reroute,15,87434751,78874742,0.341384,0.009465,0.076542,1.160705,1.588096,2534004.18893,2498277.90332,41524,41524,79109459,0.010612,1.16995,1.180562,8325292,8560009,234717,0.2966990331712419,2.819324535403683,0.2684481825767423,True,0.40753400000000006,0.06593
Hop20Rep2-13_random30_tdg_impact_w30,Hop20Rep2-13,20,2,13,2048,random,30,0,614,45,tdg_impact_reroute,30,87434751,79029570,0.341384,0.009465,0.073706,1.172099,1.596654,2534004.18893,2498277.90332,41524,41524,79109459,0.010612,1.16995,1.180562,8325292,8405181,79889,0.10098539543798424,0.9595939697970954,0.09136984904320251,True,0.41609200000000013,0.063094
Hop20Rep2-13_random30_tdg_impact_w5,Hop20Rep2-13,20,2,13,2048,random,30,0,614,45,tdg_impact_reroute,5,87434751,77186860,0.341384,0.009465,0.085738,1.13772,1.574307,2534004.18893,2498277.90332,41524,41524,79109459,0.010612,1.16995,1.180562,8325292,10247891,1922599,2.4303022979843663,23.093472277008424,2.1988957228230683,True,0.393745,0.075126
Hop20Rep2-13_random30_tdg_impact_w50,Hop20Rep2-13,20,2,13,2048,random,30,0,614,45,tdg_impact_reroute,50,87434751,79086615,0.341384,0.009465,0.071776,1.180049,1.602674,2534004.18893,2498277.90332,41524,41524,79109459,0.010612,1.16995,1.180562,8325292,8348136,22844,0.028876445735774782,0.27439277805511203,0.026126911483970488,True,0.42211200000000004,0.06116400000000001
Hop20Rep2-14_random30_tdg_impact_w0,Hop20Rep2-14,20,2,14,2048,random,30,0,614,45,tdg_impact_reroute,0,143629133,131935773,0.548054,0.010688,0.134966,3.133739,3.827447,4467919.4886,4583434.93408,45351,45351,131935773,0.020043,3.130111,3.150154,11693360,11693360,0,0.0,0.0,0.0,False,0.6772929999999997,0.114923
Hop20Rep2-14_random30_tdg_impact_w100,Hop20Rep2-14,20,2,14,2048,random,30,0,614,45,tdg_impact_reroute,100,143629133,121742388,0.548054,0.010688,0.088698,2.550546,3.197986,4467919.4886,4583434.93408,45351,45351,131935773,0.020043,3.130111,3.150154,11693360,21886745,10193385,7.726020599432119,87.17242092948477,7.097017706010939,True,0.0478320000000001,0.068655
Hop20Rep2-14_random30_tdg_impact_w15,Hop20Rep2-14,20,2,14,2048,random,30,0,614,45,tdg_impact_reroute,15,143629133,123980593,0.548054,0.010688,0.104094,2.677757,3.340593,4467919.4886,4583434.93408,45351,45351,131935773,0.020043,3.130111,3.150154,11693360,19648540,7955180,6.02958531951755,68.03160084013491,5.53869527291514,True,0.19043900000000002,0.08405100000000001
Hop20Rep2-14_random30_tdg_impact_w30,Hop20Rep2-14,20,2,14,2048,random,30,0,614,45,tdg_impact_reroute,30,143629133,123983414,0.548054,0.010688,0.10255,2.702119,3.363411,4467919.4886,4583434.93408,45351,45351,131935773,0.020043,3.130111,3.150154,11693360,19645719,7952359,6.0274471579440405,68.00747603768292,5.536731186701517,True,0.21325700000000003,0.082507
Hop20Rep2-14_random30_tdg_impact_w5,Hop20Rep2-14,20,2,14,2048,random,30,0,614,45,tdg_impact_reroute,5,143629133,128360717,0.548054,0.010688,0.126289,2.880616,3.565647,4467919.4886,4583434.93408,45351,45351,131935773,0.020043,3.130111,3.150154,11693360,15268416,3575056,2.7096942085601,30.573385237433893,2.4890883383665625,True,0.41549299999999967,0.10624600000000001
Hop20Rep2-14_random30_tdg_impact_w50,Hop20Rep2-14,20,2,14,2048,random,30,0,614,45,tdg_impact_reroute,50,143629133,123105211,0.548054,0.010688,0.101249,2.629099,3.28909,4467919.4886,4583434.93408,45351,45351,131935773,0.020043,3.130111,3.150154,11693360,20523922,8830562,6.693076334952765,75.51774682383848,6.148169118308331,True,0.13893599999999973,0.081206
Hop20Rep2-15_random30_tdg_impact_w0,Hop20Rep2-15,20,2,15,2048,random,30,0,614,45,tdg_impact_reroute,0,129853186,108850766,0.460029,0.009267,0.087645,1.949075,2.506016,2920660.90391,2821380.65967,41168,41168,108850766,0.013146,1.950446,1.963592,21002420,21002420,0,0.0,0.0,0.0,False,0.5424239999999998,0.074499
Hop20Rep2-15_random30_tdg_impact_w100,Hop20Rep2-15,20,2,15,2048,random,30,0,614,45,tdg_impact_reroute,100,129853186,103574535,0.460029,0.009267,0.070538,1.856431,2.396265,2920660.90391,2821380.65967,41168,41168,108850766,0.013146,1.950446,1.963592,21002420,26278651,5276231,4.847215314956994,25.122014510708766,4.0632279904168085,True,0.4326730000000001,0.057392000000000006
Hop20Rep2-15_random30_tdg_impact_w15,Hop20Rep2-15,20,2,15,2048,random,30,0,614,45,tdg_impact_reroute,15,129853186,103706615,0.460029,0.009267,0.0741,1.822173,2.365569,2920660.90391,2821380.65967,41168,41168,108850766,0.013146,1.950446,1.963592,21002420,26146571,5144151,4.72587487349423,24.49313460067935,3.961513119901425,True,0.4019769999999998,0.060954
Hop20Rep2-15_random30_tdg_impact_w30,Hop20Rep2-15,20,2,15,2048,random,30,0,614,45,tdg_impact_reroute,30,129853186,102567299,0.460029,0.009267,0.069513,1.831877,2.370686,2920660.90391,2821380.65967,41168,41168,108850766,0.013146,1.950446,1.963592,21002420,27285887,6283467,5.772551935922986,29.917823755548167,4.838900910756244,True,0.40709400000000007,0.05636700000000001
Hop20Rep2-15_random30_tdg_impact_w5,Hop20Rep2-15,20,2,15,2048,random,30,0,614,45,tdg_impact_reroute,5,129853186,106006161,0.460029,0.009267,0.081068,1.873277,2.423641,2920660.90391,2821380.65967,41168,41168,108850766,0.013146,1.950446,1.963592,21002420,23847025,2844605,2.6133072871531287,13.544177290045623,2.190631656892885,True,0.46004899999999993,0.067922
Hop20Rep2-15_random30_tdg_impact_w50,Hop20Rep2-15,20,2,15,2048,random,30,0,614,45,tdg_impact_reroute,50,129853186,102613041,0.460029,0.009267,0.07951,1.824084,2.37289,2920660.90391,2821380.65967,41168,41168,108850766,0.013146,1.950446,1.963592,21002420,27240145,6237725,5.730529264258921,29.700029806089013,4.803674974905891,True,0.40929799999999994,0.06636399999999999
Hop20Rep2-16_random30_tdg_impact_w0,Hop20Rep2-16,20,2,16,2048,random,30,0,614,45,tdg_impact_reroute,0,117854666,99850925,0.445563,0.008366,0.136493,2.176371,2.766793,3937377.28502,3907850.51318,38178,38178,99850925,0.022031,2.197783,2.219814,18003741,18003741,0,0.0,0.0,0.0,False,0.5469789999999999,0.11446200000000001
Hop20Rep2-16_random30_tdg_impact_w100,Hop20Rep2-16,20,2,16,2048,random,30,0,614,45,tdg_impact_reroute,100,117854666,101245850,0.445563,0.008366,0.061762,2.050267,2.565958,3937377.28502,3907850.51318,38178,38178,99850925,0.022031,2.197783,2.219814,18003741,16608816,-1394925,-1.3970075890633962,-7.747973046268551,-1.1835976014729872,False,0.34614400000000023,0.039731
Hop20Rep2-16_random30_tdg_impact_w15,Hop20Rep2-16,20,2,16,2048,random,30,0,614,45,tdg_impact_reroute,15,117854666,98975347,0.445563,0.008366,0.106668,2.14417,2.704767,3937377.28502,3907850.51318,38178,38178,99850925,0.022031,2.197783,2.219814,18003741,18879319,875578,0.8768852166367012,4.863311463989623,0.7429302799093249,True,0.48495299999999997,0.084637
Hop20Rep2-16_random30_tdg_impact_w30,Hop20Rep2-16,20,2,16,2048,random,30,0,614,45,tdg_impact_reroute,30,117854666,99970660,0.445563,0.008366,0.090149,2.107517,2.651595,3937377.28502,3907850.51318,38178,38178,99850925,0.022031,2.197783,2.219814,18003741,17884006,-119735,-0.11991376143986648,-0.665056223592641,-0.10159546843906883,False,0.43178099999999997,0.06811800000000001
Hop20Rep2-16_random30_tdg_impact_w5,Hop20Rep2-16,20,2,16,2048,random,30,0,614,45,tdg_impact_reroute,5,117854666,100269578,0.445563,0.008366,0.123235,2.233361,2.810525,3937377.28502,3907850.51318,38178,38178,99850925,0.022031,2.197783,2.219814,18003741,17585088,-418653,-0.4192780387362461,-2.3253667112851715,-0.3552281926623083,False,0.5907110000000002,0.101204
Hop20Rep2-16_random30_tdg_impact_w50,Hop20Rep2-16,20,2,16,2048,random,30,0,614,45,tdg_impact_reroute,50,117854666,101689044,0.445563,0.008366,0.073565,2.099218,2.626712,3937377.28502,3907850.51318,38178,38178,99850925,0.022031,2.197783,2.219814,18003741,16165622,-1838119,-1.8408632669151537,-10.209650316564762,-1.5596488984152734,False,0.406898,0.05153400000000001
Hop20Rep2-17_random30_tdg_impact_w0,Hop20Rep2-17,20,2,17,2048,random,30,0,614,45,tdg_impact_reroute,0,73271402,68302242,0.283036,0.008332,0.106327,0.99593,1.393625,1283335.51954,1282349.39062,36223,36223,68302242,0.013969,0.999356,1.013325,4969160,4969160,0,0.0,0.0,0.0,False,0.38029999999999986,0.09235800000000001
Hop20Rep2-17_random30_tdg_impact_w100,Hop20Rep2-17,20,2,17,2048,random,30,0,614,45,tdg_impact_reroute,100,73271402,61810712,0.283036,0.008332,0.061447,0.86209,1.214905,1283335.51954,1282349.39062,36223,36223,68302242,0.013969,0.999356,1.013325,4969160,11460690,6491530,9.504124330208663,130.63636509993643,8.85956843025878,True,0.20157999999999987,0.047478
Hop20Rep2-17_random30_tdg_impact_w15,Hop20Rep2-17,20,2,17,2048,random,30,0,614,45,tdg_impact_reroute,15,73271402,60609900,0.283036,0.008332,0.07724,0.826753,1.195361,1283335.51954,1282349.39062,36223,36223,68302242,0.013969,0.999356,1.013325,4969160,12661502,7692342,11.262210104318392,154.80165661801993,10.498423382153927,True,0.18203599999999986,0.06327100000000001
Hop20Rep2-17_random30_tdg_impact_w30,Hop20Rep2-17,20,2,17,2048,random,30,0,614,45,tdg_impact_reroute,30,73271402,62189767,0.283036,0.008332,0.063585,0.880566,1.235519,1283335.51954,1282349.39062,36223,36223,68302242,0.013969,0.999356,1.013325,4969160,11081635,6112475,8.9491571887201,123.00821466807268,8.342238353785014,True,0.222194,0.049616
Hop20Rep2-17_random30_tdg_impact_w5,Hop20Rep2-17,20,2,17,2048,random,30,0,614,45,tdg_impact_reroute,5,73271402,62618347,0.283036,0.008332,0.094888,0.873303,1.259559,1283335.51954,1282349.39062,36223,36223,68302242,0.013969,0.999356,1.013325,4969160,10653055,5683895,8.321681446415772,114.38341691553502,7.757317104427727,True,0.24623400000000006,0.080919
Hop20Rep2-17_random30_tdg_impact_w50,Hop20Rep2-17,20,2,17,2048,random,30,0,614,45,tdg_impact_reroute,50,73271402,62214421,0.283036,0.008332,0.060944,0.88409,1.236402,1283335.51954,1282349.39062,36223,36223,68302242,0.013969,0.999356,1.013325,4969160,11056981,6087821,8.913061741077255,122.51207447536405,8.308590846944623,True,0.22307699999999997,0.046974999999999996
Hop20Rep2-18_random30_tdg_impact_w0,Hop20Rep2-18,20,2,18,2048,random,30,0,614,45,tdg_impact_reroute,0,105219223,97324690,0.385609,0.008446,0.093808,1.653938,2.141801,3081127.39251,2999235.40723,39768,39768,97324690,0.018382,1.655643,1.674025,7894533,7894533,0,0.0,0.0,0.0,False,0.46777599999999997,0.075426
Hop20Rep2-18_random30_tdg_impact_w100,Hop20Rep2-18,20,2,18,2048,random,30,0,614,45,tdg_impact_reroute,100,105219223,90285316,0.385609,0.008446,0.059963,1.466339,1.920357,3081127.39251,2999235.40723,39768,39768,97324690,0.018382,1.655643,1.674025,7894533,14933907,7039374,7.232875850927448,89.16770631017692,6.690197664736604,True,0.246332,0.04158100000000001
Hop20Rep2-18_random30_tdg_impact_w15,Hop20Rep2-18,20,2,18,2048,random,30,0,614,45,tdg_impact_reroute,15,105219223,89167030,0.385609,0.008446,0.068404,1.509117,1.971576,3081127.39251,2999235.40723,39768,39768,97324690,0.018382,1.655643,1.674025,7894533,16052193,8157660,8.381901858613677,103.33302805878448,7.753012964180509,True,0.2975509999999999,0.05002200000000001
Hop20Rep2-18_random30_tdg_impact_w30,Hop20Rep2-18,20,2,18,2048,random,30,0,614,45,tdg_impact_reroute,30,105219223,90468184,0.385609,0.008446,0.062842,1.497874,1.954771,3081127.39251,2999235.40723,39768,39768,97324690,0.018382,1.655643,1.674025,7894533,14751039,6856506,7.044981083422922,86.85131850104369,6.516400525025736,True,0.28074599999999994,0.04446
Hop20Rep2-18_random30_tdg_impact_w5,Hop20Rep2-18,20,2,18,2048,random,30,0,614,45,tdg_impact_reroute,5,105219223,91550543,0.385609,0.008446,0.083261,1.543299,2.020615,3081127.39251,2999235.40723,39768,39768,97324690,0.018382,1.655643,1.674025,7894533,13668680,5774147,5.932869655171777,73.14108383611799,5.487730127032016,True,0.34658999999999973,0.064879
Hop20Rep2-18_random30_tdg_impact_w50,Hop20Rep2-18,20,2,18,2048,random,30,0,614,45,tdg_impact_reroute,50,105219223,90739009,0.385609,0.008446,0.072031,1.513809,1.979895,3081127.39251,2999235.40723,39768,39768,97324690,0.018382,1.655643,1.674025,7894533,14480214,6585681,6.766711509689885,83.42077992453764,6.259009344708809,True,0.30586999999999986,0.053649
Hop20Rep2-19_random30_tdg_impact_w0,Hop20Rep2-19,20,2,19,2048,random,30,0,614,45,tdg_impact_reroute,0,132042378,121701422,0.521465,0.009986,0.594553,2.897088,4.023092,5937962.41205,5893862.06934,43661,43661,121701422,0.038691,2.930349,2.96904,10340956,10340956,0,0.0,0.0,0.0,False,1.054052,0.555862
Hop20Rep2-19_random30_tdg_impact_w100,Hop20Rep2-19,20,2,19,2048,random,30,0,614,45,tdg_impact_reroute,100,132042378,124342029,0.521465,0.009986,0.150922,2.474229,3.156602,5937962.41205,5893862.06934,43661,43661,121701422,0.038691,2.930349,2.96904,10340956,7700349,-2640607,-2.169742108683003,-25.535424384360596,-1.9998178160650817,False,0.18756199999999978,0.112231
Hop20Rep2-19_random30_tdg_impact_w15,Hop20Rep2-19,20,2,19,2048,random,30,0,614,45,tdg_impact_reroute,15,132042378,120711153,0.521465,0.009986,0.512823,2.856754,3.901028,5937962.41205,5893862.06934,43661,43661,121701422,0.038691,2.930349,2.96904,10340956,11331225,990269,0.8136872878938096,9.576184252210338,0.7499630156615325,True,0.931988,0.474132
Hop20Rep2-19_random30_tdg_impact_w30,Hop20Rep2-19,20,2,19,2048,random,30,0,614,45,tdg_impact_reroute,30,132042378,120457647,0.521465,0.009986,0.408758,2.739212,3.679421,5937962.41205,5893862.06934,43661,43661,121701422,0.038691,2.930349,2.96904,10340956,11584731,1243775,1.0219888802942663,12.027659725077642,0.9419513786702629,True,0.7103809999999999,0.37006700000000003
Hop20Rep2-19_random30_tdg_impact_w5,Hop20Rep2-19,20,2,19,2048,random,30,0,614,45,tdg_impact_reroute,5,132042378,121575026,0.521465,0.009986,0.574168,2.864217,3.969836,5937962.41205,5893862.06934,43661,43661,121701422,0.038691,2.930349,2.96904,10340956,10467352,126396,0.10385745533852513,1.222285444401852,0.0957238137592463,True,1.0007959999999998,0.535477
