run_id,dataset,hop,rep,seed,query_count,selection_method,selection_fraction,random_seed,selected_count,lambda,reroute_method,impact_weight,total_before,total_after,tdg_prepare_sec,reroute_sec,evaluate_after_sec,mean_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count
Hop10Rep1-17_random10_tdg_impact_w15,Hop10Rep1-17,10,1,17,1024,random,10,0,102,45,tdg_impact_reroute,15,24413857,23703366,0.097093,0.021603,0.329491,55507296.6569,56570328.9863,13310,13310
Hop10Rep1-17_random10_tdg_impact_w30,Hop10Rep1-17,10,1,17,1024,random,10,0,102,45,tdg_impact_reroute,30,24413857,23830274,0.097093,0.020472,0.327988,55507296.6569,56570328.9863,13310,13310
Hop10Rep1-17_random10_tdg_impact_w50,Hop10Rep1-17,10,1,17,1024,random,10,0,102,45,tdg_impact_reroute,50,24413857,23885958,0.097093,0.021316,0.326513,55507296.6569,56570328.9863,13310,13310
Hop10Rep1-17_random10_tdg_impact_w100,Hop10Rep1-17,10,1,17,1024,random,10,0,102,45,tdg_impact_reroute,100,24413857,24032455,0.097093,0.021623,0.326741,55507296.6569,56570328.9863,13310,13310
Hop10Rep1-18_random10_normal_td_dijkstra,Hop10Rep1-18,10,1,18,1024,random,10,0,102,45,normal_td_dijkstra,-1,25970157,25496675,0,0.01255,0.458562,11810858.7353,11602463.3926,9150,9150
Hop10Rep1-18_random10_tdg_impact_w0,Hop10Rep1-18,10,1,18,1024,random,10,0,102,45,tdg_impact_reroute,0,25970157,25496675,0.082967,0.050276,0.44898,11810858.7353,11602463.3926,9150,9150
Hop10Rep1-18_random10_tdg_impact_w5,Hop10Rep1-18,10,1,18,1024,random,10,0,102,45,tdg_impact_reroute,5,25970157,25365849,0.082967,0.047505,0.452079,11810858.7353,11602463.3926,9150,9150
Hop10Rep1-18_random10_tdg_impact_w15,Hop10Rep1-18,10,1,18,1024,random,10,0,102,45,tdg_impact_reroute,15,25970157,25724981,0.082967,0.039386,0.434376,11810858.7353,11602463.3926,9150,9150
Hop10Rep1-18_random10_tdg_impact_w30,Hop10Rep1-18,10,1,18,1024,random,10,0,102,45,tdg_impact_reroute,30,25970157,25820379,0.082967,0.035434,0.429536,11810858.7353,11602463.3926,9150,9150
Hop10Rep1-18_random10_tdg_impact_w50,Hop10Rep1-18,10,1,18,1024,random,10,0,102,45,tdg_impact_reroute,50,25970157,25873032,0.082967,0.037883,0.427998,11810858.7353,11602463.3926,9150,9150
Hop10Rep1-18_random10_tdg_impact_w100,Hop10Rep1-18,10,1,18,1024,random,10,0,102,45,tdg_impact_reroute,100,25970157,25907058,0.082967,0.030081,0.432008,11810858.7353,11602463.3926,9150,9150
Hop10Rep1-19_random10_normal_td_dijkstra,Hop10Rep1-19,10,1,19,1024,random,10,0,102,45,normal_td_dijkstra,-1,18471203,17247548,0,0.005555,0.19471,3435242.64706,3307508.47754,10398,10398
Hop10Rep1-19_random10_tdg_impact_w0,Hop10Rep1-19,10,1,19,1024,random,10,0,102,45,tdg_impact_reroute,0,18471203,17247548,0.07223,0.026746,0.194142,3435242.64706,3307508.47754,10398,10398
Hop10Rep1-19_random10_tdg_impact_w5,Hop10Rep1-19,10,1,19,1024,random,10,0,102,45,tdg_impact_reroute,5,18471203,17193165,0.07223,0.025463,0.188488,3435242.64706,3307508.47754,10398,10398
Hop10Rep1-19_random10_tdg_impact_w15,Hop10Rep1-19,10,1,19,1024,random,10,0,102,45,tdg_impact_reroute,15,18471203,17240083,0.07223,0.020519,0.186163,3435242.64706,3307508.47754,10398,10398
Hop10Rep1-19_random10_tdg_impact_w30,Hop10Rep1-19,10,1,19,1024,random,10,0,102,45,tdg_impact_reroute,30,18471203,17391739,0.07223,0.026017,0.184768,3435242.64706,3307508.47754,10398,10398
Hop10Rep1-19_random10_tdg_impact_w50,Hop10Rep1-19,10,1,19,1024,random,10,0,102,45,tdg_impact_reroute,50,18471203,17535958,0.07223,0.024097,0.185604,3435242.64706,3307508.47754,10398,10398
Hop10Rep1-19_random10_tdg_impact_w100,Hop10Rep1-19,10,1,19,1024,random,10,0,102,45,tdg_impact_reroute,100,18471203,17778929,0.07223,0.023426,0.189458,3435242.64706,3307508.47754,10398,10398
Hop10Rep2-0_random10_normal_td_dijkstra,Hop10Rep2-0,10,2,0,2048,random,10,0,204,45,normal_td_dijkstra,-1,66208060,63879251,0,0.017156,1.121831,2036118111.19,2082103675.95,27959,27959
Hop10Rep2-0_random10_tdg_impact_w0,Hop10Rep2-0,10,2,0,2048,random,10,0,204,45,tdg_impact_reroute,0,66208060,63879251,0.241105,0.082217,1.08607,2036118111.19,2082103675.95,27959,27959
Hop10Rep2-0_random10_tdg_impact_w5,Hop10Rep2-0,10,2,0,2048,random,10,0,204,45,tdg_impact_reroute,5,66208060,64473667,0.241105,0.05385,1.026818,2036118111.19,2082103675.95,27959,27959
Hop10Rep2-0_random10_tdg_impact_w15,Hop10Rep2-0,10,2,0,2048,random,10,0,204,45,tdg_impact_reroute,15,66208060,65252858,0.241105,0.047958,1.042626,2036118111.19,2082103675.95,27959,27959
Hop10Rep2-0_random10_tdg_impact_w30,Hop10Rep2-0,10,2,0,2048,random,10,0,204,45,tdg_impact_reroute,30,66208060,65555301,0.241105,0.044265,1.036029,2036118111.19,2082103675.95,27959,27959
Hop10Rep2-0_random10_tdg_impact_w50,Hop10Rep2-0,10,2,0,2048,random,10,0,204,45,tdg_impact_reroute,50,66208060,65798909,0.241105,0.044064,1.040026,2036118111.19,2082103675.95,27959,27959
Hop10Rep2-0_random10_tdg_impact_w100,Hop10Rep2-0,10,2,0,2048,random,10,0,204,45,tdg_impact_reroute,100,66208060,65964203,0.241105,0.046628,1.051106,2036118111.19,2082103675.95,27959,27959
Hop10Rep2-1_random10_normal_td_dijkstra,Hop10Rep2-1,10,2,1,2048,random,10,0,204,45,normal_td_dijkstra,-1,48635891,45658714,0,0.024116,0.743699,10594262.9902,11441296.1973,18843,18843
Hop10Rep2-1_random10_tdg_impact_w0,Hop10Rep2-1,10,2,1,2048,random,10,0,204,45,tdg_impact_reroute,0,48635891,45658714,0.158798,0.039774,0.695296,10594262.9902,11441296.1973,18843,18843
Hop10Rep2-1_random10_tdg_impact_w5,Hop10Rep2-1,10,2,1,2048,random,10,0,204,45,tdg_impact_reroute,5,48635891,45058526,0.158798,0.031391,0.701835,10594262.9902,11441296.1973,18843,18843
Hop10Rep2-1_random10_tdg_impact_w15,Hop10Rep2-1,10,2,1,2048,random,10,0,204,45,tdg_impact_reroute,15,48635891,44939531,0.158798,0.030118,0.699688,10594262.9902,11441296.1973,18843,18843
Hop10Rep2-1_random10_tdg_impact_w30,Hop10Rep2-1,10,2,1,2048,random,10,0,204,45,tdg_impact_reroute,30,48635891,44866746,0.158798,0.028683,0.688729,10594262.9902,11441296.1973,18843,18843
Hop10Rep2-1_random10_tdg_impact_w50,Hop10Rep2-1,10,2,1,2048,random,10,0,204,45,tdg_impact_reroute,50,48635891,44982226,0.158798,0.032771,0.686213,10594262.9902,11441296.1973,18843,18843
Hop10Rep2-1_random10_tdg_impact_w100,Hop10Rep2-1,10,2,1,2048,random,10,0,204,45,tdg_impact_reroute,100,48635891,45104519,0.158798,0.032794,0.688263,10594262.9902,11441296.1973,18843,18843
Hop10Rep2-2_random10_normal_td_dijkstra,Hop10Rep2-2,10,2,2,2048,random,10,0,204,45,normal_td_dijkstra,-1,76065730,73394300,0,0.016048,1.446636,208846432.897,216692477.211,22037,22037
Hop10Rep2-2_random10_tdg_impact_w0,Hop10Rep2-2,10,2,2,2048,random,10,0,204,45,tdg_impact_reroute,0,76065730,73394300,0.226469,0.063748,1.408439,208846432.897,216692477.211,22037,22037
Hop10Rep2-2_random10_tdg_impact_w5,Hop10Rep2-2,10,2,2,2048,random,10,0,204,45,tdg_impact_reroute,5,76065730,74167903,0.226469,0.054531,1.471002,208846432.897,216692477.211,22037,22037
Hop10Rep2-2_random10_tdg_impact_w15,Hop10Rep2-2,10,2,2,2048,random,10,0,204,45,tdg_impact_reroute,15,76065730,74489628,0.226469,0.047113,1.447608,208846432.897,216692477.211,22037,22037
Hop10Rep2-2_random10_tdg_impact_w30,Hop10Rep2-2,10,2,2,2048,random,10,0,204,45,tdg_impact_reroute,30,76065730,74950864,0.226469,0.056425,1.435928,208846432.897,216692477.211,22037,22037
Hop10Rep2-2_random10_tdg_impact_w50,Hop10Rep2-2,10,2,2,2048,random,10,0,204,45,tdg_impact_reroute,50,76065730,75068247,0.226469,0.063072,1.448743,208846432.897,216692477.211,22037,22037
Hop10Rep2-2_random10_tdg_impact_w100,Hop10Rep2-2,10,2,2,2048,random,10,0,204,45,tdg_impact_reroute,100,76065730,75178868,0.226469,0.080002,1.44002,208846432.897,216692477.211,22037,22037
Hop10Rep2-3_random10_normal_td_dijkstra,Hop10Rep2-3,10,2,3,2048,random,10,0,204,45,normal_td_dijkstra,-1,40823735,38598863,0,0.011228,0.771732,13250711.5245,14739850.8828,13694,13694
Hop10Rep2-3_random10_tdg_impact_w0,Hop10Rep2-3,10,2,3,2048,random,10,0,204,45,tdg_impact_reroute,0,40823735,38598863,0.136972,0.037028,0.773045,13250711.5245,14739850.8828,13694,13694
Hop10Rep2-3_random10_tdg_impact_w5,Hop10Rep2-3,10,2,3,2048,random,10,0,204,45,tdg_impact_reroute,5,40823735,38408331,0.136972,0.031628,0.779306,13250711.5245,14739850.8828,13694,13694
Hop10Rep2-3_random10_tdg_impact_w15,Hop10Rep2-3,10,2,3,2048,random,10,0,204,45,tdg_impact_reroute,15,40823735,38414033,0.136972,0.029579,0.775706,13250711.5245,14739850.8828,13694,13694
Hop10Rep2-3_random10_tdg_impact_w30,Hop10Rep2-3,10,2,3,2048,random,10,0,204,45,tdg_impact_reroute,30,40823735,38366139,0.136972,0.030141,0.770824,13250711.5245,14739850.8828,13694,13694
Hop10Rep2-3_random10_tdg_impact_w50,Hop10Rep2-3,10,2,3,2048,random,10,0,204,45,tdg_impact_reroute,50,40823735,38405467,0.136972,0.027051,0.770357,13250711.5245,14739850.8828,13694,13694
Hop10Rep2-3_random10_tdg_impact_w100,Hop10Rep2-3,10,2,3,2048,random,10,0,204,45,tdg_impact_reroute,100,40823735,38411518,0.136972,0.029004,0.769621,13250711.5245,14739850.8828,13694,13694
Hop10Rep2-4_random10_normal_td_dijkstra,Hop10Rep2-4,10,2,4,2048,random,10,0,204,45,normal_td_dijkstra,-1,56344634,53995186,0,0.008699,0.779976,99037924.1569,128614454.02,16530,16530
Hop10Rep2-4_random10_tdg_impact_w0,Hop10Rep2-4,10,2,4,2048,random,10,0,204,45,tdg_impact_reroute,0,56344634,53995186,0.152558,0.043924,0.76781,99037924.1569,128614454.02,16530,16530
Hop10Rep2-4_random10_tdg_impact_w5,Hop10Rep2-4,10,2,4,2048,random,10,0,204,45,tdg_impact_reroute,5,56344634,54248231,0.152558,0.026564,0.770242,99037924.1569,128614454.02,16530,16530
Hop10Rep2-4_random10_tdg_impact_w15,Hop10Rep2-4,10,2,4,2048,random,10,0,204,45,tdg_impact_reroute,15,56344634,54135348,0.152558,0.030494,0.764198,99037924.1569,128614454.02,16530,16530
Hop10Rep2-4_random10_tdg_impact_w30,Hop10Rep2-4,10,2,4,2048,random,10,0,204,45,tdg_impact_reroute,30,56344634,53940176,0.152558,0.02567,0.759659,99037924.1569,128614454.02,16530,16530
Hop10Rep2-4_random10_tdg_impact_w50,Hop10Rep2-4,10,2,4,2048,random,10,0,204,45,tdg_impact_reroute,50,56344634,53792055,0.152558,0.025503,0.755687,99037924.1569,128614454.02,16530,16530
Hop10Rep2-4_random10_tdg_impact_w100,Hop10Rep2-4,10,2,4,2048,random,10,0,204,45,tdg_impact_reroute,100,56344634,53873477,0.152558,0.028878,0.791712,99037924.1569,128614454.02,16530,16530
Hop10Rep2-5_random10_normal_td_dijkstra,Hop10Rep2-5,10,2,5,2048,random,10,0,204,45,normal_td_dijkstra,-1,50861935,47302008,0,0.006243,0.805909,14881155.6618,13499937.4102,17064,17064
Hop10Rep2-5_random10_tdg_impact_w0,Hop10Rep2-5,10,2,5,2048,random,10,0,204,45,tdg_impact_reroute,0,50861935,47302008,0.158732,0.031415,0.806087,14881155.6618,13499937.4102,17064,17064
Hop10Rep2-5_random10_tdg_impact_w5,Hop10Rep2-5,10,2,5,2048,random,10,0,204,45,tdg_impact_reroute,5,50861935,46509700,0.158732,0.033381,0.827945,14881155.6618,13499937.4102,17064,17064
Hop10Rep2-5_random10_tdg_impact_w15,Hop10Rep2-5,10,2,5,2048,random,10,0,204,45,tdg_impact_reroute,15,50861935,46366638,0.158732,0.031938,0.800936,14881155.6618,13499937.4102,17064,17064
Hop10Rep2-5_random10_tdg_impact_w30,Hop10Rep2-5,10,2,5,2048,random,10,0,204,45,tdg_impact_reroute,30,50861935,46413559,0.158732,0.03487,0.800271,14881155.6618,13499937.4102,17064,17064
Hop10Rep2-5_random10_tdg_impact_w50,Hop10Rep2-5,10,2,5,2048,random,10,0,204,45,tdg_impact_reroute,50,50861935,46439173,0.158732,0.033745,0.800106,14881155.6618,13499937.4102,17064,17064
Hop10Rep2-5_random10_tdg_impact_w100,Hop10Rep2-5,10,2,5,2048,random,10,0,204,45,tdg_impact_reroute,100,50861935,46548310,0.158732,0.032947,0.801097,14881155.6618,13499937.4102,17064,17064
Hop10Rep2-6_random10_normal_td_dijkstra,Hop10Rep2-6,10,2,6,2048,random,10,0,204,45,normal_td_dijkstra,-1,47806481,46011628,0,0.013299,0.670473,16707701.8873,18057765.4253,17788,17788
Hop10Rep2-6_random10_tdg_impact_w0,Hop10Rep2-6,10,2,6,2048,random,10,0,204,45,tdg_impact_reroute,0,47806481,46011628,0.15156,0.048567,0.665691,16707701.8873,18057765.4253,17788,17788
Hop10Rep2-6_random10_tdg_impact_w5,Hop10Rep2-6,10,2,6,2048,random,10,0,204,45,tdg_impact_reroute,5,47806481,45531091,0.15156,0.040067,0.651555,16707701.8873,18057765.4253,17788,17788
Hop10Rep2-6_random10_tdg_impact_w15,Hop10Rep2-6,10,2,6,2048,random,10,0,204,45,tdg_impact_reroute,15,47806481,45145451,0.15156,0.039579,0.643171,16707701.8873,18057765.4253,17788,17788
Hop10Rep2-6_random10_tdg_impact_w30,Hop10Rep2-6,10,2,6,2048,random,10,0,204,45,tdg_impact_reroute,30,47806481,45297560,0.15156,0.035739,0.64721,16707701.8873,18057765.4253,17788,17788
Hop10Rep2-6_random10_tdg_impact_w50,Hop10Rep2-6,10,2,6,2048,random,10,0,204,45,tdg_impact_reroute,50,47806481,45451286,0.15156,0.035338,0.648718,16707701.8873,18057765.4253,17788,17788
Hop10Rep2-6_random10_tdg_impact_w100,Hop10Rep2-6,10,2,6,2048,random,10,0,204,45,tdg_impact_reroute,100,47806481,45672754,0.15156,0.036539,0.649947,16707701.8873,18057765.4253,17788,17788
Hop10Rep2-7_random10_normal_td_dijkstra,Hop10Rep2-7,10,2,7,2048,random,10,0,204,45,normal_td_dijkstra,-1,74090852,69774234,0,0.012544,1.453804,2416509797.01,2836798899.2,22514,22514
Hop10Rep2-7_random10_tdg_impact_w0,Hop10Rep2-7,10,2,7,2048,random,10,0,204,45,tdg_impact_reroute,0,74090852,69774234,0.24606,0.045286,1.42447,2416509797.01,2836798899.2,22514,22514
Hop10Rep2-7_random10_tdg_impact_w5,Hop10Rep2-7,10,2,7,2048,random,10,0,204,45,tdg_impact_reroute,5,74090852,69558542,0.24606,0.039877,1.393774,2416509797.01,2836798899.2,22514,22514
Hop10Rep2-7_random10_tdg_impact_w15,Hop10Rep2-7,10,2,7,2048,random,10,0,204,45,tdg_impact_reroute,15,74090852,69519237,0.24606,0.040244,1.398014,2416509797.01,2836798899.2,22514,22514
Hop10Rep2-7_random10_tdg_impact_w30,Hop10Rep2-7,10,2,7,2048,random,10,0,204,45,tdg_impact_reroute,30,74090852,69596871,0.24606,0.038798,1.384592,2416509797.01,2836798899.2,22514,22514
Hop10Rep2-7_random10_tdg_impact_w50,Hop10Rep2-7,10,2,7,2048,random,10,0,204,45,tdg_impact_reroute,50,74090852,69764589,0.24606,0.040905,1.392437,2416509797.01,2836798899.2,22514,22514
Hop10Rep2-7_random10_tdg_impact_w100,Hop10Rep2-7,10,2,7,2048,random,10,0,204,45,tdg_impact_reroute,100,74090852,69962093,0.24606,0.035532,1.393239,2416509797.01,2836798899.2,22514,22514
Hop10Rep2-8_random10_normal_td_dijkstra,Hop10Rep2-8,10,2,8,2048,random,10,0,204,45,normal_td_dijkstra,-1,71464715,66527526,0,0.010579,0.862163,885234086.206,973754423.892,22521,22521
Hop10Rep2-8_random10_tdg_impact_w0,Hop10Rep2-8,10,2,8,2048,random,10,0,204,45,tdg_impact_reroute,0,71464715,66527526,0.194174,0.043359,0.876787,885234086.206,973754423.892,22521,22521
Hop10Rep2-8_random10_tdg_impact_w5,Hop10Rep2-8,10,2,8,2048,random,10,0,204,45,tdg_impact_reroute,5,71464715,65612273,0.194174,0.043283,0.846637,885234086.206,973754423.892,22521,22521
Hop10Rep2-8_random10_tdg_impact_w15,Hop10Rep2-8,10,2,8,2048,random,10,0,204,45,tdg_impact_reroute,15,71464715,65202402,0.194174,0.038366,0.82842,885234086.206,973754423.892,22521,22521
Hop10Rep2-8_random10_tdg_impact_w30,Hop10Rep2-8,10,2,8,2048,random,10,0,204,45,tdg_impact_reroute,30,71464715,65392208,0.194174,0.036705,0.828921,885234086.206,973754423.892,22521,22521
Hop10Rep2-8_random10_tdg_impact_w50,Hop10Rep2-8,10,2,8,2048,random,10,0,204,45,tdg_impact_reroute,50,71464715,65203399,0.194174,0.037617,0.840132,885234086.206,973754423.892,22521,22521
Hop10Rep2-8_random10_tdg_impact_w100,Hop10Rep2-8,10,2,8,2048,random,10,0,204,45,tdg_impact_reroute,100,71464715,65326931,0.194174,0.037698,0.832698,885234086.206,973754423.892,22521,22521
Hop10Rep2-9_random10_normal_td_dijkstra,Hop10Rep2-9,10,2,9,2048,random,10,0,204,45,normal_td_dijkstra,-1,68615912,64402311,0,0.012255,1.486539,146119533.167,153171397.545,21547,21547
Hop10Rep2-9_random10_tdg_impact_w0,Hop10Rep2-9,10,2,9,2048,random,10,0,204,45,tdg_impact_reroute,0,68615912,64402311,0.249822,0.049497,1.440408,146119533.167,153171397.545,21547,21547
Hop10Rep2-9_random10_tdg_impact_w5,Hop10Rep2-9,10,2,9,2048,random,10,0,204,45,tdg_impact_reroute,5,68615912,64117921,0.249822,0.036599,1.430535,146119533.167,153171397.545,21547,21547
Hop10Rep2-9_random10_tdg_impact_w15,Hop10Rep2-9,10,2,9,2048,random,10,0,204,45,tdg_impact_reroute,15,68615912,64125260,0.249822,0.037048,1.417736,146119533.167,153171397.545,21547,21547
Hop10Rep2-9_random10_tdg_impact_w30,Hop10Rep2-9,10,2,9,2048,random,10,0,204,45,tdg_impact_reroute,30,68615912,64211988,0.249822,0.031894,1.413403,146119533.167,153171397.545,21547,21547
Hop10Rep2-9_random10_tdg_impact_w50,Hop10Rep2-9,10,2,9,2048,random,10,0,204,45,tdg_impact_reroute,50,68615912,64111806,0.249822,0.037392,1.436216,146119533.167,153171397.545,21547,21547
Hop10Rep2-9_random10_tdg_impact_w100,Hop10Rep2-9,10,2,9,2048,random,10,0,204,45,tdg_impact_reroute,100,68615912,64190717,0.249822,0.048808,1.426934,146119533.167,153171397.545,21547,21547
Hop10Rep2-10_random10_normal_td_dijkstra,Hop10Rep2-10,10,2,10,2048,random,10,0,204,45,normal_td_dijkstra,-1,51539662,48980996,0,0.011515,0.706673,51537487.3137,64473443.23,22613,22613
Hop10Rep2-10_random10_tdg_impact_w0,Hop10Rep2-10,10,2,10,2048,random,10,0,204,45,tdg_impact_reroute,0,51539662,48980996,0.18097,0.049459,0.712004,51537487.3137,64473443.23,22613,22613
Hop10Rep2-10_random10_tdg_impact_w5,Hop10Rep2-10,10,2,10,2048,random,10,0,204,45,tdg_impact_reroute,5,51539662,48582513,0.18097,0.038023,0.709511,51537487.3137,64473443.23,22613,22613
Hop10Rep2-10_random10_tdg_impact_w15,Hop10Rep2-10,10,2,10,2048,random,10,0,204,45,tdg_impact_reroute,15,51539662,48504908,0.18097,0.033523,0.693281,51537487.3137,64473443.23,22613,22613
Hop10Rep2-10_random10_tdg_impact_w30,Hop10Rep2-10,10,2,10,2048,random,10,0,204,45,tdg_impact_reroute,30,51539662,48288786,0.18097,0.031716,0.689138,51537487.3137,64473443.23,22613,22613
Hop10Rep2-10_random10_tdg_impact_w50,Hop10Rep2-10,10,2,10,2048,random,10,0,204,45,tdg_impact_reroute,50,51539662,48336391,0.18097,0.042473,0.689097,51537487.3137,64473443.23,22613,22613
Hop10Rep2-10_random10_tdg_impact_w100,Hop10Rep2-10,10,2,10,2048,random,10,0,204,45,tdg_impact_reroute,100,51539662,48433207,0.18097,0.038961,0.689753,51537487.3137,64473443.23,22613,22613
Hop10Rep2-11_random10_normal_td_dijkstra,Hop10Rep2-11,10,2,11,2048,random,10,0,204,45,normal_td_dijkstra,-1,64393471,60962843,0,0.01184,1.161834,447107167.882,597085255.178,19097,19097
Hop10Rep2-11_random10_tdg_impact_w0,Hop10Rep2-11,10,2,11,2048,random,10,0,204,45,tdg_impact_reroute,0,64393471,60962843,0.201318,0.038022,1.155866,447107167.882,597085255.178,19097,19097
Hop10Rep2-11_random10_tdg_impact_w5,Hop10Rep2-11,10,2,11,2048,random,10,0,204,45,tdg_impact_reroute,5,64393471,60730108,0.201318,0.030521,1.150932,447107167.882,597085255.178,19097,19097
Hop10Rep2-11_random10_tdg_impact_w15,Hop10Rep2-11,10,2,11,2048,random,10,0,204,45,tdg_impact_reroute,15,64393471,60585938,0.201318,0.03487,1.151837,447107167.882,597085255.178,19097,19097
Hop10Rep2-11_random10_tdg_impact_w30,Hop10Rep2-11,10,2,11,2048,random,10,0,204,45,tdg_impact_reroute,30,64393471,60523487,0.201318,0.032997,1.14051,447107167.882,597085255.178,19097,19097
Hop10Rep2-11_random10_tdg_impact_w50,Hop10Rep2-11,10,2,11,2048,random,10,0,204,45,tdg_impact_reroute,50,64393471,60468607,0.201318,0.034023,1.138891,447107167.882,597085255.178,19097,19097
Hop10Rep2-11_random10_tdg_impact_w100,Hop10Rep2-11,10,2,11,2048,random,10,0,204,45,tdg_impact_reroute,100,64393471,60496385,0.201318,0.03234,1.136723,447107167.882,597085255.178,19097,19097
Hop10Rep2-12_random10_normal_td_dijkstra,Hop10Rep2-12,10,2,12,2048,random,10,0,204,45,normal_td_dijkstra,-1,56746946,53703001,0,0.011243,0.925723,4918505379.56,5173559365,19951,19951
Hop10Rep2-12_random10_tdg_impact_w0,Hop10Rep2-12,10,2,12,2048,random,10,0,204,45,tdg_impact_reroute,0,56746946,53703001,0.18351,0.040658,0.922459,4918505379.56,5173559365,19951,19951
Hop10Rep2-12_random10_tdg_impact_w5,Hop10Rep2-12,10,2,12,2048,random,10,0,204,45,tdg_impact_reroute,5,56746946,53865858,0.18351,0.034492,0.9648,4918505379.56,5173559365,19951,19951
Hop10Rep2-12_random10_tdg_impact_w15,Hop10Rep2-12,10,2,12,2048,random,10,0,204,45,tdg_impact_reroute,15,56746946,53951591,0.18351,0.034874,0.922468,4918505379.56,5173559365,19951,19951
Hop10Rep2-12_random10_tdg_impact_w30,Hop10Rep2-12,10,2,12,2048,random,10,0,204,45,tdg_impact_reroute,30,56746946,54016413,0.18351,0.033098,0.941514,4918505379.56,5173559365,19951,19951
Hop10Rep2-12_random10_tdg_impact_w50,Hop10Rep2-12,10,2,12,2048,random,10,0,204,45,tdg_impact_reroute,50,56746946,54271352,0.18351,0.038007,0.926521,4918505379.56,5173559365,19951,19951
Hop10Rep2-12_random10_tdg_impact_w100,Hop10Rep2-12,10,2,12,2048,random,10,0,204,45,tdg_impact_reroute,100,56746946,54522112,0.18351,0.036899,0.920963,4918505379.56,5173559365,19951,19951
Hop10Rep2-13_random10_normal_td_dijkstra,Hop10Rep2-13,10,2,13,2048,random,10,0,204,45,normal_td_dijkstra,-1,41686472,39846851,0,0.011167,0.577506,7005659.55392,6637021.4292,16579,16579
Hop10Rep2-13_random10_tdg_impact_w0,Hop10Rep2-13,10,2,13,2048,random,10,0,204,45,tdg_impact_reroute,0,41686472,39846851,0.135137,0.042117,0.575773,7005659.55392,6637021.4292,16579,16579
Hop10Rep2-13_random10_tdg_impact_w5,Hop10Rep2-13,10,2,13,2048,random,10,0,204,45,tdg_impact_reroute,5,41686472,39677482,0.135137,0.038927,0.573148,7005659.55392,6637021.4292,16579,16579
Hop10Rep2-13_random10_tdg_impact_w15,Hop10Rep2-13,10,2,13,2048,random,10,0,204,45,tdg_impact_reroute,15,41686472,39706350,0.135137,0.037217,0.566634,7005659.55392,6637021.4292,16579,16579
Hop10Rep2-13_random10_tdg_impact_w30,Hop10Rep2-13,10,2,13,2048,random,10,0,204,45,tdg_impact_reroute,30,41686472,39839049,0.135137,0.035529,0.563415,7005659.55392,6637021.4292,16579,16579
Hop10Rep2-13_random10_tdg_impact_w50,Hop10Rep2-13,10,2,13,2048,random,10,0,204,45,tdg_impact_reroute,50,41686472,39797600,0.135137,0.034916,0.555009,7005659.55392,6637021.4292,16579,16579
Hop10Rep2-13_random10_tdg_impact_w100,Hop10Rep2-13,10,2,13,2048,random,10,0,204,45,tdg_impact_reroute,100,41686472,40253163,0.135137,0.034432,0.553685,7005659.55392,6637021.4292,16579,16579
Hop10Rep2-14_random10_normal_td_dijkstra,Hop10Rep2-14,10,2,14,2048,random,10,0,204,45,normal_td_dijkstra,-1,55704154,52609927,0,0.014271,0.883095,12835957.1422,13684508.7056,20654,20654
Hop10Rep2-14_random10_tdg_impact_w0,Hop10Rep2-14,10,2,14,2048,random,10,0,204,45,tdg_impact_reroute,0,55704154,52609927,0.185297,0.048556,0.883405,12835957.1422,13684508.7056,20654,20654
Hop10Rep2-14_random10_tdg_impact_w5,Hop10Rep2-14,10,2,14,2048,random,10,0,204,45,tdg_impact_reroute,5,55704154,52087648,0.185297,0.042939,0.885282,12835957.1422,13684508.7056,20654,20654
Hop10Rep2-14_random10_tdg_impact_w15,Hop10Rep2-14,10,2,14,2048,random,10,0,204,45,tdg_impact_reroute,15,55704154,52114409,0.185297,0.039833,0.866491,12835957.1422,13684508.7056,20654,20654
