run_id,dataset,hop,rep,seed,query_count,iteration,selection_method,removal_mode,selection_fraction,gamma,reroute_method,impact_weight,random_seed,selected_count,selected_fraction,batch_count,total_before,total_after,reduction,initial_routes_sec,evaluate_before_sec,tdg_prepare_sec,important_nodes_sec,select_sec,normalize_sec,batch_sec,reroute_sec,evaluate_after_sec,method_total_sec,cumulative_sec,mean_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count
Hop10Rep1-3_most_delayed10_tdg_impact_w30_iter2,Hop10Rep1-3,10,1,3,1024,2,most_delayed,none,10,-1,tdg_impact_reroute,30,2,102,0.099609375,29,12628111,11504137,1123974,0,0.17514,0.064917,0,0.000178,0.001786,0.04065,0.060496,0.149204,0.492371,1.869763,836343.588235,423932.100586,8512,8512
Hop10Rep1-3_most_delayed10_tdg_impact_w30_iter3,Hop10Rep1-3,10,1,3,1024,3,most_delayed,none,10,-1,tdg_impact_reroute,30,3,102,0.099609375,26,11504137,11057386,446751,0,0.147321,0.063243,0,0.000179,0.001915,0.022798,0.059924,0.138061,0.433441,2.303204,410365.45098,250874.379883,8832,8832
Hop10Rep1-3_most_delayed10_tdg_impact_w30_iter4,Hop10Rep1-3,10,1,3,1024,4,most_delayed,none,10,-1,tdg_impact_reroute,30,4,102,0.099609375,14,11057386,10464996,592390,0,0.133458,0.061462,0,0.000174,0.002101,0.005519,0.051889,0.137476,0.392079,2.695283,214257.911765,175352.412109,8925,8925
Hop10Rep1-3_most_delayed30_normal_td_dijkstra_iter0,Hop10Rep1-3,10,1,3,1024,0,most_delayed,none,30,-1,normal_td_dijkstra,0,0,307,0.2998046875,0,15903591,12461471,3442120,0.107438,0.3002,0,0,0.000183,0,0,0.061702,0.186811,0.656334,0.656334,1463643.24104,782224.974609,7242,7242
Hop10Rep1-3_most_delayed30_normal_td_dijkstra_iter1,Hop10Rep1-3,10,1,3,1024,1,most_delayed,none,30,-1,normal_td_dijkstra,0,1,307,0.2998046875,0,12461471,11226142,1235329,0,0.187437,0,0,0.000184,0,0,0.058096,0.163055,0.408772,1.065106,594836.80456,417724.537109,7965,7965
Hop10Rep1-3_most_delayed30_normal_td_dijkstra_iter2,Hop10Rep1-3,10,1,3,1024,2,most_delayed,none,30,-1,normal_td_dijkstra,0,2,307,0.2998046875,0,11226142,11154961,71181,0,0.166748,0,0,0.000184,0,0,0.053519,0.167631,0.388082,1.453188,397965.228013,274050.442383,8391,8391
Hop10Rep1-3_most_delayed30_normal_td_dijkstra_iter3,Hop10Rep1-3,10,1,3,1024,3,most_delayed,none,30,-1,normal_td_dijkstra,0,3,307,0.2998046875,0,11154961,10760546,394415,0,0.158353,0,0,0.000209,0,0,0.050473,0.166515,0.37555,1.828738,444273.530945,288884.582031,8238,8238
Hop10Rep1-3_most_delayed30_normal_td_dijkstra_iter4,Hop10Rep1-3,10,1,3,1024,4,most_delayed,none,30,-1,normal_td_dijkstra,0,4,307,0.2998046875,0,10760546,10422093,338453,0,0.162625,0,0,0.000185,0,0,0.060095,0.156435,0.37934,2.208078,377049.90228,241589.316406,8536,8536
Hop10Rep1-3_most_delayed30_tdg_impact_w30_iter0,Hop10Rep1-3,10,1,3,1024,0,most_delayed,none,30,-1,tdg_impact_reroute,30,0,307,0.2998046875,96,15903591,12130752,3772839,0.107438,0.294895,0.073372,0,0.00018,0.001516,0.234461,0.170365,0.164671,1.046898,1.046898,1463643.24104,782224.974609,7242,7242
Hop10Rep1-3_most_delayed30_tdg_impact_w30_iter1,Hop10Rep1-3,10,1,3,1024,1,most_delayed,none,30,-1,tdg_impact_reroute,30,1,307,0.2998046875,54,12130752,11072292,1058460,0,0.162016,0.068081,0,0.000184,0.001876,0.080432,0.106387,0.142163,0.561139,1.608037,440990.661238,296494.03125,9434,9434
Hop10Rep1-3_most_delayed30_tdg_impact_w30_iter2,Hop10Rep1-3,10,1,3,1024,2,most_delayed,none,30,-1,tdg_impact_reroute,30,2,307,0.2998046875,38,11072292,10402618,669674,0,0.138258,0.063462,0,0.000185,0.002007,0.020962,0.108845,0.140036,0.473755,2.081792,250779.833876,184620.412109,9155,9155
Hop10Rep1-3_most_delayed30_tdg_impact_w30_iter3,Hop10Rep1-3,10,1,3,1024,3,most_delayed,none,30,-1,tdg_impact_reroute,30,3,307,0.2998046875,46,10402618,10257261,145357,0,0.139749,0.061003,0,0.000185,0.001736,0.037396,0.102533,0.146373,0.488975,2.570767,256098.04886,194569.637695,8406,8406
Hop10Rep1-3_most_delayed30_tdg_impact_w30_iter4,Hop10Rep1-3,10,1,3,1024,4,most_delayed,none,30,-1,tdg_impact_reroute,30,4,307,0.2998046875,60,10257261,10179290,77971,0,0.144713,0.061203,0,0.000185,0.001817,0.066655,0.12062,0.145714,0.540907,3.111674,283798.319218,194830.254883,8501,8501
Hop10Rep1-3_tdg_anchor_important_gamma50_normal_td_dijkstra_iter0,Hop10Rep1-3,10,1,3,1024,0,tdg,anchor_important,-1,50,normal_td_dijkstra,0,0,145,0.1416015625,0,15903591,13421517,2482074,0.107438,0.296121,0.078578,0.00628,0.118561,0,0,0.024651,0.198857,0.830486,0.830486,1897160.86897,782224.974609,7242,7242
Hop10Rep1-3_tdg_anchor_important_gamma50_normal_td_dijkstra_iter1,Hop10Rep1-3,10,1,3,1024,1,tdg,anchor_important,-1,50,normal_td_dijkstra,0,1,459,0.4482421875,0,13421517,10885875,2535642,0,0.192913,0.061176,0.006009,0.105664,0,0,0.076772,0.150389,0.592923,1.423409,523535.252723,474283.628906,7544,7544
Hop10Rep1-3_tdg_anchor_important_gamma50_normal_td_dijkstra_iter2,Hop10Rep1-3,10,1,3,1024,2,tdg,anchor_important,-1,50,normal_td_dijkstra,0,2,465,0.4541015625,0,10885875,10081883,803992,0,0.151004,0.060239,0.006185,0.09746,0,0,0.080007,0.146845,0.54174,1.965149,260656.015054,234764.124023,8169,8169
Hop10Rep1-3_tdg_anchor_important_gamma50_normal_td_dijkstra_iter3,Hop10Rep1-3,10,1,3,1024,3,tdg,anchor_important,-1,50,normal_td_dijkstra,0,3,450,0.439453125,0,10081883,10940283,-858400,0,0.145155,0.060699,0.00617,0.096506,0,0,0.077343,0.14795,0.533823,2.498972,218888.628889,196289.736328,8362,8362
Hop10Rep1-3_tdg_anchor_important_gamma50_normal_td_dijkstra_iter4,Hop10Rep1-3,10,1,3,1024,4,tdg,anchor_important,-1,50,normal_td_dijkstra,0,4,456,0.4453125,0,10940283,11372490,-432207,0,0.147816,0.060683,0.00623,0.094163,0,0,0.074389,0.157777,0.541058,3.04003,258304.114035,235715.970703,8303,8303
Hop10Rep1-3_tdg_anchor_important_gamma50_tdg_impact_w30_iter0,Hop10Rep1-3,10,1,3,1024,0,tdg,anchor_important,-1,50,tdg_impact_reroute,30,0,145,0.1416015625,46,15903591,13223399,2680192,0.107438,0.292656,0.072852,0.006273,0.116076,0.001529,0.116006,0.079577,0.190956,0.983363,0.983363,1897160.86897,782224.974609,7242,7242
Hop10Rep1-3_tdg_anchor_important_gamma50_tdg_impact_w30_iter1,Hop10Rep1-3,10,1,3,1024,1,tdg,anchor_important,-1,50,tdg_impact_reroute,30,1,459,0.4482421875,42,13223399,10604363,2619036,0,0.187429,0.0697,0.006983,0.113176,0.002042,0.050375,0.170173,0.160759,0.760637,1.744,482955.254902,446379.576172,8263,8263
Hop10Rep1-3_tdg_anchor_important_gamma50_tdg_impact_w30_iter2,Hop10Rep1-3,10,1,3,1024,2,tdg,anchor_important,-1,50,tdg_impact_reroute,30,2,465,0.4541015625,23,10604363,10426977,177386,0,0.135852,0.064269,0.006529,0.097483,0.001878,0.014618,0.180697,0.13437,0.635696,2.379696,184178.726882,167406.324219,9261,9261
Hop10Rep1-3_tdg_anchor_important_gamma50_tdg_impact_w30_iter3,Hop10Rep1-3,10,1,3,1024,3,tdg,anchor_important,-1,50,tdg_impact_reroute,30,3,466,0.455078125,26,10426977,10520052,-93075,0,0.147371,0.061822,0.006205,0.093194,0.001833,0.010539,0.14778,0.146671,0.615415,2.995111,184684.01073,165780.176758,8794,8794
Hop10Rep1-3_tdg_anchor_important_gamma50_tdg_impact_w30_iter4,Hop10Rep1-3,10,1,3,1024,4,tdg,anchor_important,-1,50,tdg_impact_reroute,30,4,470,0.458984375,23,10520052,10250069,269983,0,0.145501,0.062358,0.006424,0.097526,0.00179,0.022452,0.156744,0.138477,0.631272,3.626383,206245.087234,184633.197266,8721,8721
Hop10Rep1-4_random10_normal_td_dijkstra_iter0,Hop10Rep1-4,10,1,4,1024,0,random,none,10,-1,normal_td_dijkstra,0,0,102,0.099609375,0,22706139,21264765,1441374,0.147973,0.369703,0,0,0.000155,0,0,0.021365,0.295786,0.834982,0.834982,721161.009804,834975.416016,9306,9306
Hop10Rep1-4_random10_normal_td_dijkstra_iter1,Hop10Rep1-4,10,1,4,1024,1,random,none,10,-1,normal_td_dijkstra,0,1,102,0.099609375,0,21264765,19475999,1788766,0,0.295709,0,0,0.000158,0,0,0.020977,0.260823,0.577667,1.412649,749572.362745,726628.041992,9345,9345
Hop10Rep1-4_random10_normal_td_dijkstra_iter2,Hop10Rep1-4,10,1,4,1024,2,random,none,10,-1,normal_td_dijkstra,0,2,102,0.099609375,0,19475999,19098935,377064,0,0.253737,0,0,0.000159,0,0,0.020966,0.243516,0.518378,1.931027,664563.607843,621759.612305,9447,9447
Hop10Rep1-4_random10_normal_td_dijkstra_iter3,Hop10Rep1-4,10,1,4,1024,3,random,none,10,-1,normal_td_dijkstra,0,3,102,0.099609375,0,19098935,18161580,937355,0,0.243288,0,0,0.000162,0,0,0.019131,0.227162,0.489743,2.42077,576010.441176,564597.964844,9440,9440
Hop10Rep1-4_random10_normal_td_dijkstra_iter4,Hop10Rep1-4,10,1,4,1024,4,random,none,10,-1,normal_td_dijkstra,0,4,102,0.099609375,0,18161580,17301149,860431,0,0.227257,0,0,0.000156,0,0,0.0219,0.216695,0.466008,2.886778,545163.823529,534211.946289,9494,9494
Hop10Rep1-4_random10_tdg_impact_w30_iter0,Hop10Rep1-4,10,1,4,1024,0,random,none,10,-1,tdg_impact_reroute,30,0,102,0.099609375,8,22706139,20899240,1806899,0.147973,0.329413,0.093021,0,0.000155,0.00197,0.006186,0.036656,0.287524,0.902898,0.902898,721161.009804,834975.416016,9306,9306
Hop10Rep1-4_random10_tdg_impact_w30_iter1,Hop10Rep1-4,10,1,4,1024,1,random,none,10,-1,tdg_impact_reroute,30,1,102,0.099609375,9,20899240,19051497,1847743,0,0.287632,0.083473,0,0.000158,0.001996,0.006585,0.041675,0.251023,0.672542,1.57544,747513.441176,722409.010742,9557,9557
Hop10Rep1-4_random10_tdg_impact_w30_iter2,Hop10Rep1-4,10,1,4,1024,2,random,none,10,-1,tdg_impact_reroute,30,2,102,0.099609375,10,19051497,18571999,479498,0,0.244987,0.078925,0,0.00016,0.00215,0.00726,0.045079,0.235445,0.614006,2.189446,648189.04902,601431.897461,9723,9723
Hop10Rep1-4_random10_tdg_impact_w30_iter3,Hop10Rep1-4,10,1,4,1024,3,random,none,10,-1,tdg_impact_reroute,30,3,102,0.099609375,10,18571999,17756014,815985,0,0.244516,0.078314,0,0.000157,0.002013,0.005594,0.049,0.223563,0.603157,2.792603,575544.264706,557100.807617,9711,9711
Hop10Rep1-4_random10_tdg_impact_w30_iter4,Hop10Rep1-4,10,1,4,1024,4,random,none,10,-1,tdg_impact_reroute,30,4,102,0.099609375,11,17756014,17192765,563249,0,0.216285,0.076734,0,0.000169,0.002071,0.005828,0.046042,0.211024,0.558153,3.350756,534884.245098,520409.119141,9728,9728
Hop10Rep1-4_random30_normal_td_dijkstra_iter0,Hop10Rep1-4,10,1,4,1024,0,random,none,30,-1,normal_td_dijkstra,0,0,307,0.2998046875,0,22706139,18738335,3967804,0.147973,0.331521,0,0,0.000163,0,0,0.063271,0.241841,0.784769,0.784769,858970.700326,834975.416016,9306,9306
Hop10Rep1-4_random30_normal_td_dijkstra_iter1,Hop10Rep1-4,10,1,4,1024,1,random,none,30,-1,normal_td_dijkstra,0,1,307,0.2998046875,0,18738335,16449790,2288545,0,0.243472,0,0,0.000159,0,0,0.05217,0.201709,0.49751,1.282279,607124.964169,584132.369141,9468,9468
Hop10Rep1-4_random30_normal_td_dijkstra_iter2,Hop10Rep1-4,10,1,4,1024,2,random,none,30,-1,normal_td_dijkstra,0,2,307,0.2998046875,0,16449790,15074877,1374913,0,0.20405,0,0,0.000164,0,0,0.05245,0.191009,0.447673,1.729952,472609.416938,469326.185547,9625,9625
Hop10Rep1-4_random30_normal_td_dijkstra_iter3,Hop10Rep1-4,10,1,4,1024,3,random,none,30,-1,normal_td_dijkstra,0,3,307,0.2998046875,0,15074877,14753224,321653,0,0.190674,0,0,0.000159,0,0,0.055543,0.221742,0.468118,2.19807,465764.788274,451691.808594,9705,9705
Hop10Rep1-4_random30_normal_td_dijkstra_iter4,Hop10Rep1-4,10,1,4,1024,4,random,none,30,-1,normal_td_dijkstra,0,4,307,0.2998046875,0,14753224,14726232,26992,0,0.191765,0,0,0.000158,0,0,0.053815,0.19261,0.438348,2.636418,447744.153094,460562.245117,9690,9690
Hop10Rep1-4_random30_tdg_impact_w30_iter0,Hop10Rep1-4,10,1,4,1024,0,random,none,30,-1,tdg_impact_reroute,30,0,307,0.2998046875,24,22706139,18259120,4447019,0.147973,0.328782,0.087204,0,0.00016,0.002008,0.024131,0.080902,0.234879,0.906039,0.906039,858970.700326,834975.416016,9306,9306
Hop10Rep1-4_random30_tdg_impact_w30_iter1,Hop10Rep1-4,10,1,4,1024,1,random,none,30,-1,tdg_impact_reroute,30,1,307,0.2998046875,18,18259120,16186302,2072818,0,0.232883,0.079742,0,0.000163,0.002184,0.017584,0.105769,0.193549,0.631874,1.537913,570862.80456,553555.432617,9965,9965
Hop10Rep1-4_random30_tdg_impact_w30_iter2,Hop10Rep1-4,10,1,4,1024,2,random,none,30,-1,tdg_impact_reroute,30,2,307,0.2998046875,18,16186302,15250917,935385,0,0.192099,0.073399,0,0.0002,0.002105,0.01412,0.123745,0.192665,0.598333,2.136246,441664.530945,436116.258789,10099,10099
Hop10Rep1-4_random30_tdg_impact_w30_iter3,Hop10Rep1-4,10,1,4,1024,3,random,none,30,-1,tdg_impact_reroute,30,3,307,0.2998046875,18,15250917,14814455,436462,0,0.185366,0.074216,0,0.00016,0.002075,0.018244,0.111903,0.188319,0.580283,2.716529,465986.351792,447571.214844,10038,10038
Hop10Rep1-4_random30_tdg_impact_w30_iter4,Hop10Rep1-4,10,1,4,1024,4,random,none,30,-1,tdg_impact_reroute,30,4,307,0.2998046875,18,14814455,14544436,270019,0,0.186927,0.073808,0,0.000161,0.002158,0.017624,0.116443,0.184388,0.581509,3.298038,440773.136808,463237.123047,9915,9915
Hop10Rep1-4_most_delayed10_normal_td_dijkstra_iter0,Hop10Rep1-4,10,1,4,1024,0,most_delayed,none,10,-1,normal_td_dijkstra,0,0,102,0.099609375,0,22706139,20780381,1925758,0.147973,0.328777,0,0,0.000169,0,0,0.021859,0.277707,0.776485,0.776485,1568377.31373,834975.416016,9306,9306
Hop10Rep1-4_most_delayed10_normal_td_dijkstra_iter1,Hop10Rep1-4,10,1,4,1024,1,most_delayed,none,10,-1,normal_td_dijkstra,0,1,102,0.099609375,0,20780381,18682806,2097575,0,0.276199,0,0,0.000175,0,0,0.020165,0.25591,0.552449,1.328934,1072040.08824,686058.188477,9263,9263
Hop10Rep1-4_most_delayed10_normal_td_dijkstra_iter2,Hop10Rep1-4,10,1,4,1024,2,most_delayed,none,10,-1,normal_td_dijkstra,0,2,102,0.099609375,0,18682806,17078495,1604311,0,0.238498,0,0,0.000173,0,0,0.016577,0.227383,0.482631,1.811565,988956.980392,627110.408203,9214,9214
Hop10Rep1-4_most_delayed10_normal_td_dijkstra_iter3,Hop10Rep1-4,10,1,4,1024,3,most_delayed,none,10,-1,normal_td_dijkstra,0,3,102,0.099609375,0,17078495,16297108,781387,0,0.223992,0,0,0.000177,0,0,0.021398,0.218194,0.463761,2.275326,832162.921569,582756.53125,9110,9110
Hop10Rep1-4_most_delayed10_normal_td_dijkstra_iter4,Hop10Rep1-4,10,1,4,1024,4,most_delayed,none,10,-1,normal_td_dijkstra,0,4,102,0.099609375,0,16297108,15521444,775664,0,0.215836,0,0,0.000172,0,0,0.023236,0.206854,0.446098,2.721424,722992.186275,559149.408203,9100,9100
Hop10Rep1-4_most_delayed10_tdg_impact_w30_iter0,Hop10Rep1-4,10,1,4,1024,0,most_delayed,none,10,-1,tdg_impact_reroute,30,0,102,0.099609375,40,22706139,20041346,2664793,0.147973,0.328639,0.086604,0,0.000174,0.001956,0.022454,0.069585,0.265564,0.922949,0.922949,1568377.31373,834975.416016,9306,9306
Hop10Rep1-4_most_delayed10_tdg_impact_w30_iter1,Hop10Rep1-4,10,1,4,1024,1,most_delayed,none,10,-1,tdg_impact_reroute,30,1,102,0.099609375,27,20041346,18084663,1956683,0,0.262076,0.081336,0,0.000176,0.001998,0.013431,0.058392,0.229369,0.646778,1.569727,1062098.67647,660056.226562,9615,9615
Hop10Rep1-4_most_delayed10_tdg_impact_w30_iter2,Hop10Rep1-4,10,1,4,1024,2,most_delayed,none,10,-1,tdg_impact_reroute,30,2,102,0.099609375,22,18084663,16231757,1852906,0,0.230623,0.076219,0,0.000174,0.002128,0.013864,0.051303,0.204187,0.578498,2.148225,1013233.22549,585720.102539,9651,9651
Hop10Rep1-4_most_delayed10_tdg_impact_w30_iter3,Hop10Rep1-4,10,1,4,1024,3,most_delayed,none,10,-1,tdg_impact_reroute,30,3,102,0.099609375,22,16231757,15480294,751463,0,0.201822,0.073955,0,0.000178,0.001894,0.011608,0.056732,0.192989,0.539178,2.687403,693445.607843,512868.889648,9681,9681
Hop10Rep1-4_most_delayed10_tdg_impact_w30_iter4,Hop10Rep1-4,10,1,4,1024,4,most_delayed,none,10,-1,tdg_impact_reroute,30,4,102,0.099609375,18,15480294,14688986,791308,0,0.194011,0.072311,0,0.000181,0.001847,0.009543,0.05382,0.192701,0.524414,3.211817,592567.901961,486155.396484,9422,9422
Hop10Rep1-4_most_delayed30_normal_td_dijkstra_iter0,Hop10Rep1-4,10,1,4,1024,0,most_delayed,none,30,-1,normal_td_dijkstra,0,0,307,0.2998046875,0,22706139,17818815,4887324,0.147973,0.331107,0,0,0.00018,0,0,0.05155,0.25054,0.78135,0.78135,1438248.99349,834975.416016,9306,9306
Hop10Rep1-4_most_delayed30_normal_td_dijkstra_iter1,Hop10Rep1-4,10,1,4,1024,1,most_delayed,none,30,-1,normal_td_dijkstra,0,1,307,0.2998046875,0,17818815,16716021,1102794,0,0.247739,0,0,0.000183,0,0,0.048423,0.242378,0.538723,1.320073,961161.078176,650603.104492,9096,9096
Hop10Rep1-4_most_delayed30_normal_td_dijkstra_iter2,Hop10Rep1-4,10,1,4,1024,2,most_delayed,none,30,-1,normal_td_dijkstra,0,2,307,0.2998046875,0,16716021,16653802,62219,0,0.237792,0,0,0.000181,0,0,0.051635,0.22381,0.513418,1.833491,946434.254072,635974.313477,9159,9159
Hop10Rep1-4_most_delayed30_normal_td_dijkstra_iter3,Hop10Rep1-4,10,1,4,1024,3,most_delayed,none,30,-1,normal_td_dijkstra,0,3,307,0.2998046875,0,16653802,15228458,1425344,0,0.222691,0,0,0.000183,0,0,0.050323,0.20583,0.479027,2.312518,824136.449511,563102.382812,9675,9675
Hop10Rep1-4_most_delayed30_normal_td_dijkstra_iter4,Hop10Rep1-4,10,1,4,1024,4,most_delayed,none,30,-1,normal_td_dijkstra,0,4,307,0.2998046875,0,15228458,14687993,540465,0,0.223289,0,0,0.000184,0,0,0.049949,0.198656,0.472078,2.784596,723923.192182,533608.827148,9642,9642
Hop10Rep1-4_most_delayed30_tdg_impact_w30_iter0,Hop10Rep1-4,10,1,4,1024,0,most_delayed,none,30,-1,tdg_impact_reroute,30,0,307,0.2998046875,70,22706139,17970834,4735305,0.147973,0.327869,0.087266,0,0.000185,0.001998,0.089144,0.110967,0.234209,0.999611,0.999611,1438248.99349,834975.416016,9306,9306
Hop10Rep1-4_most_delayed30_tdg_impact_w30_iter1,Hop10Rep1-4,10,1,4,1024,1,most_delayed,none,30,-1,tdg_impact_reroute,30,1,307,0.2998046875,49,17970834,15124357,2846477,0,0.245495,0.079682,0,0.000185,0.00207,0.055959,0.102202,0.18906,0.674653,1.674264,872044.029316,587194.543945,9816,9816
Hop10Rep1-4_most_delayed30_tdg_impact_w30_iter2,Hop10Rep1-4,10,1,4,1024,2,most_delayed,none,30,-1,tdg_impact_reroute,30,2,307,0.2998046875,34,15124357,15112636,11721,0,0.191894,0.072679,0,0.000187,0.002025,0.02532,0.114368,0.197367,0.60384,2.278104,602609.09772,486504.848633,9511,9511
Hop10Rep1-4_most_delayed30_tdg_impact_w30_iter3,Hop10Rep1-4,10,1,4,1024,3,most_delayed,none,30,-1,tdg_impact_reroute,30,3,307,0.2998046875,48,15112636,14370900,741736,0,0.19964,0.074515,0,0.000182,0.002031,0.038015,0.124868,0.195396,0.634647,2.912751,606741.117264,478829.583984,9652,9652
Hop10Rep1-4_most_delayed30_tdg_impact_w30_iter4,Hop10Rep1-4,10,1,4,1024,4,most_delayed,none,30,-1,tdg_impact_reroute,30,4,307,0.2998046875,47,14370900,14049117,321783,0,0.192014,0.072181,0,0.000185,0.002105,0.035176,0.129295,0.180517,0.611473,3.524224,552184.85342,488874.185547,9617,9617
Hop10Rep1-4_tdg_anchor_important_gamma50_normal_td_dijkstra_iter0,Hop10Rep1-4,10,1,4,1024,0,tdg,anchor_important,-1,50,normal_td_dijkstra,0,0,458,0.447265625,0,22706139,17895771,4810368,0.147973,0.323188,0.085654,0.008535,0.160589,0,0,0.068805,0.243598,1.038342,1.038342,917568.09607,834975.416016,9306,9306
Hop10Rep1-4_tdg_anchor_important_gamma50_normal_td_dijkstra_iter1,Hop10Rep1-4,10,1,4,1024,1,tdg,anchor_important,-1,50,normal_td_dijkstra,0,1,444,0.43359375,0,17895771,17000736,895035,0,0.242674,0.077546,0.007821,0.132955,0,0,0.074623,0.205275,0.740894,1.779236,709916.686937,635558.216797,9525,9525
Hop10Rep1-4_tdg_anchor_important_gamma50_normal_td_dijkstra_iter2,Hop10Rep1-4,10,1,4,1024,2,tdg,anchor_important,-1,50,normal_td_dijkstra,0,2,448,0.4375,0,17000736,15560235,1440501,0,0.204864,0.075476,0.008099,0.121177,0,0,0.085499,0.207956,0.703071,2.482307,546399.857143,500265.320312,9845,9845
Hop10Rep1-4_tdg_anchor_important_gamma50_normal_td_dijkstra_iter3,Hop10Rep1-4,10,1,4,1024,3,tdg,anchor_important,-1,50,normal_td_dijkstra,0,3,437,0.4267578125,0,15560235,15217392,342843,0,0.20195,0.075902,0.00775,0.12229,0,0,0.073052,0.198212,0.679156,3.161463,537649.919908,494675.212891,9837,9837
Hop10Rep1-4_tdg_anchor_important_gamma50_normal_td_dijkstra_iter4,Hop10Rep1-4,10,1,4,1024,4,tdg,anchor_important,-1,50,normal_td_dijkstra,0,4,436,0.42578125,0,15217392,15284862,-67470,0,0.19991,0.075274,0.007799,0.122011,0,0,0.073666,0.20768,0.68634,3.847803,527725.107798,476655.845703,9810,9810
Hop10Rep1-4_tdg_anchor_important_gamma50_tdg_impact_w30_iter0,Hop10Rep1-4,10,1,4,1024,0,tdg,anchor_important,-1,50,tdg_impact_reroute,30,0,458,0.447265625,37,22706139,17752040,4954099,0.147973,0.325763,0.087148,0.008537,0.16022,0.001971,0.045177,0.119664,0.232241,1.128694,1.128694,917568.09607,834975.416016,9306,9306
Hop10Rep1-4_tdg_anchor_important_gamma50_tdg_impact_w30_iter1,Hop10Rep1-4,10,1,4,1024,1,tdg,anchor_important,-1,50,tdg_impact_reroute,30,1,448,0.4375,28,17752040,16211238,1540802,0,0.228434,0.079869,0.008246,0.132386,0.002257,0.042157,0.145281,0.186733,0.825363,1.954057,635553.03125,581398.959961,10311,10311
Hop10Rep1-4_tdg_anchor_important_gamma50_tdg_impact_w30_iter2,Hop10Rep1-4,10,1,4,1024,2,tdg,anchor_important,-1,50,tdg_impact_reroute,30,2,447,0.4365234375,24,16211238,14665914,1545324,0,0.190557,0.080467,0.008284,0.12357,0.002241,0.02758,0.156783,0.187084,0.776566,2.730623,489310.008949,450809.804688,10535,10535
Hop10Rep1-4_tdg_anchor_important_gamma50_tdg_impact_w30_iter3,Hop10Rep1-4,10,1,4,1024,3,tdg,anchor_important,-1,50,tdg_impact_reroute,30,3,439,0.4287109375,34,14665914,14777782,-111868,0,0.182048,0.072545,0.007532,0.116613,0.002124,0.034072,0.192025,0.20294,0.809899,3.540522,491209.041002,453564.003906,10110,10110
Hop10Rep1-4_tdg_anchor_important_gamma50_tdg_impact_w30_iter4,Hop10Rep1-4,10,1,4,1024,4,tdg,anchor_important,-1,50,tdg_impact_reroute,30,4,440,0.4296875,33,14777782,14184126,593656,0,0.191391,0.072215,0.007407,0.116981,0.00218,0.046019,0.160563,0.194365,0.791121,4.331643,538956.615909,490874.71875,9789,9789
Hop10Rep1-5_random10_normal_td_dijkstra_iter0,Hop10Rep1-5,10,1,5,1024,0,random,none,10,-1,normal_td_dijkstra,0,0,102,0.099609375,0,18340040,16757380,1582660,0.102665,0.339226,0,0,0.000156,0,0,0.018104,0.290827,0.750978,0.750978,806463.892157,849476.541016,8931,8931
Hop10Rep1-5_random10_normal_td_dijkstra_iter1,Hop10Rep1-5,10,1,5,1024,1,random,none,10,-1,normal_td_dijkstra,0,1,102,0.099609375,0,16757380,15555510,1201870,0,0.286084,0,0,0.000159,0,0,0.022434,0.263274,0.571951,1.322929,780164.22549,762966.765625,9043,9043
Hop10Rep1-5_random10_normal_td_dijkstra_iter2,Hop10Rep1-5,10,1,5,1024,2,random,none,10,-1,normal_td_dijkstra,0,2,102,0.099609375,0,15555510,14605208,950302,0,0.25919,0,0,0.00016,0,0,0.021438,0.235103,0.515891,1.83882,707962.77451,689773.661133,9095,9095
Hop10Rep1-5_random10_normal_td_dijkstra_iter3,Hop10Rep1-5,10,1,5,1024,3,random,none,10,-1,normal_td_dijkstra,0,3,102,0.099609375,0,14605208,13730351,874857,0,0.230791,0,0,0.000157,0,0,0.020481,0.219904,0.471333,2.310153,600993.72549,599638.389648,9169,9169
Hop10Rep1-5_random10_normal_td_dijkstra_iter4,Hop10Rep1-5,10,1,5,1024,4,random,none,10,-1,normal_td_dijkstra,0,4,102,0.099609375,0,13730351,12951290,779061,0,0.228079,0,0,0.000181,0,0,0.019053,0.213159,0.460472,2.770625,630405.754902,561342.81543,9213,9213
Hop10Rep1-5_random10_tdg_impact_w30_iter0,Hop10Rep1-5,10,1,5,1024,0,random,none,10,-1,tdg_impact_reroute,30,0,102,0.099609375,9,18340040,16568544,1771496,0.102665,0.315236,0.084122,0,0.000173,0.001888,0.00845,0.038649,0.282354,0.833537,0.833537,806463.892157,849476.541016,8931,8931
Hop10Rep1-5_random10_tdg_impact_w30_iter1,Hop10Rep1-5,10,1,5,1024,1,random,none,10,-1,tdg_impact_reroute,30,1,102,0.099609375,12,16568544,15460039,1108505,0,0.281996,0.07864,0,0.000157,0.001877,0.009159,0.055028,0.259708,0.686565,1.520102,758125.852941,744885.083984,9117,9117
Hop10Rep1-5_random10_tdg_impact_w30_iter2,Hop10Rep1-5,10,1,5,1024,2,random,none,10,-1,tdg_impact_reroute,30,2,102,0.099609375,10,15460039,14503466,956573,0,0.246593,0.076849,0,0.00016,0.001867,0.008773,0.04689,0.228347,0.609479,2.129581,676030.421569,644862.794922,9187,9187
