run_id,dataset,hop,rep,seed,algorithm,removal_mode,query_count,lambda,gamma,theta_percentile,anchor_window,anchor_threshold,random_seed,selected_count,important_node_count,total_before,tdg_unselected_after_remove,random_unselected_after_remove,tdg_prepare_sec,tdg_select_sec,random_select_sec,mean_tdg_selected_impact_score,mean_random_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count,tdg_max_flow,tdg_max_congestion_ratio,tdg_mean_congestion_ratio
Hop20Rep4-2_gamma50_congestion_important,Hop20Rep4-2,20,4,2,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,732,7004,268046697,202323520,210207497,0.897407,2.140199,0.000343,-2.9840106775e+15,-4.01688048394e+15,1.42733348099e+15,70027,70027,571,95.1666666667,7.71710107537
Hop20Rep4-2_gamma50_anchor_important,Hop20Rep4-2,20,4,2,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1781,42501,268046697,125617318,128445427,0.934047,2.943107,0.000344,4.49181822854e+15,-3.28258529306e+15,1.42733348099e+15,70027,70027,571,95.1666666667,7.71710107537
Hop20Rep4-2_gamma75_all_nodes,Hop20Rep4-2,20,4,2,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2747,70027,268046697,55519880,57368120,0.870506,4.151884,0.000343,6.76065238328e+14,2.71041807035e+15,1.42733348099e+15,70027,70027,571,95.1666666667,7.71710107537
Hop20Rep4-2_gamma75_congestion_important,Hop20Rep4-2,20,4,2,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,3153,7004,268046697,38033551,32506559,0.896718,4.27963,0.000341,2.51260944739e+15,-2.25501104916e+15,1.42733348099e+15,70027,70027,571,95.1666666667,7.71710107537
Hop20Rep4-2_gamma75_anchor_important,Hop20Rep4-2,20,4,2,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2791,42501,268046697,52989651,55164857,0.932107,4.150678,0.000343,-1.26166004975e+14,-1.33897558255e+15,1.42733348099e+15,70027,70027,571,95.1666666667,7.71710107537
Hop20Rep4-3_gamma25_all_nodes,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,69,57306,270706319,264923377,265290350,0.935601,0.895823,0.000345,1.07734404211e+17,-7.1308315792e+16,-1.61142912575e+15,57306,57306,594,146,11.6918327826
Hop20Rep4-3_gamma25_congestion_important,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,259,5734,270706319,248761106,250794392,0.957239,1.328777,0.000344,-2.41932758306e+16,2.24669657389e+16,-1.61142912575e+15,57306,57306,594,146,11.6918327826
Hop20Rep4-3_gamma25_anchor_important,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,69,36439,270706319,264963077,265290350,0.988889,0.902588,0.000343,1.07761224325e+17,-7.1308315792e+16,-1.61142912575e+15,57306,57306,594,146,11.6918327826
Hop20Rep4-3_gamma50_all_nodes,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1772,57306,270706319,135341913,138305407,0.935586,3.778542,0.000342,3.12845788273e+15,-2.00130730295e+15,-1.61142912575e+15,57306,57306,594,146,11.6918327826
Hop20Rep4-3_gamma50_congestion_important,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,516,5734,270706319,227605527,231933165,0.956963,1.945864,0.000341,1.14476809648e+16,1.40187740547e+16,-1.61142912575e+15,57306,57306,594,146,11.6918327826
Hop20Rep4-3_gamma50_anchor_important,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1802,36439,270706319,131989095,136507543,0.988507,3.785665,0.000348,-9.46840330766e+14,1.40883491174e+14,-1.61142912575e+15,57306,57306,594,146,11.6918327826
Hop20Rep4-3_gamma75_all_nodes,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2812,57306,270706319,58159718,62592503,0.935584,5.526219,0.000342,-2.30736579922e+15,2.66553304675e+15,-1.61142912575e+15,57306,57306,594,146,11.6918327826
Hop20Rep4-3_gamma75_congestion_important,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,1530,5734,270706319,144132850,156556379,0.957147,4.346045,0.000343,-3.40943311507e+15,4.99854371704e+15,-1.61142912575e+15,57306,57306,594,146,11.6918327826
Hop20Rep4-3_gamma75_anchor_important,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2835,36439,270706319,56664423,61176715,0.988973,5.533095,0.000507,-1.62248976377e+15,-1.47591289444e+15,-1.61142912575e+15,57306,57306,594,146,11.6918327826
Hop20Rep4-4_gamma25_all_nodes,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,873,53767,247686783,188744169,189181700,0.839151,1.996907,0.000343,-9.36047632036e+15,6.34320533914e+15,1.1451094624e+15,53767,53767,638,83.6,7.8281785117
Hop20Rep4-4_gamma25_congestion_important,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,125,5378,247686783,238862664,239175305,0.859485,0.883693,0.000342,5.3282956333e+16,3.15096672014e+16,1.1451094624e+15,53767,53767,638,83.6,7.8281785117
Hop20Rep4-4_gamma25_anchor_important,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,888,32892,247686783,187616818,188193911,0.887618,2.009638,0.000346,-9.19031601201e+15,6.25500697878e+15,1.1451094624e+15,53767,53767,638,83.6,7.8281785117
Hop20Rep4-4_gamma50_all_nodes,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1806,53767,247686783,124122942,125029257,0.839151,3.400675,0.000344,8.16943263552e+14,-2.58533256984e+15,1.1451094624e+15,53767,53767,638,83.6,7.8281785117
Hop20Rep4-4_gamma50_congestion_important,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,1240,5378,247686783,162649957,163924182,0.859435,2.851976,0.000342,-1.0531421579e+15,-1.72925557981e+15,1.1451094624e+15,53767,53767,638,83.6,7.8281785117
Hop20Rep4-4_gamma50_anchor_important,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1819,32892,247686783,123042249,124389148,0.888833,3.398157,0.000344,8.08832780332e+14,-1.97102152209e+15,1.1451094624e+15,53767,53767,638,83.6,7.8281785117
Hop20Rep4-4_gamma75_all_nodes,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2806,53767,247686783,56395181,58041676,0.839151,4.866991,0.000344,-2.33361425997e+15,1.88382225313e+15,1.1451094624e+15,53767,53767,638,83.6,7.8281785117
Hop20Rep4-4_gamma75_congestion_important,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,3051,5378,247686783,45101462,42819845,0.859592,5.101284,0.000344,-6.37570562967e+14,-2.20211989231e+15,1.1451094624e+15,53767,53767,638,83.6,7.8281785117
Hop20Rep4-4_gamma75_anchor_important,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2818,32892,247686783,55836925,57158755,0.887796,4.841811,0.000347,-2.30758879824e+15,2.10239945355e+15,1.1451094624e+15,53767,53767,638,83.6,7.8281785117
Hop20Rep4-5_gamma25_all_nodes,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,799,112343,290694731,206333002,205374021,1.0443,1.759903,0.000342,-1.33382286944e+14,-1.32925921814e+15,1.21593725051e+15,112343,112343,259,18.75,2.82832919994
Hop20Rep4-5_gamma25_congestion_important,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,675,11243,290694731,219074146,218326668,1.085985,1.686645,0.000342,-8.78896722537e+15,-3.64672397133e+15,1.21593725051e+15,112343,112343,259,18.75,2.82832919994
Hop20Rep4-5_gamma25_anchor_important,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,208,41001,290694731,265099410,268107463,1.121266,1.235456,0.000342,1.3182102712e+16,-2.24721588038e+16,1.21593725051e+15,112343,112343,259,18.75,2.82832919994
Hop20Rep4-5_gamma50_all_nodes,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1695,112343,290694731,126725861,129698243,1.044272,2.553372,0.000343,3.11474918174e+14,-1.06934992418e+15,1.21593725051e+15,112343,112343,259,18.75,2.82832919994
Hop20Rep4-5_gamma50_congestion_important,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,2434,11243,290694731,80870551,75891782,1.085972,2.922796,0.000345,-2.83231869723e+14,3.05414690529e+15,1.21593725051e+15,112343,112343,259,18.75,2.82832919994
Hop20Rep4-5_gamma50_anchor_important,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1771,41001,290694731,122412268,121595506,1.120493,2.592876,0.000344,2.80817070362e+15,1.12887297747e+15,1.21593725051e+15,112343,112343,259,18.75,2.82832919994
Hop20Rep4-5_gamma75_all_nodes,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2741,112343,290694731,57221117,56980266,1.044271,3.500052,0.000348,9.22732045991e+13,2.88070931294e+15,1.21593725051e+15,112343,112343,259,18.75,2.82832919994
Hop20Rep4-5_gamma75_congestion_important,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,3231,11243,290694731,33486120,31284682,1.087023,3.723879,0.000349,5.21720427066e+14,8.1453298726e+14,1.21593725051e+15,112343,112343,259,18.75,2.82832919994
Hop20Rep4-5_gamma75_anchor_important,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2825,41001,290694731,52331985,52193095,1.119662,3.538917,0.000348,1.21670546953e+15,-1.39057635784e+15,1.21593725051e+15,112343,112343,259,18.75,2.82832919994
Hop20Rep4-6_gamma25_all_nodes,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,188,61341,268201340,251375994,253897445,0.852094,1.107921,0.000347,3.50116329502e+16,-2.66890843526e+16,9.62378311361e+14,61341,61341,599,225,10.3769154629
Hop20Rep4-6_gamma25_congestion_important,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,322,6136,268201340,241248230,243516925,0.8756,1.313047,0.000354,4.04343345509e+14,-1.40219224736e+16,9.62378311361e+14,61341,61341,599,225,10.3769154629
Hop20Rep4-6_gamma25_anchor_important,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,187,31840,268201340,251417109,253992602,0.904164,1.113889,0.000348,2.95812924989e+16,-3.96131139677e+16,9.62378311361e+14,61341,61341,599,225,10.3769154629
Hop20Rep4-6_gamma50_all_nodes,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1721,61341,268201340,135045273,141796025,0.852094,3.225164,0.000344,-8.52473965321e+14,-2.87932455248e+15,9.62378311361e+14,61341,61341,599,225,10.3769154629
Hop20Rep4-6_gamma50_congestion_important,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,1033,6136,268201340,185053585,191567678,0.875421,2.667063,0.000342,-4.26733613976e+15,-1.94351891102e+14,9.62378311361e+14,61341,61341,599,225,10.3769154629
Hop20Rep4-6_gamma50_anchor_important,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1771,31840,268201340,133310195,137861393,0.902289,3.228328,0.000341,-3.0246088263e+15,-2.78135603593e+15,9.62378311361e+14,61341,61341,599,225,10.3769154629
Hop20Rep4-6_gamma75_all_nodes,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2759,61341,268201340,60650600,67140114,0.852094,4.659867,0.000348,-2.10783597748e+15,3.27141157236e+15,9.62378311361e+14,61341,61341,599,225,10.3769154629
Hop20Rep4-6_gamma75_congestion_important,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,3320,6136,268201340,39098381,31270691,0.875711,4.894142,0.000344,-1.34753772733e+15,7.77187755887e+14,9.62378311361e+14,61341,61341,599,225,10.3769154629
Hop20Rep4-6_gamma75_anchor_important,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2793,31840,268201340,59149638,65024485,0.90356,4.666207,0.000343,2.88621044498e+15,1.40134390647e+15,9.62378311361e+14,61341,61341,599,225,10.3769154629
Hop20Rep4-7_gamma25_all_nodes,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,290,63996,273671808,249200153,250679365,0.928276,1.439777,0.000344,-1.16463919654e+16,1.36029535332e+16,7.26389111197e+14,63996,63996,681,440,16.2495058829
Hop20Rep4-7_gamma25_congestion_important,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,324,6403,273671808,246506891,248485237,0.952018,1.83172,0.000342,-2.84157079359e+16,1.21870988033e+16,7.26389111197e+14,63996,63996,681,440,16.2495058829
Hop20Rep4-7_gamma25_anchor_important,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,293,42893,273671808,249149165,250380429,0.988897,1.429686,0.000342,2.29622530806e+16,3.00968486323e+16,7.26389111197e+14,63996,63996,681,440,16.2495058829
Hop20Rep4-7_gamma50_all_nodes,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1720,63996,273671808,134057936,136075567,0.928277,3.480095,0.000346,-2.08408317963e+15,1.10962340592e+15,7.26389111197e+14,63996,63996,681,440,16.2495058829
Hop20Rep4-7_gamma50_congestion_important,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,1988,6403,273671808,118925921,115157222,0.952439,3.688985,0.000344,4.55940369768e+15,-4.08984261537e+15,7.26389111197e+14,63996,63996,681,440,16.2495058829
Hop20Rep4-7_gamma50_anchor_important,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,613,42893,273671808,222529997,223698887,0.990019,2.175729,0.000343,-5.08513487103e+15,1.40553634683e+16,7.26389111197e+14,63996,63996,681,440,16.2495058829
Hop20Rep4-7_gamma75_all_nodes,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2699,63996,273671808,59019750,61531058,0.928277,4.998884,0.000343,-1.8504205669e+15,1.88029263891e+15,7.26389111197e+14,63996,63996,681,440,16.2495058829
Hop20Rep4-7_gamma75_congestion_important,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,2985,6403,273671808,45993402,43803279,0.952157,5.192501,0.000343,-1.48462457505e+15,2.06892708508e+15,7.26389111197e+14,63996,63996,681,440,16.2495058829
Hop20Rep4-7_gamma75_anchor_important,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2718,42893,273671808,57483534,60784429,0.989261,4.991474,0.000347,1.33532719347e+15,2.24446866712e+15,7.26389111197e+14,63996,63996,681,440,16.2495058829
Hop20Rep4-8_gamma25_all_nodes,Hop20Rep4-8,20,4,8,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,292,48227,275995595,253005563,252856650,0.804037,1.394366,0.000345,-1.7029675945e+16,-8.5854958969e+15,-1.03632788139e+15,48227,48227,841,128,9.81059248166
Hop20Rep4-8_gamma25_congestion_important,Hop20Rep4-8,20,4,8,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,297,4825,275995595,252897178,252480289,0.822169,1.119461,0.000343,1.70921959826e+16,2.56741829482e+16,-1.03632788139e+15,48227,48227,841,128,9.81059248166
Hop20Rep4-8_gamma25_anchor_important,Hop20Rep4-8,20,4,8,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,297,32354,275995595,252649411,252480289,0.849509,1.403352,0.000342,2.46932008953e+16,2.56741829482e+16,-1.03632788139e+15,48227,48227,841,128,9.81059248166
Hop20Rep4-8_gamma50_all_nodes,Hop20Rep4-8,20,4,8,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1767,48227,275995595,138198213,139787720,0.804024,3.15532,0.000341,-3.43038319934e+15,-3.00866511065e+15,-1.03632788139e+15,48227,48227,841,128,9.81059248166
Hop20Rep4-8_gamma50_congestion_important,Hop20Rep4-8,20,4,8,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,808,4825,275995595,211940427,213843469,0.822096,1.978575,0.000342,-2.93728191776e+15,6.81105157805e+14,-1.03632788139e+15,48227,48227,841,128,9.81059248166
Hop20Rep4-8_gamma50_anchor_important,Hop20Rep4-8,20,4,8,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1799,32354,275995595,136302942,137538205,0.850158,3.178235,0.000348,-4.5011633388e+15,1.32434567309e+15,-1.03632788139e+15,48227,48227,841,128,9.81059248166
Hop20Rep4-8_gamma75_all_nodes,Hop20Rep4-8,20,4,8,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2814,48227,275995595,59304492,60978201,0.804024,4.641379,0.000343,-1.63630445351e+15,1.96946762423e+15,-1.03632788139e+15,48227,48227,841,128,9.81059248166
Hop20Rep4-8_gamma75_congestion_important,Hop20Rep4-8,20,4,8,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,3048,4825,275995595,46689178,45102177,0.822218,4.720241,0.000341,-2.84164745946e+15,-1.24386704235e+15,-1.03632788139e+15,48227,48227,841,128,9.81059248166
Hop20Rep4-8_gamma75_anchor_important,Hop20Rep4-8,20,4,8,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2828,32354,275995595,58237321,59977622,0.849919,4.636112,0.000342,-1.58885293492e+15,2.07841781252e+15,-1.03632788139e+15,48227,48227,841,128,9.81059248166
Hop20Rep4-9_gamma25_all_nodes,Hop20Rep4-9,20,4,9,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,424,39384,262198780,232592759,234088089,0.841874,1.468138,0.000348,1.96488789302e+16,-1.25383519394e+16,1.41615600943e+15,39384,39384,723,81.125,11.8506080439
Hop20Rep4-9_gamma25_congestion_important,Hop20Rep4-9,20,4,9,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,361,3942,262198780,237281245,238358904,0.856926,1.328949,0.000343,-2.51106910135e+16,2.18850677846e+16,1.41615600943e+15,39384,39384,723,81.125,11.8506080439
Hop20Rep4-9_gamma25_anchor_important,Hop20Rep4-9,20,4,9,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,427,26680,262198780,232470588,233873086,0.880152,1.479238,0.000342,-9.73235059113e+15,-6.57622723308e+15,1.41615600943e+15,39384,39384,723,81.125,11.8506080439
Hop20Rep4-9_gamma50_all_nodes,Hop20Rep4-9,20,4,9,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1024,39384,262198780,190611779,193958591,0.841875,2.689095,0.000346,-8.85006479387e+15,3.98298402265e+15,1.41615600943e+15,39384,39384,723,81.125,11.8506080439
Hop20Rep4-9_gamma50_congestion_important,Hop20Rep4-9,20,4,9,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,753,3942,262198780,210178211,212070520,0.856835,2.344787,0.000344,-8.58916769819e+15,6.29104819344e+15,1.41615600943e+15,39384,39384,723,81.125,11.8506080439
Hop20Rep4-9_gamma50_anchor_important,Hop20Rep4-9,20,4,9,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1025,26680,262198780,190776449,193898886,0.880887,2.677686,0.000343,-6.95097164577e+15,3.97936967539e+15,1.41615600943e+15,39384,39384,723,81.125,11.8506080439
Hop20Rep4-9_gamma75_all_nodes,Hop20Rep4-9,20,4,9,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2923,39384,262198780,62636783,63727107,0.841874,5.683333,0.000342,-1.02267544546e+15,3.12989603792e+15,1.41615600943e+15,39384,39384,723,81.125,11.8506080439
Hop20Rep4-9_gamma75_congestion_important,Hop20Rep4-9,20,4,9,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,3008,3942,262198780,57707879,58032883,0.856974,5.744431,0.000345,4.42281786798e+12,-1.80491977928e+15,1.41615600943e+15,39384,39384,723,81.125,11.8506080439
Hop20Rep4-9_gamma75_anchor_important,Hop20Rep4-9,20,4,9,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2925,26680,262198780,62568297,63578267,0.880663,5.674357,0.000343,-9.78597225268e+14,-1.29327242777e+15,1.41615600943e+15,39384,39384,723,81.125,11.8506080439
Hop20Rep4-10_gamma25_all_nodes,Hop20Rep4-10,20,4,10,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,215,67800,221869310,204335706,205795855,0.678679,0.86751,0.000343,3.89797656439e+16,2.77407026315e+16,-1.6164796322e+14,67800,67800,349,44.5,4.44691573199
Hop20Rep4-10_gamma25_congestion_important,Hop20Rep4-10,20,4,10,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,63,6810,221869310,216543230,217252694,0.703647,0.6905,0.000342,4.88721390953e+16,3.56295454104e+16,-1.6164796322e+14,67800,67800,349,44.5,4.44691573199
Hop20Rep4-10_gamma25_anchor_important,Hop20Rep4-10,20,4,10,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,882,33995,221869310,155604016,156621923,0.731424,1.281602,0.000344,9.49401712616e+15,3.1735231037e+15,-1.6164796322e+14,67800,67800,349,44.5,4.44691573199
Hop20Rep4-10_gamma50_all_nodes,Hop20Rep4-10,20,4,10,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1746,67800,221869310,96057149,98725612,0.67868,1.920834,0.000343,-1.09813333556e+15,4.46240259086e+15,-1.6164796322e+14,67800,67800,349,44.5,4.44691573199
Hop20Rep4-10_gamma50_congestion_important,Hop20Rep4-10,20,4,10,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,361,6810,221869310,192394461,195006701,0.703649,1.064632,0.000343,2.24377753397e+16,-2.42738372356e+16,-1.6164796322e+14,67800,67800,349,44.5,4.44691573199
Hop20Rep4-10_gamma50_anchor_important,Hop20Rep4-10,20,4,10,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,434,33995,221869310,186108065,189468534,0.731914,1.129122,0.000344,-4.20969201238e+15,-1.5403047048e+16,-1.6164796322e+14,67800,67800,349,44.5,4.44691573199
Hop20Rep4-10_gamma75_all_nodes,Hop20Rep4-10,20,4,10,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2796,67800,221869310,40146076,41021395,0.678679,2.661953,0.000342,2.68913427992e+15,-2.83838284252e+14,-1.6164796322e+14,67800,67800,349,44.5,4.44691573199
Hop20Rep4-10_gamma75_congestion_important,Hop20Rep4-10,20,4,10,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,3303,6810,221869310,24515534,20361749,0.703652,2.836685,0.000343,-1.22633893973e+15,-2.10306278389e+15,-1.6164796322e+14,67800,67800,349,44.5,4.44691573199
Hop20Rep4-10_gamma75_anchor_important,Hop20Rep4-10,20,4,10,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2864,33995,221869310,37337552,38052832,0.730764,2.688181,0.000343,2.5892354642e+15,3.97481189468e+14,-1.6164796322e+14,67800,67800,349,44.5,4.44691573199
Hop20Rep4-11_gamma25_all_nodes,Hop20Rep4-11,20,4,11,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,120,64048,256418056,246245236,247027071,0.840168,0.958668,0.000345,-4.49753069147e+16,-7.00506270449e+16,-1.2669188334e+15,64048,64048,590,73.75,8.32745984756
Hop20Rep4-11_gamma25_congestion_important,Hop20Rep4-11,20,4,11,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,199,6413,256418056,239867923,241046363,0.863927,1.430329,0.000346,-7.15097961553e+15,6.52673341747e+15,-1.2669188334e+15,64048,64048,590,73.75,8.32745984756
Hop20Rep4-11_gamma25_anchor_important,Hop20Rep4-11,20,4,11,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,122,39675,256418056,246002567,246850652,0.898921,0.97748,0.000343,-5.35595598935e+15,-6.33488681406e+16,-1.2669188334e+15,64048,64048,590,73.75,8.32745984756
Hop20Rep4-11_gamma50_all_nodes,Hop20Rep4-11,20,4,11,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1761,64048,256418056,121725738,123810137,0.84015,3.049077,0.000344,3.04058336059e+15,2.17084715718e+15,-1.2669188334e+15,64048,64048,590,73.75,8.32745984756
Hop20Rep4-11_gamma50_congestion_important,Hop20Rep4-11,20,4,11,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,691,6413,256418056,200544542,203634397,0.864589,2.033081,0.000342,1.82154062302e+15,3.1491976897e+13,-1.2669188334e+15,64048,64048,590,73.75,8.32745984756
Hop20Rep4-11_gamma50_anchor_important,Hop20Rep4-11,20,4,11,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1808,39675,256418056,119641872,120240888,0.897272,3.054905,0.000348,2.5194951127e+15,9.66943651531e+14,-1.2669188334e+15,64048,64048,590,73.75,8.32745984756
Hop20Rep4-11_gamma75_all_nodes,Hop20Rep4-11,20,4,11,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2777,64048,256418056,51192815,53815026,0.84015,4.333484,0.000342,-1.96034614614e+14,-1.33016296809e+15,-1.2669188334e+15,64048,64048,590,73.75,8.32745984756
Hop20Rep4-11_gamma75_congestion_important,Hop20Rep4-11,20,4,11,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,3444,6413,256418056,24812197,18379889,0.86393,4.606867,0.000343,2.63881608217e+15,4.31495883271e+14,-1.2669188334e+15,64048,64048,590,73.75,8.32745984756
