run_id,dataset,hop,rep,seed,query_count,iteration,selection_method,removal_mode,selection_fraction,gamma,reroute_method,impact_weight,random_seed,selected_count,selected_fraction,batch_count,total_before,total_after,reduction,initial_routes_sec,evaluate_before_sec,tdg_prepare_sec,important_nodes_sec,select_sec,normalize_sec,batch_sec,reroute_sec,evaluate_after_sec,method_total_sec,cumulative_sec,mean_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count
Hop10Rep2-2_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep2-2,10,2,2,2048,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,301,0.14697265625,0,69161192,68914344,246848,0,1.718531,0.309267,0,12.023346,0,0,0.05122,1.666619,15.768983,48.088147,3835224.21595,2319868.78027,23895,23895
Hop10Rep2-2_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep2-2,10,2,2,2048,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,292,0.142578125,0,68914344,68347864,566480,0,1.664842,0.299542,0,11.522602,0,0,0.048875,1.649502,15.185363,63.27351,3820464.79452,2249735.72021,24217,24217
Hop10Rep2-2_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep2-2,10,2,2,2048,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,284,0.138671875,0,68347864,67883696,464168,0,1.663461,0.300389,0,10.967189,0,0,0.048746,1.636633,14.616418,77.889928,4019639.25352,2276219.16553,24328,24328
Hop10Rep2-2_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep2-2,10,2,2,2048,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,614,0.2998046875,0,76065730,68006931,8058799,0.185506,1.924537,0.32263,0,23.875409,0,0,0.101468,1.576496,27.986046,27.986046,3719068.9202,2180439.46826,22037,22037
Hop10Rep2-2_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep2-2,10,2,2,2048,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,622,0.3037109375,0,68006931,66500166,1506765,0,1.574598,0.293427,0,19.886128,0,0,0.112626,1.703978,23.570757,51.556803,3311482.81672,2085631.07764,24283,24283
Hop10Rep2-2_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep2-2,10,2,2,2048,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,585,0.28564453125,0,66500166,67606487,-1106321,0,1.698419,0.324066,0,19.342198,0,0,0.094104,1.629431,23.088218,74.645021,3946415.96581,2309579.58789,24516,24516
Hop10Rep2-2_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep2-2,10,2,2,2048,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,596,0.291015625,0,67606487,66917882,688605,0,1.634711,0.305317,0,19.662773,0,0,0.104716,1.680913,23.38843,98.033451,3467227.29698,2148303.01611,24406,24406
Hop10Rep2-2_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep2-2,10,2,2,2048,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,634,0.3095703125,0,66917882,67190616,-272734,0,1.634879,0.347531,0,19.60214,0,0,0.119249,1.628524,23.332323,121.365774,3437150.06625,2191389.74316,24893,24893
Hop10Rep2-3_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep2-3,10,2,3,2048,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,215,0.10498046875,0,40823735,37275128,3548607,0.189826,1.09279,0.193502,0,6.131236,0,0,0.036822,0.797158,8.441334,8.441334,3716366.46047,1487832.77832,13694,13694
Hop10Rep2-3_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep2-3,10,2,3,2048,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,202,0.0986328125,0,37275128,35334642,1940486,0,0.795439,0.161986,0,3.87115,0,0,0.034469,0.625288,5.488332,13.929666,2519211.20297,1012676.21973,14358,14358
Hop10Rep2-3_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep2-3,10,2,3,2048,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,194,0.0947265625,0,35334642,33503450,1831192,0,0.627652,0.143801,0,2.806198,0,0,0.034895,0.53674,4.149286,18.078952,1694421.45876,780084.337402,14964,14964
Hop10Rep2-3_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep2-3,10,2,3,2048,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,186,0.0908203125,0,33503450,32180662,1322788,0,0.575387,0.142056,0,2.270719,0,0,0.032898,0.490461,3.511521,21.590473,1335761.26882,653911.075684,15817,15817
Hop10Rep2-3_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep2-3,10,2,3,2048,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,218,0.1064453125,0,32180662,30834035,1346627,0,0.488488,0.139072,0,2.337159,0,0,0.045849,0.504927,3.515495,25.105968,935683.899083,574146.209961,16641,16641
Hop10Rep2-3_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep2-3,10,2,3,2048,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,480,0.234375,0,40823735,35201771,5621964,0.189826,1.112986,0.198496,0,11.54154,0,0,0.081125,0.61575,13.739723,13.739723,3266769.13125,1487832.77832,13694,13694
Hop10Rep2-3_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep2-3,10,2,3,2048,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,453,0.22119140625,0,35201771,31985357,3216414,0,0.610519,0.147645,0,5.624511,0,0,0.082491,0.485784,6.95095,20.690673,1405565.88521,752247.712402,14992,14992
Hop10Rep2-3_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep2-3,10,2,3,2048,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,478,0.2333984375,0,31985357,30003821,1981536,0,0.479767,0.146601,0,4.561064,0,0,0.074819,0.446698,5.708949,26.399622,889933.610879,576535.212402,16885,16885
Hop10Rep2-3_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep2-3,10,2,3,2048,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,428,0.208984375,0,30003821,29667008,336813,0,0.440809,0.140537,0,3.841386,0,0,0.078492,0.437363,4.938587,31.338209,816972.303738,530553.003906,17333,17333
Hop10Rep2-3_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep2-3,10,2,3,2048,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,413,0.20166015625,0,29667008,29888963,-221955,0,0.439099,0.138732,0,3.595994,0,0,0.112269,0.46672,4.752814,36.091023,792463.227603,516123.824707,17350,17350
Hop10Rep2-4_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep2-4,10,2,4,2048,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,282,0.1376953125,0,56344634,51411217,4933417,0.191455,1.063456,0.208563,0,7.883789,0,0,0.048564,0.871548,10.267375,10.267375,2290224.81206,1196491.31494,16530,16530
Hop10Rep2-4_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep2-4,10,2,4,2048,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,296,0.14453125,0,51411217,48132944,3278273,0,0.905202,0.190091,0,6.420888,0,0,0.056835,0.760551,8.333567,18.600942,1789763.80405,979263.477539,17295,17295
Hop10Rep2-4_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep2-4,10,2,4,2048,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,315,0.15380859375,0,48132944,44700900,3432044,0,0.757618,0.177892,0,5.73102,0,0,0.116413,0.69466,7.477603,26.078545,1271660.59683,874326.679199,17942,17942
Hop10Rep2-4_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep2-4,10,2,4,2048,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,295,0.14404296875,0,44700900,43313104,1387796,0,0.691574,0.175554,0,4.866085,0,0,0.053158,0.670282,6.456653,32.535198,1192626.94915,840560.015137,18557,18557
Hop10Rep2-4_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep2-4,10,2,4,2048,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,288,0.140625,0,43313104,42428309,884795,0,0.703604,0.174138,0,4.462585,0,0,0.050383,0.641118,6.031828,38.567026,1200597.63889,839804.76709,18899,18899
Hop10Rep2-4_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep2-4,10,2,4,2048,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,663,0.32373046875,0,56344634,47232730,9111904,0.191455,1.052956,0.20681,0,15.339772,0,0,0.104682,0.808237,17.703912,17.703912,2001907.91704,1196491.31494,16530,16530
Hop10Rep2-4_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep2-4,10,2,4,2048,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,718,0.3505859375,0,47232730,44199076,3033654,0,0.808078,0.184161,0,11.839472,0,0,0.126892,0.679105,13.637708,31.34162,1478678.6922,1042955.87402,17836,17836
Hop10Rep2-4_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep2-4,10,2,4,2048,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,609,0.29736328125,0,44199076,42011798,2187278,0,0.719295,0.174834,0,8.566275,0,0,0.109418,0.662871,10.232693,41.574313,1245099.93924,873938.547363,19094,19094
Hop10Rep2-4_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep2-4,10,2,4,2048,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,545,0.26611328125,0,42011798,40745705,1266093,0,0.65338,0.173881,0,7.459547,0,0,0.103867,0.634084,9.024759,50.599072,1270041.87156,843144.770996,19209,19209
Hop10Rep2-4_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep2-4,10,2,4,2048,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,563,0.27490234375,0,40745705,40403689,342016,0,0.6391,0.172276,0,7.47028,0,0,0.102187,0.64143,9.025273,59.624345,1184678.30195,806592.563965,19113,19113
Hop10Rep2-5_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep2-5,10,2,5,2048,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,226,0.1103515625,0,50861935,45697979,5163956,0.21741,1.204159,0.219649,0,6.518781,0,0,0.039574,0.923886,9.123459,9.123459,3283956.74336,1588900.55518,17064,17064
Hop10Rep2-5_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep2-5,10,2,5,2048,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,222,0.1083984375,0,45697979,41607322,4090657,0,0.919205,0.18956,0,4.871274,0,0,0.035479,0.735022,6.75054,15.873999,2456145.22072,1212238.75977,17535,17535
Hop10Rep2-5_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep2-5,10,2,5,2048,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,201,0.09814453125,0,41607322,38997525,2609797,0,0.731994,0.173373,0,3.388871,0,0,0.065576,0.621271,4.981085,20.855084,1894579.71642,951455.616699,18035,18035
Hop10Rep2-5_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep2-5,10,2,5,2048,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,200,0.09765625,0,38997525,36822180,2175345,0,0.631007,0.161808,0,2.818653,0,0,0.036649,0.569513,4.21763,25.072714,1332842.845,787562.225586,18369,18369
Hop10Rep2-5_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep2-5,10,2,5,2048,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,196,0.095703125,0,36822180,35644267,1177913,0,0.563924,0.157542,0,2.476746,0,0,0.040695,0.523186,3.762093,28.834807,1105441.96939,713394.641602,18561,18561
Hop10Rep2-5_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep2-5,10,2,5,2048,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,521,0.25439453125,0,50861935,41548530,9313405,0.21741,1.187902,0.217494,0,12.745421,0,0,0.089931,0.709761,15.167919,15.167919,2937287.21881,1588900.55518,17064,17064
Hop10Rep2-5_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep2-5,10,2,5,2048,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,500,0.244140625,0,41548530,36997550,4550980,0,0.711494,0.17277,0,7.114362,0,0,0.085085,0.583534,8.667245,23.835164,1508741.298,922176.489258,18152,18152
Hop10Rep2-5_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep2-5,10,2,5,2048,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,396,0.193359375,0,36997550,35526229,1471321,0,0.582129,0.160717,0,4.82577,0,0,0.064841,0.545454,6.178911,30.014075,1201918.35354,747032.586426,18732,18732
Hop10Rep2-5_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep2-5,10,2,5,2048,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,429,0.20947265625,0,35526229,35435484,90745,0,0.545201,0.158876,0,4.765365,0,0,0.078495,0.515445,6.063382,36.077457,1053823.04662,689414.152832,19023,19023
Hop10Rep2-5_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep2-5,10,2,5,2048,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,348,0.169921875,0,35435484,34816870,618614,0,0.512818,0.158735,0,3.739117,0,0,0.062576,0.516051,4.989297,41.066754,989039.385057,630091.314941,19239,19239
Hop10Rep2-6_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep2-6,10,2,6,2048,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,173,0.08447265625,0,47806481,44637233,3169248,0.217826,0.902623,0.195208,0,3.917711,0,0,0.033768,0.780375,6.047511,6.047511,2388276.22543,1099000.82666,17788,17788
Hop10Rep2-6_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep2-6,10,2,6,2048,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,182,0.0888671875,0,44637233,42981692,1655541,0,0.774314,0.18323,0,3.442386,0,0,0.032987,0.732543,5.16546,11.212971,1949182.35714,980479.644043,18923,18923
Hop10Rep2-6_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep2-6,10,2,6,2048,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,176,0.0859375,0,42981692,42331523,650169,0,0.726037,0.185603,0,3.0039,0,0,0.033302,0.69788,4.646722,15.859693,1711879.30682,914319.731934,20228,20228
Hop10Rep2-6_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep2-6,10,2,6,2048,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,189,0.09228515625,0,42331523,42177008,154515,0,0.700695,0.186889,0,3.035724,0,0,0.036116,0.734674,4.694098,20.553791,1468730.07407,862493.853027,21252,21252
Hop10Rep2-6_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep2-6,10,2,6,2048,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,193,0.09423828125,0,42177008,41607768,569240,0,0.687598,0.19618,0,3.064722,0,0,0.046596,0.680598,4.675694,25.229485,1512589.45078,870179.526367,22092,22092
Hop10Rep2-6_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep2-6,10,2,6,2048,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,414,0.2021484375,0,47806481,42800794,5005687,0.217826,0.91696,0.197822,0,8.176257,0,0,0.070665,0.717674,10.297204,10.297204,2124477.5314,1099000.82666,17788,17788
Hop10Rep2-6_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep2-6,10,2,6,2048,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,434,0.2119140625,0,42800794,42500618,300176,0,0.719721,0.189314,0,6.766619,0,0,0.085614,0.726997,8.488265,18.785469,1567018.85945,945585.935059,20247,20247
Hop10Rep2-6_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep2-6,10,2,6,2048,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,366,0.1787109375,0,42500618,42731558,-230940,0,0.730591,0.195573,0,5.686403,0,0,0.069331,0.683803,7.365701,26.15117,1736768.47541,953002.853516,22227,22227
Hop10Rep2-6_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep2-6,10,2,6,2048,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,355,0.17333984375,0,42731558,41502403,1229155,0,0.684232,0.197031,0,5.27635,0,0,0.069502,0.661556,6.888671,33.039841,1600431.93803,899372.894531,23247,23247
Hop10Rep2-6_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep2-6,10,2,6,2048,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,434,0.2119140625,0,41502403,41200446,301957,0,0.660548,0.194868,0,5.902752,0,0,0.082384,0.633121,7.473673,40.513514,1279499.55069,853009.075195,23660,23660
Hop10Rep2-7_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep2-7,10,2,7,2048,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,227,0.11083984375,0,74090852,67424239,6666613,0.211578,1.997487,0.344065,0,11.895276,0,0,0.047692,1.577584,16.073682,16.073682,4710982.28194,2331705.10303,22514,22514
Hop10Rep2-7_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep2-7,10,2,7,2048,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,249,0.12158203125,0,67424239,63867254,3556985,0,1.581421,0.300615,0,9.733179,0,0,0.047765,1.297508,12.960488,29.03417,3641825.22088,2083213.76904,24116,24116
Hop10Rep2-7_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep2-7,10,2,7,2048,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,253,0.12353515625,0,63867254,59555921,4311333,0,1.299031,0.274073,0,7.909575,0,0,0.052298,1.129881,10.664858,39.699028,2770261.18577,1792302.9292,25364,25364
Hop10Rep2-7_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep2-7,10,2,7,2048,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,203,0.09912109375,0,59555921,57652408,1903513,0,1.125906,0.263679,0,5.514789,0,0,0.058885,1.037422,8.000681,47.699709,2254724.133,1553061.3916,26151,26151
Hop10Rep2-7_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep2-7,10,2,7,2048,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,220,0.107421875,0,57652408,55044475,2607933,0,1.024967,0.253318,0,5.342474,0,0,0.045886,0.96354,7.630185,55.329894,1880136.98182,1421581.08838,26370,26370
Hop10Rep2-7_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep2-7,10,2,7,2048,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,559,0.27294921875,0,74090852,63912582,10178270,0.211578,2.009028,0.349024,0,25.431282,0,0,0.13126,1.32418,29.456352,29.456352,3830768.77818,2331705.10303,22514,22514
Hop10Rep2-7_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep2-7,10,2,7,2048,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,545,0.26611328125,0,63912582,56614978,7297604,0,1.348739,0.282687,0,14.967846,0,0,0.096458,1.043965,17.739695,47.196047,2386945.69541,1755601.66602,25598,25598
Hop10Rep2-7_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep2-7,10,2,7,2048,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,471,0.22998046875,0,56614978,53241326,3373652,0,1.051439,0.257727,0,10.514903,0,0,0.100851,0.962471,12.887391,60.083438,2012228.09979,1437226.78809,26869,26869
Hop10Rep2-7_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep2-7,10,2,7,2048,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,495,0.24169921875,0,53241326,50907941,2333385,0,0.92534,0.251163,0,9.466056,0,0,0.094885,0.881856,11.6193,71.702738,1647449.32525,1258551.36963,27416,27416
Hop10Rep2-7_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep2-7,10,2,7,2048,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,448,0.21875,0,50907941,50702347,205594,0,0.958041,0.24776,0,8.080079,0,0,0.08469,0.836056,10.206626,81.909364,1580721.3683,1148201.88232,27211,27211
Hop10Rep2-8_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep2-8,10,2,8,2048,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,208,0.1015625,0,71464715,65758175,5706540,0.201168,1.210703,0.255244,0,6.396675,0,0,0.034618,1.058507,9.156915,9.156915,2059688.98558,1203342.28955,22521,22521
Hop10Rep2-8_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep2-8,10,2,8,2048,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,251,0.12255859375,0,65758175,60992019,4766156,0,1.046923,0.247152,0,6.475351,0,0,0.042335,0.972741,8.784502,17.941417,1736942.4741,1047775.00439,23641,23641
Hop10Rep2-8_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep2-8,10,2,8,2048,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,246,0.1201171875,0,60992019,56534882,4457137,0,0.952696,0.244303,0,5.723236,0,0,0.044988,0.940195,7.905418,25.846835,1416228.81301,1011212.08691,25207,25207
Hop10Rep2-8_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep2-8,10,2,8,2048,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,245,0.11962890625,0,56534882,53296957,3237925,0,0.922711,0.244667,0,5.267807,0,0,0.04264,0.87569,7.353515,33.20035,1537292.47347,1098689.78955,26275,26275
Hop10Rep2-8_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep2-8,10,2,8,2048,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,218,0.1064453125,0,53296957,53404557,-107600,0,0.847534,0.240235,0,4.252556,0,0,0.039812,0.821297,6.201434,39.401784,1501905.91743,1044025.46289,27117,27117
Hop10Rep2-8_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep2-8,10,2,8,2048,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,541,0.26416015625,0,71464715,59693940,11770775,0.201168,1.201744,0.264797,0,14.258012,0,0,0.091721,0.94874,16.966182,16.966182,1863360.63586,1203342.28955,22521,22521
Hop10Rep2-8_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep2-8,10,2,8,2048,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,582,0.2841796875,0,59693940,54613791,5080149,0,0.947449,0.236862,0,11.554875,0,0,0.091361,0.885819,13.716366,30.682548,1479641.08763,1106685.71143,25460,25460
Hop10Rep2-8_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep2-8,10,2,8,2048,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,553,0.27001953125,0,54613791,50519431,4094360,0,0.879499,0.242657,0,9.923059,0,0,0.087834,0.768262,11.901311,42.583859,1638696.58951,1162049.34521,27455,27455
Hop10Rep2-8_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep2-8,10,2,8,2048,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,447,0.21826171875,0,50519431,48689374,1830057,0,0.765536,0.229755,0,7.234584,0,0,0.078441,0.734531,9.042847,51.626706,1260858.73826,974252.938477,27640,27640
Hop10Rep2-8_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep2-8,10,2,8,2048,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,515,0.25146484375,0,48689374,47602542,1086832,0,0.734062,0.228616,0,7.807682,0,0,0.089064,0.746627,9.606051,61.232757,1246643.32816,952231.154297,28333,28333
Hop10Rep2-9_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep2-9,10,2,9,2048,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,226,0.1103515625,0,68615912,62427028,6188884,0.21663,2.113708,0.354709,0,13.176523,0,0,0.043206,1.511737,17.416513,17.416513,5841452.5177,2771861.2998,21547,21547
Hop10Rep2-9_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep2-9,10,2,9,2048,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,251,0.12255859375,0,62427028,55506453,6920575,0,1.520962,0.287901,0,10.326161,0,0,0.047325,1.138873,13.321222,30.737735,3562357.16335,1970982.34717,21336,21336
Hop10Rep2-9_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep2-9,10,2,9,2048,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,215,0.10498046875,0,55506453,50678340,4828113,0,1.142357,0.242183,0,6.291735,0,0,0.038821,0.956972,8.672068,39.409803,2853173.55349,1531966.04102,20848,20848
Hop10Rep2-9_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep2-9,10,2,9,2048,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,184,0.08984375,0,50678340,47381920,3296420,0,0.989118,0.221614,0,4.398573,0,0,0.034948,0.837111,6.481364,45.891167,2522303.38587,1273191.85205,20538,20538
Hop10Rep2-9_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep2-9,10,2,9,2048,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,162,0.0791015625,0,47381920,44862991,2518929,0,0.826049,0.20022,0,3.336215,0,0,0.030041,0.729641,5.122166,51.013333,2146928.95062,1116050.10596,20427,20427
Hop10Rep2-9_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep2-9,10,2,9,2048,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,542,0.2646484375,0,68615912,54161825,14454087,0.21663,2.058383,0.357905,0,26.482008,0,0,0.091251,1.061742,30.267919,30.267919,4880945.41513,2771861.2998,21547,21547
Hop10Rep2-9_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep2-9,10,2,9,2048,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,459,0.22412109375,0,54161825,46723452,7438373,0,1.068073,0.233659,0,11.306914,0,0,0.087603,0.790874,13.487123,43.755042,2533693.29194,1469207.72412,20935,20935
Hop10Rep2-9_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep2-9,10,2,9,2048,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,408,0.19921875,0,46723452,41944684,4778768,0,0.852709,0.203006,0,7.09455,0,0,0.07686,0.696421,8.923546,52.678588,1647014.36765,1074240.63672,20468,20468
Hop10Rep2-9_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep2-9,10,2,9,2048,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,426,0.2080078125,0,41944684,41310489,634195,0,0.687655,0.184228,0,6.26275,0,0,0.084267,0.665397,7.884297,60.562885,1222809.11268,913369.662109,20344,20344
