run_id,dataset,hop,rep,seed,algorithm,removal_mode,query_count,lambda,gamma,theta_percentile,anchor_window,anchor_threshold,random_seed,selected_count,important_node_count,total_before,tdg_unselected_after_remove,random_unselected_after_remove,tdg_prepare_sec,tdg_select_sec,random_select_sec,mean_tdg_selected_impact_score,mean_random_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count,tdg_max_flow,tdg_max_congestion_ratio,tdg_mean_congestion_ratio,tdg_selection_sec,tdg_selected_fraction,selection_method,baseline_fraction,random_seed_baseline,baseline_selected_count,baseline_unselected_after_remove,baseline_reduction,baseline_select_sec,baseline_evaluate_remaining_sec,baseline_selected_fraction,value_vs_baseline,pct_vs_baseline_reduction,pct_of_total_before,time_extra_vs_baseline_sec,tdg_better,tdg_remaining_count,baseline_remaining_count,tdg_remaining_avg_query_tt,baseline_remaining_avg_query_tt,avg_query_tt_value_vs_baseline,pct_avg_query_tt_vs_baseline,tdg_avg_query_tt_better
Hop20Rep1-12_gamma25_all_nodes,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,61,20795,58512441,53735164,54107446,0.20692,0.285477,9.4e-05,135541924.377,62620911.6721,65718946.4512,20795,20795,215,49.5,5.47884070282,0.492397,0.0595703125,most_delayed,30,0,307,33471777,25040664,0.00045,0.801644,0.2998046875,-20263387,-80.9219236358908,-34.63090353724945,0.49194699999999997,False,963,717,55799.7549325026,46683.092050209205,-9116.662882293393,-19.52883256423572,False
Hop20Rep1-12_gamma25_congestion_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,42,2081,58512441,55384821,55535092,0.214305,0.251245,9.4e-05,152654059.905,62446692.6905,65718946.4512,20795,20795,215,49.5,5.47884070282,0.46555,0.041015625,random,10,0,102,51141404,7371037,0.000115,1.270193,0.099609375,-4243417,-57.568792559310175,-7.252161980389777,0.46543500000000004,False,982,922,56400.02138492872,55467.90021691974,-932.1211680089764,-1.6804695406959815,False
Hop20Rep1-12_gamma25_congestion_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,42,2081,58512441,55384821,55535092,0.214305,0.251245,9.4e-05,152654059.905,62446692.6905,65718946.4512,20795,20795,215,49.5,5.47884070282,0.46555,0.041015625,random,30,0,307,35289048,23223393,0.000175,0.728526,0.2998046875,-20095773,-86.53245888746748,-34.344444799354726,0.46537500000000004,False,982,717,56400.02138492872,49217.640167364014,-7182.381217564704,-14.593103596883353,False
Hop20Rep1-12_gamma25_congestion_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,42,2081,58512441,55384821,55535092,0.214305,0.251245,9.4e-05,152654059.905,62446692.6905,65718946.4512,20795,20795,215,49.5,5.47884070282,0.46555,0.041015625,most_delayed,10,0,102,49208701,9303740,0.000421,1.26389,0.099609375,-6176120,-66.38319643498207,-10.555225340880925,0.465129,False,982,922,56400.02138492872,53371.69305856833,-3028.328326360388,-5.674034591777332,False
Hop20Rep1-12_gamma25_congestion_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,42,2081,58512441,55384821,55535092,0.214305,0.251245,9.4e-05,152654059.905,62446692.6905,65718946.4512,20795,20795,215,49.5,5.47884070282,0.46555,0.041015625,most_delayed,30,0,307,33471777,25040664,0.00045,0.801644,0.2998046875,-21913044,-87.50983600115396,-37.45023045611787,0.4651,False,982,717,56400.02138492872,46683.092050209205,-9716.929334719513,-20.814665241686722,False
Hop20Rep1-12_gamma25_anchor_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,86,11808,58512441,51735161,52453241,0.226064,0.32028,9.4e-05,122803195.837,64791765.5116,65718946.4512,20795,20795,215,49.5,5.47884070282,0.5463439999999999,0.083984375,random,10,0,102,51141404,7371037,0.000115,1.270193,0.099609375,-593757,-8.055270920495989,-1.0147534265405198,0.546229,False,938,922,55154.755863539445,55467.90021691974,313.1443533802958,0.5645505817881589,True
Hop20Rep1-12_gamma25_anchor_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,86,11808,58512441,51735161,52453241,0.226064,0.32028,9.4e-05,122803195.837,64791765.5116,65718946.4512,20795,20795,215,49.5,5.47884070282,0.5463439999999999,0.083984375,random,30,0,307,35289048,23223393,0.000175,0.728526,0.2998046875,-16446113,-70.81701196720049,-28.107036245505462,0.5461689999999999,False,938,717,55154.755863539445,49217.640167364014,-5937.115696175431,-12.062983263696387,False
Hop20Rep1-12_gamma25_anchor_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,86,11808,58512441,51735161,52453241,0.226064,0.32028,9.4e-05,122803195.837,64791765.5116,65718946.4512,20795,20795,215,49.5,5.47884070282,0.5463439999999999,0.083984375,most_delayed,10,0,102,49208701,9303740,0.000421,1.26389,0.099609375,-2526460,-27.155316034197003,-4.317816787031668,0.5459229999999999,False,938,922,55154.755863539445,53371.69305856833,-1783.0628049711158,-3.340839877450471,False
Hop20Rep1-12_gamma25_anchor_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,86,11808,58512441,51735161,52453241,0.226064,0.32028,9.4e-05,122803195.837,64791765.5116,65718946.4512,20795,20795,215,49.5,5.47884070282,0.5463439999999999,0.083984375,most_delayed,30,0,307,33471777,25040664,0.00045,0.801644,0.2998046875,-18263384,-72.93490300416954,-31.21282190226861,0.545894,False,938,717,55154.755863539445,46683.092050209205,-8471.66381333024,-18.14717800658681,False
Hop20Rep1-12_gamma50_all_nodes,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,451,20795,58512441,23446509,23909672,0.206921,0.655576,9.4e-05,69836155.2483,64841450.6851,65718946.4512,20795,20795,215,49.5,5.47884070282,0.8624970000000001,0.4404296875,random,10,0,102,51141404,7371037,0.000115,1.270193,0.099609375,27694895,375.72589854046316,47.331634993658874,0.8623820000000001,True,573,922,40918.86387434555,55467.90021691974,14549.036342574189,26.229650456709013,True
Hop20Rep1-12_gamma50_all_nodes,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,451,20795,58512441,23446509,23909672,0.206921,0.655576,9.4e-05,69836155.2483,64841450.6851,65718946.4512,20795,20795,215,49.5,5.47884070282,0.8624970000000001,0.4404296875,random,30,0,307,35289048,23223393,0.000175,0.728526,0.2998046875,11842539,50.994008498241406,20.239352174693927,0.862322,True,573,717,40918.86387434555,49217.640167364014,8298.776293018462,16.861386008753303,True
Hop20Rep1-12_gamma50_all_nodes,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,451,20795,58512441,23446509,23909672,0.206921,0.655576,9.4e-05,69836155.2483,64841450.6851,65718946.4512,20795,20795,215,49.5,5.47884070282,0.8624970000000001,0.4404296875,most_delayed,10,0,102,49208701,9303740,0.000421,1.26389,0.099609375,25762192,276.90146113283475,44.02857163316772,0.8620760000000001,True,573,922,40918.86387434555,53371.69305856833,12452.829184222777,23.332273103192463,True
Hop20Rep1-12_gamma50_all_nodes,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,451,20795,58512441,23446509,23909672,0.206921,0.655576,9.4e-05,69836155.2483,64841450.6851,65718946.4512,20795,20795,215,49.5,5.47884070282,0.8624970000000001,0.4404296875,most_delayed,30,0,307,33471777,25040664,0.00045,0.801644,0.2998046875,10025268,40.035951123340816,17.133566517930777,0.8620470000000001,True,573,717,40918.86387434555,46683.092050209205,5764.228175863653,12.34757151403775,True
Hop20Rep1-12_gamma50_congestion_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,537,2081,58512441,19801859,18772288,0.214302,0.77728,9.4e-05,63400319.9441,65439329.0037,65718946.4512,20795,20795,215,49.5,5.47884070282,0.991582,0.5244140625,random,10,0,102,51141404,7371037,0.000115,1.270193,0.099609375,31339545,425.171451452489,53.56048126585592,0.991467,True,487,922,40660.90143737166,55467.90021691974,14806.998779548077,26.69471662284306,True
Hop20Rep1-12_gamma50_congestion_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,537,2081,58512441,19801859,18772288,0.214302,0.77728,9.4e-05,63400319.9441,65439329.0037,65718946.4512,20795,20795,215,49.5,5.47884070282,0.991582,0.5244140625,random,30,0,307,35289048,23223393,0.000175,0.728526,0.2998046875,15487189,66.6878823434629,26.468198446890977,0.9914069999999999,True,487,717,40660.90143737166,49217.640167364014,8556.73872999235,17.385511984920974,True
Hop20Rep1-12_gamma50_congestion_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,537,2081,58512441,19801859,18772288,0.214302,0.77728,9.4e-05,63400319.9441,65439329.0037,65718946.4512,20795,20795,215,49.5,5.47884070282,0.991582,0.5244140625,most_delayed,10,0,102,49208701,9303740,0.000421,1.26389,0.099609375,29406842,316.0754922214077,50.257417905364775,0.991161,True,487,922,40660.90143737166,53371.69305856833,12710.791621196666,23.815605038514075,True
Hop20Rep1-12_gamma50_congestion_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,537,2081,58512441,19801859,18772288,0.214302,0.77728,9.4e-05,63400319.9441,65439329.0037,65718946.4512,20795,20795,215,49.5,5.47884070282,0.991582,0.5244140625,most_delayed,30,0,307,33471777,25040664,0.00045,0.801644,0.2998046875,13669918,54.590876663653965,23.362412790127827,0.991132,True,487,717,40660.90143737166,46683.092050209205,6022.190612837541,12.900153670970374,True
Hop20Rep1-12_gamma50_anchor_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,456,11808,58512441,22750164,23751504,0.22589,0.65207,9.4e-05,69463989.4189,64710331.7456,65718946.4512,20795,20795,215,49.5,5.47884070282,0.8779600000000001,0.4453125,random,10,0,102,51141404,7371037,0.000115,1.270193,0.099609375,28391240,385.17294106650127,48.52171523659387,0.8778450000000001,True,568,922,40053.105633802814,55467.90021691974,15414.794583116927,27.790477957221917,True
Hop20Rep1-12_gamma50_anchor_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,456,11808,58512441,22750164,23751504,0.22589,0.65207,9.4e-05,69463989.4189,64710331.7456,65718946.4512,20795,20795,215,49.5,5.47884070282,0.8779600000000001,0.4453125,random,30,0,307,35289048,23223393,0.000175,0.728526,0.2998046875,12538884,53.99247215942994,21.429432417628927,0.877785,True,568,717,40053.105633802814,49217.640167364014,9164.5345335612,18.620426542998214,True
Hop20Rep1-12_gamma50_anchor_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,456,11808,58512441,22750164,23751504,0.22589,0.65207,9.4e-05,69463989.4189,64710331.7456,65718946.4512,20795,20795,215,49.5,5.47884070282,0.8779600000000001,0.4453125,most_delayed,10,0,102,49208701,9303740,0.000421,1.26389,0.099609375,26458537,284.3860318538566,45.218651876102726,0.8775390000000001,True,568,922,40053.105633802814,53371.69305856833,13318.587424765516,24.95440309557004,True
Hop20Rep1-12_gamma50_anchor_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,456,11808,58512441,22750164,23751504,0.22589,0.65207,9.4e-05,69463989.4189,64710331.7456,65718946.4512,20795,20795,215,49.5,5.47884070282,0.8779600000000001,0.4453125,most_delayed,30,0,307,33471777,25040664,0.00045,0.801644,0.2998046875,10721613,42.81680789295364,18.323646760865778,0.8775100000000001,True,568,717,40053.105633802814,46683.092050209205,6629.986416406391,14.20211499545836,True
Hop20Rep1-12_gamma75_all_nodes,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,715,20795,58512441,9233100,9586440,0.20692,0.909929,9.4e-05,68312653.6238,66403546.6168,65718946.4512,20795,20795,215,49.5,5.47884070282,1.116849,0.6982421875,random,10,0,102,51141404,7371037,0.000115,1.270193,0.099609375,41908304,568.553705536955,71.62289469345502,1.116734,True,309,922,29880.582524271846,55467.90021691974,25587.317692647895,46.12995551045364,True
Hop20Rep1-12_gamma75_all_nodes,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,715,20795,58512441,9233100,9586440,0.20692,0.909929,9.4e-05,68312653.6238,66403546.6168,65718946.4512,20795,20795,215,49.5,5.47884070282,1.116849,0.6982421875,random,30,0,307,35289048,23223393,0.000175,0.728526,0.2998046875,26055948,112.196990336425,44.53061187449008,1.116674,True,309,717,29880.582524271846,49217.640167364014,19337.05764309217,39.28887605609844,True
Hop20Rep1-12_gamma75_all_nodes,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,715,20795,58512441,9233100,9586440,0.20692,0.909929,9.4e-05,68312653.6238,66403546.6168,65718946.4512,20795,20795,215,49.5,5.47884070282,1.116849,0.6982421875,most_delayed,10,0,102,49208701,9303740,0.000421,1.26389,0.099609375,39975601,429.67237906476316,68.31983133296387,1.116428,True,309,922,29880.582524271846,53371.69305856833,23491.110534296484,44.01417528298778,True
Hop20Rep1-12_gamma75_all_nodes,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,715,20795,58512441,9233100,9586440,0.20692,0.909929,9.4e-05,68312653.6238,66403546.6168,65718946.4512,20795,20795,215,49.5,5.47884070282,1.116849,0.6982421875,most_delayed,30,0,307,33471777,25040664,0.00045,0.801644,0.2998046875,24238677,96.79726144642171,41.42482621772693,1.116399,True,309,717,29880.582524271846,46683.092050209205,16802.50952593736,35.992709111610914,True
Hop20Rep1-12_gamma75_congestion_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,766,2081,58512441,8234212,7575385,0.214303,0.925444,9.3e-05,66087510.342,66111861.1514,65718946.4512,20795,20795,215,49.5,5.47884070282,1.139747,0.748046875,random,10,0,102,51141404,7371037,0.000115,1.270193,0.099609375,42907192,582.1052315976707,73.33003249684968,1.139632,True,258,922,31915.5503875969,55467.90021691974,23552.34982932284,42.46122484755338,True
Hop20Rep1-12_gamma75_congestion_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,766,2081,58512441,8234212,7575385,0.214303,0.925444,9.3e-05,66087510.342,66111861.1514,65718946.4512,20795,20795,215,49.5,5.47884070282,1.139747,0.748046875,random,30,0,307,35289048,23223393,0.000175,0.728526,0.2998046875,27054836,116.49820506417818,46.23774967788474,1.139572,True,258,717,31915.5503875969,49217.640167364014,17302.089779767113,35.15424494334055,True
Hop20Rep1-12_gamma75_congestion_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,766,2081,58512441,8234212,7575385,0.214303,0.925444,9.3e-05,66087510.342,66111861.1514,65718946.4512,20795,20795,215,49.5,5.47884070282,1.139747,0.748046875,most_delayed,10,0,102,49208701,9303740,0.000421,1.26389,0.099609375,40974489,440.4087925930862,70.02696913635855,1.139326,True,258,922,31915.5503875969,53371.69305856833,21456.14267097143,40.20135289211487,True
Hop20Rep1-12_gamma75_congestion_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,766,2081,58512441,8234212,7575385,0.214303,0.925444,9.3e-05,66087510.342,66111861.1514,65718946.4512,20795,20795,215,49.5,5.47884070282,1.139747,0.748046875,most_delayed,30,0,307,33471777,25040664,0.00045,0.801644,0.2998046875,25237565,100.78632499521578,43.1319640211216,1.139297,True,258,717,31915.5503875969,46683.092050209205,14767.541662612304,31.63359797746329,True
Hop20Rep1-12_gamma75_anchor_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,717,11808,58512441,9205352,9506797,0.225854,0.908638,9.4e-05,67910028.251,66298542.5272,65718946.4512,20795,20795,215,49.5,5.47884070282,1.1344919999999998,0.7001953125,random,10,0,102,51141404,7371037,0.000115,1.270193,0.099609375,41936052,568.9301518904327,71.67031708692515,1.1343769999999997,True,307,922,29984.85993485342,55467.90021691974,25483.040282066322,45.94195955211779,True
Hop20Rep1-12_gamma75_anchor_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,717,11808,58512441,9205352,9506797,0.225854,0.908638,9.4e-05,67910028.251,66298542.5272,65718946.4512,20795,20795,215,49.5,5.47884070282,1.1344919999999998,0.7001953125,random,30,0,307,35289048,23223393,0.000175,0.728526,0.2998046875,26083696,112.3164733077548,44.578034267960206,1.1343169999999998,True,307,717,29984.85993485342,49217.640167364014,19232.780232510595,39.07700606349624,True
Hop20Rep1-12_gamma75_anchor_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,717,11808,58512441,9205352,9506797,0.225854,0.908638,9.4e-05,67910028.251,66298542.5272,65718946.4512,20795,20795,215,49.5,5.47884070282,1.1344919999999998,0.7001953125,most_delayed,10,0,102,49208701,9303740,0.000421,1.26389,0.099609375,40003349,429.9706247165118,68.367253726434,1.1340709999999998,True,307,922,29984.85993485342,53371.69305856833,23386.83312371491,43.818795663931766,True
Hop20Rep1-12_gamma75_anchor_important,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,717,11808,58512441,9205352,9506797,0.225854,0.908638,9.4e-05,67910028.251,66298542.5272,65718946.4512,20795,20795,215,49.5,5.47884070282,1.1344919999999998,0.7001953125,most_delayed,30,0,307,33471777,25040664,0.00045,0.801644,0.2998046875,24266425,96.90807320444857,41.47224861119706,1.1340419999999998,True,307,717,29984.85993485342,46683.092050209205,16698.232115355786,35.76933613865227,True
Hop20Rep1-13_gamma25_all_nodes,Hop20Rep1-13,20,1,13,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,157,21153,29471527,22780362,23035685,0.144897,0.201131,9.4e-05,7092612.5414,5510641.24204,5727123.50879,21153,21153,138,13.4,1.2464286144,0.346028,0.1533203125,random,10,0,102,25111070,4360457,0.000114,0.444341,0.099609375,2330708,53.451002956800174,7.908338105453443,0.345914,True,867,922,26274.92733564014,27235.433839479392,960.5065038392531,3.526679653793293,True
Hop20Rep1-13_gamma25_all_nodes,Hop20Rep1-13,20,1,13,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,157,21153,29471527,22780362,23035685,0.144897,0.201131,9.4e-05,7092612.5414,5510641.24204,5727123.50879,21153,21153,138,13.4,1.2464286144,0.346028,0.1533203125,random,30,0,307,17285462,12186065,0.00018,0.285797,0.2998046875,-5494900,-45.091668229243815,-18.644775345369787,0.345848,False,867,717,26274.92733564014,24108.036262203626,-2166.8910734365127,-8.98825209099982,False
