hop,rep,gamma,removal_mode,selection_method,baseline_fraction,rows,win_rate,mean_value_vs_baseline,median_value_vs_baseline,mean_pct_vs_baseline_reduction,mean_pct_of_total_before,mean_tdg_selection_sec,mean_baseline_select_sec,mean_time_extra_vs_baseline_sec,mean_tdg_selected_fraction,mean_baseline_selected_fraction,avg_tt_win_rate,mean_avg_query_tt_value_vs_baseline,median_avg_query_tt_value_vs_baseline,mean_pct_avg_query_tt_vs_baseline,mean_tdg_remaining_avg_query_tt,mean_baseline_remaining_avg_query_tt
20,4,50,congestion_important,most_delayed,30,20,0.3,-12317256.7,-24427740.0,-11.44123424132311,-4.346465306164322,3.6845869,0.0019299,3.6826570000000003,0.31392822265625,0.2998046875,0.2,-3982.24834322959,-5234.9548778356075,-6.909933523630255,60089.008698878126,56106.76035564854
20,4,50,congestion_important,random,10,20,0.9,67427120.1,54387232.5,205.90972387958908,25.015808807734157,3.6845869,0.0004189500000000001,3.68416795,0.31392822265625,0.099853515625,1.0,5183.181564208395,3090.8730451868614,8.320929923769459,60089.008698878126,65272.19026308652
20,4,50,congestion_important,random,30,20,0.5,4230508.05,-2622894.5,2.9042268864746523,1.726013487241192,3.6845869,0.0006191,3.6839678,0.31392822265625,0.2998046875,0.65,1787.5441079559066,809.6594532155323,3.1818623054826545,60089.008698878126,61876.55280683403
20,4,75,all_nodes,most_delayed,10,20,1.0,173656450.3,173312248.5,427.84444666447627,63.752233399298326,5.893053350000001,0.00173835,5.8913150000000005,0.68778076171875,0.099853515625,1.0,17055.619623090482,17512.219819190344,27.813385617771264,45842.531068528726,62898.1506916192
20,4,75,all_nodes,most_delayed,30,20,1.0,102665157.4,102769237.0,92.12515504789532,37.61946657419816,5.893053350000001,0.0019299,5.89112345,0.68778076171875,0.2998046875,1.0,10264.229287119813,11076.929898312104,19.03791722137357,45842.531068528726,56106.76035564854
20,4,75,all_nodes,random,10,20,1.0,182409534.2,181564938.0,572.613964153401,66.98174068809664,5.893053350000001,0.0004189500000000001,5.8926344,0.68778076171875,0.099853515625,1.0,19429.6591945578,19759.311628249197,30.435069371825158,45842.531068528726,65272.19026308652
20,4,75,all_nodes,random,30,20,1.0,119212922.15,117492239.5,125.65329712778865,43.69194536760367,5.893053350000001,0.0006191,5.89243425,0.68778076171875,0.2998046875,1.0,16034.02173830531,16618.704813277534,26.630904195015244,45842.531068528726,61876.55280683403
20,4,75,anchor_important,most_delayed,10,20,1.0,175115543.8,175102969.5,431.32657785037264,64.30587497279751,5.95179225,0.00173835,5.9500538999999995,0.6940185546875,0.099853515625,1.0,17369.758667197253,18038.83995758262,28.3635554754831,45528.39202442195,62898.1506916192
20,4,75,anchor_important,most_delayed,30,20,1.0,104124250.9,104113829.0,93.41383573553928,38.173108147697334,5.95179225,0.0019299,5.94986235,0.6940185546875,0.2998046875,1.0,10578.368331226584,11532.358131573972,19.674718536149705,45528.39202442195,56106.76035564854
20,4,75,anchor_important,random,10,20,1.0,183868627.7,183577700.0,577.0604543835807,67.53538226159581,5.95179225,0.0004189500000000001,5.9513733,0.6940185546875,0.099853515625,1.0,19743.798238664567,20169.663493342156,30.962471281044003,45528.39202442195,65272.19026308652
20,4,75,anchor_important,random,30,20,1.0,120672015.65,118349888.0,127.15147094633639,44.24558694110285,5.95179225,0.0006191,5.95117315,0.6940185546875,0.2998046875,1.0,16348.160782412082,16926.694619686983,27.210444001859962,45528.39202442195,61876.55280683403
20,4,75,congestion_important,most_delayed,10,20,1.0,178867861.7,185083114.5,440.03699614441376,65.88010596052594,5.96157545,0.00173835,5.9598371,0.733251953125,0.099853515625,1.0,17118.754813709926,18999.601586856716,27.99156386869098,45779.39587790928,62898.1506916192
20,4,75,congestion_important,most_delayed,30,20,1.0,107876568.8,113535336.5,96.88684660961592,39.747339135425776,5.96157545,0.0019299,5.959645549999999,0.733251953125,0.2998046875,0.95,10327.364477739256,11688.062756386647,19.25324854997108,45779.39587790928,56106.76035564854
20,4,75,congestion_important,random,10,20,1.0,187620945.6,195434526.0,588.7625570455374,69.10961324932425,5.96157545,0.0004189500000000001,5.9611564999999995,0.733251953125,0.099853515625,1.0,19492.79438517724,21268.30459743442,30.603174753009313,45779.39587790928,65272.19026308652
20,4,75,congestion_important,random,30,20,1.0,124424333.55,133260584.0,131.09938333902542,45.819817928831284,5.96157545,0.0006191,5.96095635,0.733251953125,0.2998046875,1.0,16097.156928924753,18540.95378057625,26.877662391305627,45779.39587790928,61876.55280683403
40,1,25,all_nodes,most_delayed,10,20,0.9,5373624.25,5378045.0,48.18755931916168,7.152820656097991,0.8797288,0.0004067,0.8793220999999999,0.162744140625,0.099609375,0.75,1149.4594265464984,795.1027509132764,1.566900332733764,65775.18883809558,66924.64826464208
40,1,25,all_nodes,most_delayed,30,20,0.0,-12674381.15,-12614495.5,-45.24446778151132,-17.7581934996706,0.8797288,0.0004522,0.8792766000000001,0.162744140625,0.2998046875,0.0,-4887.433886910088,-4992.617967197344,-8.111670510150471,65775.18883809558,60887.7549511855
40,1,25,all_nodes,random,10,20,0.9,6535677.2,6751910.0,66.76825236622514,8.75146254675812,0.8797288,0.00011455,0.87961425,0.162744140625,0.099609375,0.9,2409.8205436831577,2045.4795734329164,3.372973437693612,65775.18883809558,68185.00938177874
40,1,25,all_nodes,random,30,20,0.0,-11489312.45,-11715170.5,-42.734838747563295,-16.031189589777576,0.8797288,0.0001672,0.8795615999999999,0.162744140625,0.2998046875,0.0,-3234.6184057385412,-3130.6750550551005,-5.11133064885753,65775.18883809558,62540.570432357046
40,1,25,anchor_important,most_delayed,10,20,0.95,8486597.3,9008347.0,79.24684897307927,11.582783329316639,0.93203255,0.0004067,0.93162585,0.19736328125,0.099609375,0.9,2160.6559060794075,2012.788754469595,3.0974002248609924,64763.992358562675,66924.64826464208
40,1,25,anchor_important,most_delayed,30,20,0.0,-9561408.1,-9089630.5,-33.80728202536862,-13.328230826451952,0.93203255,0.0004522,0.93158035,0.19736328125,0.2998046875,0.0,-3876.23740737718,-3582.0582594210427,-6.438033123853474,64763.992358562675,60887.7549511855
40,1,25,anchor_important,random,10,20,0.95,9648650.25,9917908.5,101.38254555232052,13.181425219976768,0.93203255,0.00011455,0.9319179999999999,0.19736328125,0.099609375,0.95,3421.017023216067,3155.9684948851827,4.878510171954906,64763.992358562675,68185.00938177874
40,1,25,anchor_important,random,30,20,0.0,-8376339.4,-7609188.0,-30.796017826119158,-11.601226916558925,0.93203255,0.0001672,0.93186535,0.19736328125,0.2998046875,0.0,-2223.421926205632,-2151.8211275680005,-3.4815444871542107,64763.992358562675,62540.570432357046
40,1,25,congestion_important,most_delayed,10,20,0.35,-927924.55,-2916664.5,0.3402084784358365,-0.06313290510245899,0.83700605,0.0004067,0.83659935,0.11123046875,0.099609375,0.35,-959.1625671528418,-1523.575763390625,-1.1408065372498377,67883.81083179492,66924.64826464208
40,1,25,congestion_important,most_delayed,30,20,0.0,-18975929.95,-21654129.0,-62.844544927495896,-24.97414706087105,0.83700605,0.0004522,0.8365538499999999,0.11123046875,0.2998046875,0.0,-6996.055880609429,-7396.990706098244,-11.151470526388609,67883.81083179492,60887.7549511855
40,1,25,congestion_important,random,10,20,0.35,234128.4,-1253544.5,13.201999894164038,1.5355089855576698,0.83700605,0.00011455,0.8368914999999999,0.11123046875,0.099609375,0.55,301.19854998381743,128.80311174384406,0.7176497911525199,67883.81083179492,68185.00938177874
40,1,25,congestion_important,random,30,20,0.0,-17790861.25,-20134229.0,-60.81658519735089,-23.247143150978026,0.83700605,0.0001672,0.83683885,0.11123046875,0.2998046875,0.0,-5343.240399437882,-5781.9953884275965,-8.09425625850568,67883.81083179492,62540.570432357046
40,1,50,all_nodes,most_delayed,10,20,1.0,23844590.3,23081094.5,224.37674004806496,32.68438997068967,1.0604293500000002,0.0004067,1.06002265,0.377783203125,0.099609375,1.0,7424.380845080215,6586.519824111463,10.738325904517927,59500.267419561875,66924.64826464208
40,1,50,all_nodes,most_delayed,30,20,1.0,5796584.9,5322713.5,19.658195105009018,7.773375814921077,1.0604293500000002,0.0004522,1.05997715,0.377783203125,0.2998046875,0.85,1387.487531623629,517.780882310446,2.0093651925834566,59500.267419561875,60887.7549511855
40,1,50,all_nodes,random,10,20,1.0,25006643.25,23963887.5,264.085709740992,34.2830318613498,1.0604293500000002,0.00011455,1.0603148,0.377783203125,0.099609375,1.0,8684.741962216876,8138.154498683027,12.372692460185872,59500.267419561875,68185.00938177874
40,1,50,all_nodes,random,30,20,1.0,6981653.6,6409863.5,25.114889584868596,9.500379724814103,1.0604293500000002,0.0001672,1.06026215,0.377783203125,0.2998046875,1.0,3040.303012795176,2526.664813612566,4.736469413363102,59500.267419561875,62540.570432357046
40,1,50,anchor_important,most_delayed,10,20,1.0,27510424.5,26664088.5,259.83397103416803,37.815679473011684,1.1197119,0.0004067,1.1193052,0.424462890625,0.099609375,1.0,8860.482016600665,8199.167736035582,12.849263790643377,58064.166248041416,66924.64826464208
40,1,50,anchor_important,most_delayed,30,20,1.0,9462419.1,8880211.5,32.74752312301293,12.90466531724309,1.1197119,0.0004522,1.1192597,0.424462890625,0.2998046875,1.0,2823.5887031440766,2044.8156307400677,4.33225461310666,58064.166248041416,60887.7549511855
40,1,50,anchor_important,random,10,20,1.0,28672477.45,27587569.5,303.9358076760456,39.41432136367181,1.1197119,0.00011455,1.1195973499999998,0.424462890625,0.099609375,1.0,10120.843133737322,9777.57181551401,14.441771878504966,58064.166248041416,68185.00938177874
40,1,50,anchor_important,random,30,20,1.0,10647487.8,10135475.5,38.832288315169585,14.631669227136111,1.1197119,0.0001672,1.1195447,0.424462890625,0.2998046875,1.0,4476.404184315625,4189.49086996177,6.99475940900191,58064.166248041416,62540.570432357046
40,1,50,congestion_important,most_delayed,10,20,0.9,22687916.3,25137311.0,222.85101160145814,31.952740346577126,1.0626071,0.0004067,1.0622004,0.385107421875,0.099609375,0.9,6358.269856811001,6269.715536569456,9.442944377971791,60566.378407831085,66924.64826464208
40,1,50,congestion_important,most_delayed,30,20,0.8,4639910.9,8924919.0,18.964027103924792,7.041726190808539,1.0626071,0.0004522,1.0621549,0.385107421875,0.2998046875,0.8,321.3765433544133,1175.2125496188455,0.49540777544708964,60566.378407831085,60887.7549511855
40,1,50,congestion_important,random,10,20,0.9,23849969.25,26589083.0,263.00903494114385,33.55138223723726,1.0626071,0.00011455,1.06249255,0.385107421875,0.099609375,0.9,7618.630973947659,7568.047451071969,11.094282496675147,60566.378407831085,68185.00938177874
40,1,50,congestion_important,random,30,20,0.8,5824979.6,10659948.5,24.65411361897268,8.768730100701564,1.0626071,0.0001672,1.0624399,0.385107421875,0.2998046875,0.8,1974.1920245259607,3583.3844752651457,3.235540080454777,60566.378407831085,62540.570432357046
40,1,75,all_nodes,most_delayed,10,20,1.0,42540617.65,40918649.0,402.33977132071243,58.568965128705806,1.2719749,0.0004067,1.2715682,0.639453125,0.099609375,1.0,14971.199931709038,13564.218696156651,21.743858812654707,51953.44833293305,66924.64826464208
40,1,75,all_nodes,most_delayed,30,20,1.0,24492612.25,23784496.5,85.30059232745472,33.657950972937215,1.2719749,0.0004522,1.2715227,0.639453125,0.2998046875,1.0,8934.306618252449,7760.781033979063,14.191823111084428,51953.44833293305,60887.7549511855
40,1,75,all_nodes,random,10,20,1.0,43702670.6,41686267.0,463.84830464336574,60.16760701936594,1.2719749,0.00011455,1.27186035,0.639453125,0.099609375,1.0,16231.561048845697,15501.142231948408,23.165956486373016,51953.44833293305,68185.00938177874
40,1,75,all_nodes,random,30,20,1.0,25677680.95,24463687.5,93.82827416379008,35.38495488283024,1.2719749,0.0001672,1.2718076999999999,0.639453125,0.2998046875,1.0,10587.122099423996,9762.356558222353,16.583844383633256,51953.44833293305,62540.570432357046
40,1,75,anchor_important,most_delayed,10,20,1.0,45387161.85,44553606.0,430.15727263395195,62.571786081855656,1.3280758499999998,0.0004067,1.32766915,0.683251953125,0.099609375,1.0,16576.959418128732,15175.059991052738,24.05847481367367,50347.68884651335,66924.64826464208
40,1,75,anchor_important,most_delayed,30,20,1.0,27339156.45,27145670.0,95.55703010728055,37.660771926087065,1.3280758499999998,0.0004522,1.32762365,0.683251953125,0.2998046875,1.0,10540.066104672145,9223.673855199162,16.742492791396565,50347.68884651335,60887.7549511855
40,1,75,anchor_important,random,10,20,1.0,46549214.8,45326975.0,495.0132071477912,64.17042797251578,1.3280758499999998,0.00011455,1.3279613,0.683251953125,0.099609375,1.0,17837.320535265393,17111.983526844495,25.43528123446975,50347.68884651335,68185.00938177874
40,1,75,anchor_important,random,30,20,1.0,28524225.15,28104395.5,104.57156780101607,39.387775835980094,1.3280758499999998,0.0001672,1.32790865,0.683251953125,0.2998046875,1.0,12192.881585843692,11301.03943754757,19.06427324641307,50347.68884651335,62540.570432357046
40,1,75,congestion_important,most_delayed,10,20,1.0,46910059.9,46513930.5,444.771574581381,64.71220233697379,1.33168355,0.0004067,1.3312768499999998,0.7123046875,0.099609375,1.0,16781.26689526942,16034.37036303478,24.461437427084313,50143.38136937266,66924.64826464208
40,1,75,congestion_important,most_delayed,30,20,1.0,28862054.5,28519700.0,100.9419317062539,39.801188181205205,1.33168355,0.0004522,1.33123135,0.7123046875,0.2998046875,1.0,10744.373581812832,9691.133615943407,17.196503669207388,50143.38136937266,60887.7549511855
40,1,75,congestion_important,random,10,20,1.0,48072112.85,47146214.5,511.2331000294991,66.31084422763392,1.33168355,0.00011455,1.331569,0.7123046875,0.099609375,1.0,18041.62801240608,17838.188150453432,25.831687256047722,50143.38136937266,68185.00938177874
40,1,75,congestion_important,random,30,20,1.0,30047123.2,29900385.0,110.22922211632336,41.528192091098234,1.33168355,0.0001672,1.3315163499999998,0.7123046875,0.2998046875,1.0,12397.18906298438,11754.453687583456,19.49852586907591,50143.38136937266,62540.570432357046
40,2,25,all_nodes,most_delayed,10,20,0.95,17653386.2,19135046.5,54.57348873990445,8.53961106163619,2.3670977,0.00082635,2.36627135,0.170068359375,0.099609375,0.9,2535.625029210716,2423.245923226481,2.6022972664640287,87572.5733710062,90108.19840021692
40,2,25,all_nodes,most_delayed,30,20,0.0,-35207601.9,-33508481.0,-43.087118935869356,-18.269771884063637,2.3670977,0.0009140499999999999,2.36618365,0.170068359375,0.2998046875,0.0,-8563.835748969941,-8494.607361909671,-11.081255451405067,87572.5733710062,79008.73762203626
40,2,25,all_nodes,random,10,20,0.95,20443094.7,21199071.5,70.26100585364179,10.028675963851978,2.3670977,0.000216,2.3668817,0.170068359375,0.099609375,0.95,4048.48213333219,4132.344205305919,4.29868213460119,87572.5733710062,91621.0555043384
40,2,25,all_nodes,random,30,20,0.0,-31494799.55,-29152672.5,-40.27912264079473,-16.253597174625213,2.3670977,0.0003127,2.366785,0.170068359375,0.2998046875,0.0,-5974.7127712851425,-5730.215782855499,-7.324153686041305,87572.5733710062,81597.86059972105
40,2,25,anchor_important,most_delayed,10,20,0.95,20545003.95,26330598.0,65.13709537527907,10.190707003299593,2.4449441,0.00082635,2.44411775,0.1819091796875,0.099609375,0.85,3218.3421981177735,3460.096026267216,3.409753866413742,86889.85620209915,90108.19840021692
40,2,25,anchor_important,most_delayed,30,20,0.0,-32315984.15,-28229873.0,-39.1822175204091,-16.618675942400234,2.4449441,0.0009140499999999999,2.44403005,0.1819091796875,0.2998046875,0.0,-7881.1185800628855,-7501.609393334933,-10.154113527700547,86889.85620209915,79008.73762203626
40,2,25,anchor_important,random,10,20,0.95,23334712.45,29248402.5,81.57392961794409,11.679771905515379,2.4449441,0.000216,2.4447281,0.1819091796875,0.099609375,0.9,4731.199302239247,5668.133182853686,5.094479330342765,86889.85620209915,91621.0555043384
40,2,25,anchor_important,random,30,20,0.0,-28603181.8,-22632857.5,-36.25802993239472,-14.602501232961814,2.4449441,0.0003127,2.4446314,0.1819091796875,0.2998046875,0.0,-5291.995602378085,-5061.455484252358,-6.4229921871610545,86889.85620209915,81597.86059972105
40,2,25,congestion_important,most_delayed,10,20,0.05,-16599782.4,-18225116.5,-51.806767945757564,-8.036652495805267,2.0074647,0.00082635,2.0066383500000002,0.053515625,0.099609375,0.05,-3726.3338187548447,-3996.3495185397114,-4.030841664559637,93834.53221897177,90108.19840021692
40,2,25,congestion_important,most_delayed,30,20,0.0,-69460770.5,-70637559.0,-82.0849747257749,-34.846035441505094,2.0074647,0.0009140499999999999,2.0065506500000003,0.053515625,0.2998046875,0.0,-14825.794596935502,-16034.315444867694,-18.683602406997565,93834.53221897177,79008.73762203626
40,2,25,congestion_important,random,10,20,0.05,-13810073.9,-14325053.0,-45.31985541422371,-6.547587593589482,2.0074647,0.000216,2.0072487,0.053515625,0.099609375,0.05,-2213.476714633371,-2492.6182418993412,-2.2395250169610743,93834.53221897177,91621.0555043384
40,2,25,congestion_important,random,30,20,0.0,-65747968.15,-66632192.5,-81.0945517385985,-32.82986073206668,2.0074647,0.0003127,2.007152,0.053515625,0.2998046875,0.0,-12236.671619250705,-13203.5931111061,-14.696018887831915,93834.53221897177,81597.86059972105
40,2,50,all_nodes,most_delayed,10,20,1.0,71975240.05,72418367.0,231.52516759137035,36.18606205012766,3.1174936000000004,0.00082635,3.11666725,0.3906982421875,0.099609375,1.0,14477.766407351717,14627.8963695106,15.675711631792463,75630.4319928652,90108.19840021692
40,2,50,all_nodes,most_delayed,30,20,1.0,19114251.95,16453762.0,22.110942375596228,9.376679104427836,3.1174936000000004,0.0009140499999999999,3.11657955,0.3906982421875,0.2998046875,0.95,3378.30562917106,2479.4602905512074,3.8605669733796013,75630.4319928652,79008.73762203626
40,2,50,all_nodes,random,10,20,1.0,74764948.55,74549709.0,266.7805840945897,37.67512695234345,3.1174936000000004,0.000216,3.1172776000000004,0.3906982421875,0.099609375,1.0,15990.623511473192,16094.16936556503,17.14536831501015,75630.4319928652,91621.0555043384
40,2,50,all_nodes,random,30,20,1.0,22827054.3,21276570.5,28.188987674865814,11.392853813866257,3.1174936000000004,0.0003127,3.1171809,0.3906982421875,0.2998046875,1.0,5967.4286068558595,5426.912669776488,7.142994242067028,75630.4319928652,81597.86059972105
40,2,50,anchor_important,most_delayed,10,20,1.0,80026686.15,80630052.5,258.18762162028304,40.35445707476525,3.27422105,0.00082635,3.2733947,0.4289306640625,0.099609375,1.0,16399.839732090717,16692.23401985645,17.798230672890952,73708.3586681262,90108.19840021692
40,2,50,anchor_important,most_delayed,30,20,1.0,27165698.05,25999978.5,31.961701255232583,13.545074129065421,3.27422105,0.0009140499999999999,3.273307,0.4289306640625,0.2998046875,1.0,5300.378953910058,4442.03261886668,6.281356473365403,73708.3586681262,79008.73762203626
40,2,50,anchor_important,random,10,20,1.0,82816394.65,83078582.0,296.0415432775793,41.84352197698103,3.27422105,0.000216,3.2740050500000004,0.4289306640625,0.099609375,1.0,17912.69683621219,18505.67266707112,19.234029071326386,73708.3586681262,91621.0555043384
40,2,50,anchor_important,random,30,20,1.0,30878500.4,29973140.0,38.52234283632352,15.56124883850384,3.27422105,0.0003127,3.27390835,0.4289306640625,0.2998046875,1.0,7889.501931594857,8043.579511963362,9.484941388302971,73708.3586681262,81597.86059972105
40,2,50,congestion_important,most_delayed,10,20,0.65,18561978.75,12324505.0,75.81103671897904,12.007813665745621,2.58888485,0.00082635,2.5880585,0.2126708984375,0.099609375,0.6,2523.8485628405842,993.5743470930393,3.7993608698383183,87584.34983737634,90108.19840021692
40,2,50,congestion_important,most_delayed,30,20,0.25,-34299009.35,-51453530.5,-34.38917363884121,-14.801569279954204,2.58888485,0.0009140499999999999,2.5879708,0.2126708984375,0.2998046875,0.25,-8575.612215340074,-11203.664059827657,-9.812101985537314,87584.34983737634,79008.73762203626
40,2,50,congestion_important,random,10,20,0.65,21351687.25,17017870.0,98.5814900715847,13.496878567961408,2.58888485,0.000216,2.58866885,0.2126708984375,0.099609375,0.7,4036.705666962059,2510.6352321962113,5.430071027439635,87584.34983737634,91621.0555043384
40,2,50,congestion_important,random,30,20,0.25,-30586207.0,-48855342.5,-30.756857004842658,-12.785394570515784,2.58888485,0.0003127,2.58857215,0.2126708984375,0.2998046875,0.3,-5986.489237655274,-8679.396771088468,-6.14293977096383,87584.34983737634,81597.86059972105
40,2,75,all_nodes,most_delayed,10,20,1.0,122978448.45,122722215.5,397.08265855222294,62.05734820599578,4.01736195,0.00082635,4.0165356,0.65498046875,0.099609375,1.0,28878.608483344044,27400.906956089515,31.274064699792536,61229.58991687287,90108.19840021692
40,2,75,all_nodes,most_delayed,30,20,1.0,70117460.35,67451426.0,83.11706210610421,35.247965260295956,4.01736195,0.0009140499999999999,4.0164479,0.65498046875,0.2998046875,1.0,17779.147705163385,15504.01350997002,21.697950956029125,61229.58991687287,79008.73762203626
40,2,75,all_nodes,random,10,20,1.0,125768156.95,124494842.0,449.9304558974012,63.546413108211574,4.01736195,0.000216,4.017145950000001,0.65498046875,0.099609375,1.0,30391.46558746552,28215.224472358495,32.47742306717613,61229.58991687287,91621.0555043384
40,2,75,all_nodes,random,30,20,1.0,73830262.7,71543474.5,92.2704000986315,37.26413996973438,4.01736195,0.0003127,4.01704925,0.65498046875,0.2998046875,1.0,20368.270682848182,18279.203055841568,24.400249218650863,61229.58991687287,81597.86059972105
40,2,75,anchor_important,most_delayed,10,20,1.0,128058838.4,128989039.0,414.1446913019131,64.72430459727481,4.153055950000001,0.00082635,4.1522296,0.6873046875,0.099609375,1.0,30551.550809287484,29838.077783534856,33.12358707873177,59556.64759092943,90108.19840021692
40,2,75,anchor_important,most_delayed,30,20,1.0,75197850.3,73771595.0,89.43410490645712,37.91492165157498,4.153055950000001,0.0009140499999999999,4.1521419,0.6873046875,0.2998046875,1.0,19452.090031106825,17656.65763049601,23.803546472519706,59556.64759092943,79008.73762203626
40,2,75,anchor_important,random,10,20,1.0,130848546.9,130058786.5,468.69487229313944,66.2133694994906,4.153055950000001,0.000216,4.15283995,0.6873046875,0.099609375,1.0,32064.40791340896,30812.061872189242,34.2986013346131,59556.64759092943,91621.0555043384
40,2,75,anchor_important,random,30,20,1.0,78910652.65,77962681.0,98.91193745404465,39.9310963610134,4.153055950000001,0.0003127,4.15274325,0.6873046875,0.2998046875,1.0,22041.213008791623,20857.79658273889,26.433392388762332,59556.64759092943,81597.86059972105
40,2,75,congestion_important,most_delayed,10,20,1.0,103910165.4,111172705.0,350.7398284291055,55.28409679650743,3.7466756500000002,0.00082635,3.7458493000000006,0.614404296875,0.099609375,1.0,22868.02877569493,22733.305806389086,26.47698478021573,67240.169624522,90108.19840021692
40,2,75,congestion_important,most_delayed,30,20,0.85,51049177.3,67867982.0,66.69997710934453,28.474713850807603,3.7466756500000002,0.0009140499999999999,3.7457616000000002,0.614404296875,0.2998046875,0.8,11768.56799751427,14046.985663702784,16.290404584391624,67240.169624522,79008.73762203626
40,2,75,congestion_important,random,10,20,1.0,106699873.9,112964605.5,400.08069161111234,56.77316169872322,3.7466756500000002,0.000216,3.74645965,0.614404296875,0.099609375,1.0,24380.885879816404,23705.052281443313,27.74723846782815,67240.169624522,91621.0555043384
40,2,75,congestion_important,random,30,20,0.85,54761979.65,71989905.0,75.61960618284384,30.490888560246027,3.7466756500000002,0.0003127,3.7463629500000004,0.614404296875,0.2998046875,0.85,14357.69097519907,16536.080217974653,19.033965629966797,67240.169624522,81597.86059972105
40,4,25,all_nodes,most_delayed,10,20,0.75,25782665.75,46749054.5,35.75646946053115,5.3487089028922155,5.5403745,0.0017452499999999998,5.5386292500000005,0.15302734375,0.099853515625,0.7,485.1420624032668,1674.0035310278545,0.5782928229102879,115836.32455001876,116321.46661242202
40,4,25,all_nodes,most_delayed,30,20,0.0,-106033586.5,-87877888.0,-51.157796096531186,-20.954332554425637,5.5403745,0.00192765,5.53844685,0.15302734375,0.2998046875,0.0,-12258.571708317224,-11983.011467229524,-11.925370542694848,115836.32455001876,103577.75284170153
40,4,25,all_nodes,random,10,20,0.75,34970294.7,53711619.0,54.14155656200675,7.165378517812056,5.5403745,0.0004198,5.5399547,0.15302734375,0.099853515625,0.75,2977.040340135838,3651.5719775998077,2.657488464311551,115836.32455001876,118813.3648901546
40,4,25,all_nodes,random,30,20,0.0,-89080708.25,-68298394.5,-47.038133946721715,-17.619297237320886,5.5403745,0.0006267,5.5397478,0.15302734375,0.2998046875,0.0,-6347.526293393932,-5337.345661145824,-5.934131496533305,115836.32455001876,109488.79825662481
40,4,25,anchor_important,most_delayed,10,20,0.8,30916960.8,49890686.0,44.44286153902452,6.680032532339486,5.6499995499999995,0.0017452499999999998,5.6482543,0.16422119140625,0.099853515625,0.6,801.4540206597237,1168.884866507513,0.9607390609404677,115520.01259176231,116321.46661242202
40,4,25,anchor_important,most_delayed,30,20,0.0,-100899291.45,-83627332.5,-48.01193300568282,-19.623008924978368,5.6499995499999995,0.00192765,5.6480719,0.16422119140625,0.2998046875,0.0,-11942.259750060766,-11692.00924878382,-11.48352663654368,115520.01259176231,103577.75284170153
40,4,25,anchor_important,random,10,20,0.8,40104589.75,57350604.5,64.03905968674171,8.496702147259326,5.6499995499999995,0.0004198,5.64957975,0.16422119140625,0.099853515625,0.8,3293.352298392295,3764.1365838022903,3.032230628796642,115520.01259176231,118813.3648901546
40,4,25,anchor_important,random,30,20,0.0,-83946413.2,-61658804.5,-43.52857262356532,-16.287973607873614,5.6499995499999995,0.0006267,5.649372850000001,0.16422119140625,0.2998046875,0.0,-6031.214335137474,-4911.061387950263,-5.520611157774768,115520.01259176231,109488.79825662481
40,4,25,congestion_important,most_delayed,10,20,0.15,-19294159.7,-30923452.5,-24.70379533690649,-3.5281930448592846,4.9929423,0.0017452499999999998,4.991197049999999,0.08812255859375,0.099853515625,0.1,-2881.179456790728,-3371.1469114454885,-2.3990828068485857,119202.64606921274,116321.46661242202
40,4,25,congestion_important,most_delayed,30,20,0.05,-151110411.95,-160806230.0,-72.95347749770191,-29.831234502177136,4.9929423,0.00192765,4.991014649999999,0.08812255859375,0.2998046875,0.0,-15624.89322751122,-15511.800817574534,-15.28500469408352,119202.64606921274,103577.75284170153
40,4,25,congestion_important,random,10,20,0.25,-10106530.75,-22345696.0,-13.703895580720825,-1.7115234299394444,4.9929423,0.0004198,4.9925225,0.08812255859375,0.099853515625,0.25,-389.2811790581567,-931.5993006033095,-0.2694817010200317,119202.64606921274,118813.3648901546
40,4,25,congestion_important,random,30,20,0.05,-134157533.7,-150237504.0,-70.36127040328674,-26.496199185072385,4.9929423,0.0006267,4.9923155999999995,0.08812255859375,0.2998046875,0.05,-9713.847812587926,-9792.722896512365,-9.161417291991425,119202.64606921274,109488.79825662481
40,4,50,all_nodes,most_delayed,10,20,1.0,184997898.1,182881838.5,250.676559936276,36.76912667103612,8.29194185,0.0017452499999999998,8.2901966,0.41033935546875,0.099853515625,1.0,15049.921652977477,14879.674445365308,13.15287924779253,101271.54495944455,116321.46661242202
40,4,50,all_nodes,most_delayed,30,20,1.0,53181645.85,49970363.0,25.685209871368308,10.46608521371827,8.29194185,0.00192765,8.2900142,0.41033935546875,0.2998046875,0.85,2306.207882256987,1780.5683525188797,2.276322184793556,101271.54495944455,103577.75284170153
40,4,50,all_nodes,random,10,20,1.0,194185527.05,193015352.0,301.1153024035923,38.585796285955965,8.29194185,0.0004198,8.291522050000001,0.41033935546875,0.099853515625,1.0,17541.81993071005,17359.375837246764,14.967672656750292,101271.54495944455,118813.3648901546
40,4,50,all_nodes,random,30,20,1.0,70134524.1,72753888.0,36.97832536596171,13.801120530823022,8.29194185,0.0006267,8.291315149999999,0.41033935546875,0.2998046875,1.0,8217.25329718028,7828.001558321404,7.504671592390419,101271.54495944455,109488.79825662481
